"$SCENE_SECOND_BATTLE_TITLE",,,,"죽음의 캐러밴",,,,
"$LINE_SECOND_BATTLE_00_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_00_TEXT",,,,"이봐,  캐러밴 친구들! 신발 좀 가진거 있어?",,,,
"$LINE_SECOND_BATTLE_10_CHAR",,,,"감염된 캐러밴 경비",,,,
"$LINE_SECOND_BATTLE_10_TEXT",,,,"제발... 오지말님에게... 공물을….",,,,
"$LINE_SECOND_BATTLE_20_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_20_TEXT",,,,"어, 이런.",,,,
"$LINE_SECOND_BATTLE_30_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_30_TEXT",,,,"저들은 누구지?",,,,
"$LINE_SECOND_BATTLE_40_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_40_TEXT",,,,"당장 여기서 빠져나가야 해.",,,,
"$LINE_SECOND_BATTLE_50_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_50_TEXT",,,,"하지만 도움이 필요해 보이는데.",,,,
"$LINE_SECOND_BATTLE_60_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_60_TEXT",,,,"아하하, 안돼",,,,
"$LINE_SECOND_BATTLE_70_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_70_TEXT",,,,"저들을 그냥 내버려둘 순 없어!",,,,
"$LINE_SECOND_BATTLE_80_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_80_TEXT",,,,"역병에 걸려있잖아.",,,,
"$LINE_SECOND_BATTLE_90_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_90_TEXT",,,,"하지만 우린 역병에 면역인걸. 그렇지?",,,,
"$LINE_SECOND_BATTLE_100_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_100_TEXT",,,,"변이된 놈들이 우리 얼굴을 뜯어먹는 거에는 면역 아니거든",,,,
"$LINE_SECOND_BATTLE_110_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_110_TEXT",,,,"변이라니?",,,,
"$LINE_SECOND_BATTLE_120_CHAR",,,,"감염된 캐러밴 경비",,,,
"$LINE_SECOND_BATTLE_120_TEXT",,,,"오오오... 앓아아아응그으아아아아!",,,,
"$LINE_SECOND_BATTLE_130_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_130_TEXT",,,,"저런거.",,,,
"$LINE_SECOND_BATTLE_140_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_140_TEXT",,,,"뭐, 만나서 즐거웠어.",,,,
"$LINE_SECOND_BATTLE_150_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_150_TEXT",,,,"잠깐!",,,,
"$LINE_SECOND_BATTLE_160_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_160_TEXT",,,,"…….",,,,
"$LINE_SECOND_BATTLE_170_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_170_TEXT",,,,"괜찮아?",,,,
"$SCENE_TALK_BERSERKER_TITLE",,,,"물건 약탈",,,,
"$LINE_TALK_BERSERKER_00_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_00_TEXT",,,,"사람들이... 괴물로 변해버렸어!",,,,
"$LINE_TALK_BERSERKER_10_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_10_TEXT",,,,"이거 순 초짜구만.",,,,
"$LINE_TALK_BERSERKER_20_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_20_TEXT",,,,"역병으로 죽으면 저렇게 되는 거야.",,,,
"$LINE_TALK_BERSERKER_30_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_30_TEXT",,,,"방금 전의 그... 중간계에 또 같이 있었어.",,,,
"$LINE_TALK_BERSERKER_40_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_40_TEXT",,,,"이 구덩이는 정말 끔찍해! 여기서 나가야겠어!",,,,
"$LINE_TALK_BERSERKER_50_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_50_TEXT",,,,"나 참, 사람들이 여길 탈출하려고 한 지가 벌써 10년째란다.",,,,
"$LINE_TALK_BERSERKER_60_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_60_TEXT",,,,"10년째 이러고 있었단 말이야?",,,,
"$LINE_TALK_BERSERKER_70_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_70_TEXT",,,,"흐음.. 내 생각엔 너 수도 출신인거 같은데? 맞지?",,,,
"$LINE_TALK_BERSERKER_80_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_80_TEXT",,,,"왕실 사서...",,,,
"$LINE_TALK_BERSERKER_90_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_90_TEXT",,,,"대충 알겠군. 섭정님께서 입단속 하나는 잘 시키는구만.",,,,
"$LINE_TALK_BERSERKER_100_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_100_TEXT",,,,"전쟁이 끝났다는 사실도 모르고 있겠지.",,,,
"$LINE_TALK_BERSERKER_110_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_110_TEXT",,,,"전쟁이 끝났다고? 하지만 병사들... 그... 군대는 다 어디로?",,,,
"$LINE_TALK_BERSERKER_120_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_120_TEXT",,,,"이보세요? 사람을 괴물로 만드는 역병이라니깐? 그걸 막으려 어마어마한 병력이 날아가버렸다고!",,,,
"$LINE_TALK_BERSERKER_130_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_130_TEXT",,,,"끔찍해.",,,,
"$LINE_TALK_BERSERKER_140_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_140_TEXT",,,,"이봐, 긍정적으로 생각해. 최소한 망령들은 다 사라졌잖아.",,,,
"$LINE_TALK_BERSERKER_150_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_150_TEXT",,,,"아니지. 그냥 사라진 게 아니라 뒈져버렸네!",,,,
"$LINE_TALK_BERSERKER_160_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_160_TEXT",,,,"이전까지 누구도 못 했었는데!",,,,
"$LINE_TALK_BERSERKER_170_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_170_TEXT",,,,"뭐라고?",,,,
"$LINE_TALK_BERSERKER_180_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_180_TEXT",,,,"망령들은 죽지 않아. 어 그러니까... 죽지 않았었지!",,,,
"$LINE_TALK_BERSERKER_190_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_190_TEXT",,,,"와 세상에, 오늘은 정말 최고로 운수 좋은 날이군!",,,,
"$LINE_TALK_BERSERKER_200_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_200_TEXT",,,,"비밀의 마법을 쓰는 친구를 얻었는데다…….",,,,
"$LINE_TALK_BERSERKER_210_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_210_TEXT",,,,"주인도 없는 물건 빵빵한 캐러밴까지! 우린 부자가 될 거야! 부자! 부자 말이야!",,,,
"$LINE_TALK_BERSERKER_220_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_220_TEXT",,,,"저거 신발인가?",,,,
"$SCENE_CAUGHT_BY_OZIMAL_TITLE",,,,"억류되다",,,,
"$LINE_CAUGHT_BY_OZIMAL_00_CHAR",,,,"$MCG",,,,
"$LINE_CAUGHT_BY_OZIMAL_00_TEXT",,,,"*$BER, 이거 죄다 쓰레기들인데…….",,,,
"$LINE_CAUGHT_BY_OZIMAL_10_CHAR",,,,"커다란 남자",,,,
"$LINE_CAUGHT_BY_OZIMAL_10_TEXT",,,,"도적 놈들이군, 진작 알았어야 했는데.",,,,
"$LINE_CAUGHT_BY_OZIMAL_20_CHAR",,,,"$MCG",,,,
"$LINE_CAUGHT_BY_OZIMAL_20_TEXT",,,,"누구시죠?",,,,
"$LINE_CAUGHT_BY_OZIMAL_30_CHAR",,,,"오지말",,,,
"$LINE_CAUGHT_BY_OZIMAL_30_TEXT",,,,"나는 오지말 카즈, 구덩이의 지배자다. 그리고 이 공물은 내 것이지.",,,,
"$LINE_CAUGHT_BY_OZIMAL_40_CHAR",,,,"$MCG",,,,
"$LINE_CAUGHT_BY_OZIMAL_40_TEXT",,,,"저기, 저는 방금 전에 여기 온지라 무슨 말씀을 하시는건지-",,,,
"$LINE_CAUGHT_BY_OZIMAL_50_CHAR",,,,"오지말",,,,
"$LINE_CAUGHT_BY_OZIMAL_50_TEXT",,,,"경비! 저 좀도둑 놈들을 콜로세움으로 던져버려라!",,,,
"$LINE_CAUGHT_BY_OZIMAL_60_CHAR",,,,"오지말",,,,
"$LINE_CAUGHT_BY_OZIMAL_60_TEXT",,,,"오지말 카즈의 물건에 손을 대면 어떻게 되는지 똑똑히 보여주도록.",,,,
"$SCENE_COLISEUM_INTRO_TITLE",,,,"콜로세움",,,,
"$LINE_COLISEUM_INTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_COLISEUM_INTRO_00_TEXT",,,,"상황이 별로 좋지 않은것 같은데.",,,,
"$LINE_COLISEUM_INTRO_10_CHAR",,,,"포로",,,,
"$LINE_COLISEUM_INTRO_10_TEXT",,,,"첫 번째 처형인가 보군.",,,,
"$LINE_COLISEUM_INTRO_20_CHAR",,,,"$MCG",,,,
"$LINE_COLISEUM_INTRO_20_TEXT",,,,"처형?",,,,
"$LINE_COLISEUM_INTRO_30_CHAR",,,,"포로",,,,
"$LINE_COLISEUM_INTRO_30_TEXT",,,,"그래. 곧 저들이 문을 열테고, 곧이어 괴물 떼거리가 몰려나와서는 우릴 뜯어먹겠지.",,,,
"$LINE_COLISEUM_INTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_COLISEUM_INTRO_40_TEXT",,,,"그러면.. 우린 다 죽는 거야?",,,,
"$LINE_COLISEUM_INTRO_50_CHAR",,,,"포로",,,,
"$LINE_COLISEUM_INTRO_50_TEXT",,,,"그래. 구덩이에 온 것을 환영한다.",,,,
"$LINE_COLISEUM_INTRO_60_CHAR",,,,"포로",,,,
"$LINE_COLISEUM_INTRO_60_TEXT",,,,"공주님처럼 생기신 네가 어떻게 하시든 간에, 나는 끝까지 한번 버텨 보겠어.",,,,
"$LINE_COLISEUM_INTRO_70_CHAR",,,,"$MCG",,,,
"$LINE_COLISEUM_INTRO_70_TEXT",,,,"*잠깐! 죽을 처지에 있는 사람끼리 서로 이름이라도 알아야 하지 않을까. 내 이름은 $MCG.",,,,
"$LINE_COLISEUM_INTRO_80_CHAR",,,,"포로",,,,
"$LINE_COLISEUM_INTRO_80_TEXT",,,,"만나서 반가워, 나는…….",,,,
"$SCENE_COLISEUM_OUTRO_TITLE",,,,"역경에 맞서",,,,
"$LINE_COLISEUM_OUTRO_00_CHAR",,,,"경비",,,,
"$LINE_COLISEUM_OUTRO_00_TEXT",,,,"망령들이 죽었습니다!
",,,,
"$LINE_COLISEUM_OUTRO_10_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_OUTRO_10_TEXT",,,,"말도 안 돼. 누구도 망령을 죽일 수는 없어.",,,,
"$LINE_COLISEUM_OUTRO_20_CHAR",,,,"경비",,,,
"$LINE_COLISEUM_OUTRO_20_TEXT",,,,"그 새로 온 여인…. 그녀가 무슨 짓을 했는지는 모르겠습니다만, 죄수들은 살아있고 망령들이 모두 죽었습니다.",,,,
"$LINE_COLISEUM_OUTRO_30_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_OUTRO_30_TEXT",,,,"흥미롭군….",,,,
"$LINE_COLISEUM_OUTRO_40_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_OUTRO_40_TEXT",,,,"그들을 감옥에 넣어라!",,,,
"$LINE_COLISEUM_OUTRO_50_CHAR",,,,"경비",,,,
"$LINE_COLISEUM_OUTRO_50_TEXT",,,,"네. 알겠습니다!",,,,
"$LINE_COLISEUM_OUTRO_60_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_OUTRO_60_TEXT",,,,"그리고 우리의 친구, 수집가에게 편지를 쓰도록.",,,,
"$LINE_COLISEUM_OUTRO_70_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_OUTRO_70_TEXT",,,,"그에게 진귀한 상품 하나가 들어왔다고 전해라.",,,,
"$SCENE_OZIMAL_PRISON_TITLE",,,,"감옥에서 ",,,,
"$LINE_OZIMAL_PRISON_00_CHAR",,,,"$RAN",,,,
"$LINE_OZIMAL_PRISON_00_TEXT",,,,"좋아. 대체 무슨 짓을 한 거야?",,,,
"$LINE_OZIMAL_PRISON_10_CHAR",,,,"$RAN",,,,
"$LINE_OZIMAL_PRISON_10_TEXT",,,,"꼭 심장이 두 갈래로 찢어지는 느낌이었다고.",,,,
"$LINE_OZIMAL_PRISON_20_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_20_TEXT",,,,"미안, 나도 잘 모르겠어. 내가 아는 건 그게 먹힌다는 사실 뿐.",,,,
"$LINE_OZIMAL_PRISON_30_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_30_TEXT",,,,"어쨋든 우린 살았잖니! 중요한 건 그거 아니겠어?",,,,
"$LINE_OZIMAL_PRISON_40_CHAR",,,,"$RAN",,,,
"$LINE_OZIMAL_PRISON_40_TEXT",,,,"확실히 살아있고, 또 미쳐가는 거 같아. 오 신이시여. 술 한 잔 내려주십쇼.",,,,
"$LINE_OZIMAL_PRISON_50_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_50_TEXT",,,,"제 몫까지 두 잔요.",,,,
"$LINE_OZIMAL_PRISON_60_CHAR",,,,"수상한 낯선 남자",,,,
"$LINE_OZIMAL_PRISON_60_TEXT",,,,"*쉿! $MCG! 여기다.",,,,
"$LINE_OZIMAL_PRISON_70_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_70_TEXT",,,,"제 이름을 어떻게 알고 있죠?",,,,
"$LINE_OZIMAL_PRISON_80_CHAR",,,,"수상한 낯선 남자",,,,
"$LINE_OZIMAL_PRISON_80_TEXT",,,,"경비들이 곧 돌아올 거다. 여기서 살아 나가고 싶다면 내 말을 들어야 해.",,,,
"$LINE_OZIMAL_PRISON_90_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_90_TEXT",,,,"당신은 누구시죠?",,,,
"$LINE_OZIMAL_PRISON_100_CHAR",,,,"수상한 낯선 남자",,,,
"$LINE_OZIMAL_PRISON_100_TEXT",,,,"동료.",,,,
"$LINE_OZIMAL_PRISON_110_CHAR",,,,"수상한 낯선 남자",,,,
"$LINE_OZIMAL_PRISON_110_TEXT",,,,"잘 들어라. 내일이 되면 오지말은 너를 붉은 옷을 입은 남자에게 팔아넘기려 할 거다. 난 결코 그런 일이 일어나도록 둘 수 없고.",,,,
"$LINE_OZIMAL_PRISON_120_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_120_TEXT",,,,"…….",,,,
"$LINE_OZIMAL_PRISON_130_CHAR",,,,"수상한 낯선 남자",,,,
"$LINE_OZIMAL_PRISON_130_TEXT",,,,"그는 너의 능력을 확인시켜주기 위해 널 콜로세움으로 다시 보내겠지.",,,,
"$LINE_OZIMAL_PRISON_140_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_140_TEXT",,,,"당신이 그걸 어떻게-?",,,,
"$LINE_OZIMAL_PRISON_150_CHAR",,,,"수상한 낯선 남자",,,,
"$LINE_OZIMAL_PRISON_150_TEXT",,,,"그때가 되면 내가 소란을 피울테니, 그 틈을 타서 달아나거라.",,,,
"$LINE_OZIMAL_PRISON_160_CHAR",,,,"수상한 낯선 남자",,,,
"$LINE_OZIMAL_PRISON_160_TEXT",,,,"이 고철을 받으렴. 이걸 써서 동료 죄수들을 최대한 매수해보려무나. 내일까지는 반드시 준비가 되어 있어야 해.",,,,
"$LINE_OZIMAL_PRISON_170_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_170_TEXT",,,,"왜 저를 도와주시려는 거죠?",,,,
"$LINE_OZIMAL_PRISON_180_CHAR",,,,"수상한 낯선 남자",,,,
"$LINE_OZIMAL_PRISON_180_TEXT",,,,"지금은 모르는 편이 낫겠지. 수도원에서 날 찾으면, 그곳에서 모두 이야기 해주겠다.",,,,
"$LINE_OZIMAL_PRISON_190_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_190_TEXT",,,,"알겠어요.",,,,
"$LINE_OZIMAL_PRISON_200_CHAR",,,,"수상한 낯선 남자",,,,
"$LINE_OZIMAL_PRISON_200_TEXT",,,,"*$MCG, 너는 절대로 그의 수중에 떨어져서는 안 돼.",,,,
"$SCENE_COLISEUM_2_INTRO_TITLE",,,,"간단한 시연",,,,
"$LINE_COLISEUM_2_INTRO_00_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_2_INTRO_00_TEXT",,,,"바깥 사정은 어떤지, 우리 귀하신 손님께 묻고 싶습니다만.",,,,
"$LINE_COLISEUM_2_INTRO_10_CHAR",,,,"붉은 옷을 입은 남자",,,,
"$LINE_COLISEUM_2_INTRO_10_TEXT",,,,"역병이 퀘이드 제국을 완전히 파괴했소. 감염되어 뒤틀린 괴물 떼거리밖에 남지 않았지.",,,,
"$LINE_COLISEUM_2_INTRO_20_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_2_INTRO_20_TEXT",,,,"흠, 그것 참 즐거운 소식이군요.",,,,
"$LINE_COLISEUM_2_INTRO_30_CHAR",,,,"붉은 옷을 입은 남자",,,,
"$LINE_COLISEUM_2_INTRO_30_TEXT",,,,"이제는 애쉬 왕국에까지 퍼지고 있소. 이대로 계속된다면 역병은 퀘이드와의 전쟁에서조차 불가능했던 일이 벌어지고 말 것이오.",,,,
"$LINE_COLISEUM_2_INTRO_40_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_2_INTRO_40_TEXT",,,,"흠. 혼란에 빠진 애쉬 왕국의 국민들이 감염자들을 이곳으로 퇴거시키는 한, 우리 구덩이 지배자들의 사업은 계속될 겁니다.",,,,
"$LINE_COLISEUM_2_INTRO_50_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_2_INTRO_50_TEXT",,,,"역병이 만들어내는 괴물이란 다룰 줄 아는 사람에겐 상당히 가치 있는 물건이죠. 그렇지 않습니까?",,,,
"$LINE_COLISEUM_2_INTRO_60_CHAR",,,,"붉은 옷을 입은 남자",,,,
"$LINE_COLISEUM_2_INTRO_60_TEXT",,,,"잡담은 이쯤 합시다. 여자는 어디 있소?",,,,
"$LINE_COLISEUM_2_INTRO_70_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_2_INTRO_70_TEXT",,,,"저기 있습니다. 아마 그녀가 가진 능력에 흥미가 있을 겁니다.",,,,
"$LINE_COLISEUM_2_INTRO_80_CHAR",,,,"붉은 옷을 입은 남자",,,,
"$LINE_COLISEUM_2_INTRO_80_TEXT",,,,"어디 한번 봅시다.",,,,
"$LINE_COLISEUM_2_INTRO_90_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_2_INTRO_90_TEXT",,,,"그녀가 무아지경에 빠지면서, 그녀의 동료들 또한 공허로 사라지는 것 같습니다.
",,,,
"$LINE_COLISEUM_2_INTRO_100_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_2_INTRO_100_TEXT",,,,"그렇게 되면 주위의 망령들이 마치 보이지 않는 공격에 학살당하는 마냥 모조리 쓰러져버리죠.",,,,
"$LINE_COLISEUM_2_INTRO_110_CHAR",,,,"붉은 옷을 입은 남자",,,,
"$LINE_COLISEUM_2_INTRO_110_TEXT",,,,"보여주시게.",,,,
"$LINE_COLISEUM_2_INTRO_120_CHAR",,,,"오지말",,,,
"$LINE_COLISEUM_2_INTRO_120_TEXT",,,,"경비들, 망령을 풀어라!",,,,
"$SCENE_COLISEUM_2_OUTRO_TITLE",,,,"과감한 탈출",,,,
