"flag","content","comment",
"$PARTY_NO_NEW_ACHIEVE","No new achievements.",
"$PARTY_WELL_DONE","WELL DONE!",
"$PARTY_ACHIEVE_SINGULAR","achievement",
"$PARTY_ACHIEVE_PLURAL","achievements",
"$PARTY_1_NEW_ACHIEVE","1 new achievement!",
"$PARTY_X_NEW_ACHIEVE","<NUM> new achievements!",
"$PARTY_PERFECT_WORD","Perfect",
"$PARTY_PASSED_WORD","Passed",
"$PARTY_FAIL_PENALTY","Fail penalty",
"$PARTY_TOTAL","Total",
"$PARTY_PERFECT","PERFECT!",
"$PARTY_PERFECT+","PERFECT!+",
"$PARTY_PERFECT++","PERFECT!++",
"$PARTY_PERFECT_DESC","<MCG> survived unharmed!",
"$PARTY_PERFECT++_DESC","<MCG> and <ALLY><N>were unharmed!","COMMENT: The game will put Zelemir, Tletl-Meztli, or any other alternate mcguffin's name where <ALLY> appears.",
"$PARTY_PERFECT+_DESC","<MCG> was unharmed!<N><ALLY> was injured!",
"$PARTY_PERFECT_ALLY_DEAD_DESC","<MCG> was unharmed, but <ALLY> perished.",
"$PARTY_PASSED","Level Passed!",
"$PARTY_PASSED+","Level Passed!+",
"$PARTY_PASSED++","Level Passed!++",
"$PARTY_PASSED_DESC","<MCG> surived the battle,<N>with injuries.",
"$PARTY_PASSED_ALLY_DEAD_DESC","<ALLY> was slain,<N>but <MCG> survived.",
"$PARTY_PASSED+_DESC","<MCG> was injured!<N><ALLY> survived!",
"$PARTY_PASSED++_DESC","<MCG> was injured!<N><ALLY> survived unharmed!",
"$PARTY_DEFEATED_WAVE_X","Defeated wave <X>",
"$PARTY_REACHED_WAVE_X","Reached wave <X>",
"$PARTY_NO_POINTS","There's no skill points to re-assign!",
"$PARTY_NO_AFFORD","You can't afford that!<N>Cost:<T><COST><N><T>Scrap:<T><SCRAP>",
"$PARTY_RE_ASSIGN","Re-assign all of <NAME>'s skills?<N>Cost:<T><COST><N>Scrap:<T><SCRAP>",
"$PARTY_CHANGE_NAME","Rename",
"$PARTY_CONFIRM_POINTS_1_1","Permanently assign 1 skill point to 1 character?","COMMENT: There are 4 variants here to handle the various pluralizations",
"$PARTY_CONFIRM_POINTS_1_X","Permanently assign 1 skill point to <CHARS> characters?",
"$PARTY_CONFIRM_POINTS_X_1","Permanently assign <POINTS> skill points to 1 character?",
"$PARTY_CONFIRM_POINTS_X_X","Permanently assign <POINTS> skill points to <CHARS> characters?",
"$PARTY_POINT","point",
"$PARTY_POINTS","points",
"$PARTY_CHARACTER","character",
"$PARTY_CHARACTERS","characters",
"$PARTY_CONFIRM_POINTS_TITLE","Confirm Skill Points",
"$PARTY_RENAME","Rename",
"$PARTY_REDESIGN","Redesign",
"$UI_EQUIP_NAME","Name",
"$UI_EQUIP_STAT","Stat",
"$UI_EQUIP_OWNER","Owner",
"$UI_EQUIP_SHOW_EQUIPPED","Show Equipped",
"$UI_EQUIP_CLASS_CANT_W","This class can't equip weapons!",
"$UI_EQUIP_CLASS_CANT_A","This class can't equip armor!",
"$UI_EQUIP_ALL_W_SWORD","All swords equipped!",
"$UI_EQUIP_ALL_W_BOW","All bows equipped!",
"$UI_EQUIP_ALL_W_STAFF","All staffs equipped!",
"$UI_EQUIP_ALL_A_LIGHT","All light armor equipped!",
"$UI_EQUIP_ALL_A_HEAVY","All heavy armor equipped!",
"$UI_EQUIP_ALL_W_BOOK","All books equipped!",
"$UI_EQUIP_NO_W_SWORD","No swords owned!",
"$UI_EQUIP_NO_W_BOW","No bows owned!",
"$UI_EQUIP_NO_W_BOOK","No books owned!",
"$UI_EQUIP_NO_W_STAFF","No staffs owned!",
"$UI_EQUIP_NO_A_LIGHT","No light armor owned!",
"$UI_EQUIP_NO_A_HEAVY","No heavy armor owned!",
"$UI_ACCEPT_NUMS","font:18,off_y:1,off_x:-3","COMMENT: Font size and x/y offsets for options menu button labels",
"$UI_BACK_NUMS","font:18,off_y:1,off_x:-3",
"$UI_AUDIO_NUMS","font:18,off_y:1,off_x:-2",
"$UI_VIDEO_NUMS","font:18,off_y:1,off_x:-2",
"$UI_MISC_NUMS","font:18,off_y:1,off_x:-2",
"$UI_ACCESS_NUMS","font:18,off_y:1,off_x:-2,show_boxes:1,absence_off_x:0,speed_off_x:0","COMMENT: hide/show accessibility box graphic, offset for 'absence' text, offset for 'speed' text",
"$UI_ACHIEVEMENTS_NUMS","font:18,off_y:0,pop_up_off_y:0",
"$UI_RESTART_NUMS","font:18,off_y:1,off_x:-2",
"$UI_QUIT_NUMS","font:18,off_y:1,off_x:-2",
"$UI_CONTROLS_NUMS","font:18,off_y:1,off_x:-2",
"$UI_OPTIONS_NUMS","font:18,off_y:1,off_x:-2",
"$UI_CONTROLS_TITLE","Controls",
"$UI_VIDEO_TITLE","Video",
"$UI_AUDIO_TITLE","Audio",
"$UI_ACCESS_TITLE","Accessibility",
"$UI_MISC_TITLE","Miscellaneous",
"$UI_OPTIONS_TITLE","Options",
"$UI_OPTIONS_MENU","Options Menu",
"$UI_OPTIONS_SPEED","Game Speed",
"$UI_ACHIEVEMENTS_TITLE","Achievements",
"$UI_ACHIEVEMENTS_BUTTON_NUMBERS","font:18,offy:-2",
"$UI_SFX","SFX:",
"$UI_MUSIC","Music:",
"$UI_ACCESS_REWARDS","REWARDS",
"$UI_ACCESS_PENALTIES","PENALTIES",
"$UI_ACCESS_DEFAULT","Default Settings",
"$UI_ACCESS_FAIL","FAILURE",
"$UI_ACCESS_ABSENCE","ABSENCE",
"$UI_ACCESS_FLASHING","Flashing Effects",
"$UI_ACCESS_SPEED","Game Speed",
"$UI_BONUS_BONUS_LEVELS","Bonus Levels",
"$UI_BONUS_STARS_LINE","<STAR_NUM> <STAR_COLOR> stars",
"$UI_BONUS_GOLD_STARS_LINE","<STAR_NUM> gold stars",
"$UI_BONUS_BLUE_STARS_LINE","<STAR_NUM> blue stars",
"$UI_MOVIE_NUMS","font:13,tabs:3",
"$UI_MOVIE_SELECT_A_MOVIE","Select a Movie",
"$UI_MOVIE_SCENE","scene",
"$UI_MOVIE_END","end",
"$UI_MOVIE_QUEST","quest",
"$UI_TIPS_TITLE","Tips & Tricks",
"$UI_UPDATER_CANCEL","<RE>$MISC_CANCEL",
"$UI_UPDATER_SECURED_WITH","This update mechanism is secured with HTTPS,<N>as well as public key fingerprint verification.",
"$UI_UPDATER_ASK_DOWNLOAD","Download the update?",
"$UI_UPDATER_SERVER_TIMEOUT","Server Timeout!",
"$UI_UPDATER_NO_INFO","Couldn't find update info on server.",
"$UI_UPDATER_NO_BIG_DEAL","This isn't a big deal, you can still play the game, you just can't reach the update server right now.",
"$UI_UPDATER_DEB","DEB package",
"$UI_UPDATER_RPM","RPM package",
"$UI_UPDATER_TARGZ","TAR.GZ archive",
"$UI_UPDATER_CHECKING","Checking for updates...",
"$UI_UPDATER_UPDATE_EXISTS","Updated version available!",
"$UI_UPDATER_CURRENT_VERSION","Current Version:<T>",
"$UI_UPDATER_NEWEST_VERSION","Newest   Version:<T>",
"$UI_UPDATER_NO_UPDATES","No updates are available",
"$UI_UPDATER_PLEASE_WAIT","<RE>$MISC_PLEASE_WAIT",
"$UI_UPDATER_TRYING_30","Trying for 30 seconds",
"$UI_UPDATER_CONNECT_AGAIN","Connecting Again",
"$UI_UPDATER_ERROR!","ERROR!",
"$UI_UPDATER_DETAILS","Details:",
"$UI_UPDATER_NO_VERIFY","Couldn't verify update file.",
"$UI_UPDATER_NO_DOWNLOAD","Couldn't download update file.",
"$UI_UPDATER_CHECKSUM_MISMATCH","The file's checksum didn't match what we expected.<N><N>Possible causes are an incomplete download (likely), a security problem (unlikely), or cosmic rays (you never know!).<N><N>Either way, the update failed.",
"$UI_UPDATER_GIVE_UP","Give Up",
"$UI_UPDATER_TRY_AGAIN","Try Again",
"$UI_UPDATER_CONNECTING","Connecting to server...",
"$UI_UPDATER_DOWNLOADING_FILE","Downloading update file...",
"$UI_UPDATER_DOWNLOADING_SIG","Downloading update signature...",
"$UI_UPDATER_CHECKSUM","Calculating checksum...",
"$UI_UPDATER_NAVIGATING","Navigating to file...",
"$UI_UPDATER_CLOSE_WINDOW","You must close this window before installing the update.",
"$UI_UPDATER_FILE_IS_AT","Your update file is located at:",
"$UI_UPDATER_IF_NO_WINDOW","If a navigation folder does not open, try going there manually.",
"$UI_UPDATER_DOWNLOADED","Update Downloaded!",
"$UI_UPDATER_NAVIGATE_NOW","Navigate to file now?",
"$UI_UPDATER_NOTE","Note:",
"$UI_UPDATER_SECURITY","For security reasons, you must run the downloaded installer manually.<N><N>This program will navigate to your file's download location.",
"$UI_UPDATER_INSTALLING","Installing Update...",
"$UI_UPDATER_EXITING","Exiting Application...",
"$UI_DEFENDER_RECALL_LINE","RECALL: +<PSI> Psi",
"$UI_DEFENDER_ORB_NUMS","orb_space:0",
"$UI_DEFENDER_BOOST","BOOST: <PSI> Psi",
"$UI_DEFENDER_BOOST_NEED","BOOST: Need <PSI> Psi",
"$UI_DEFENDER_BOOST_MAX","MAXIMUM BOOST",
"$UI_DEFENDER_BOOST_UNLOCK","Unlocks at BOOST LEVEL <LVL>",
"$UI_DEFENDER_CLICK_TO","(Click to enable/disable)",
"$UI_DEFENDER_TECHNIQUES","TECHNIQUES",
"$UI_DEFENDER_TECHNIQUE","Technique",
"$UI_DEFENDER_TRAITS","TRAITS",
"$UI_DEFENDER_TRAIT","Trait",
"$UI_DEFENDER_RECALL","Recall",
"$UI_SKILLS_CLICK_TO_UPGRADE","Click to Upgrade.",
"$UI_SKILLS_MAX","MAXIMUM",
"$MISC_MAX","MAX",
"$UI_SKILLS_NO_POINTS","No points available.",
"$UI_SKILLS_REQ_1PT","REQUIRES: Char. LVL <LVL>,<N><PT> point in <SKILL>",
"$UI_SKILLS_REQ_XPT","REQUIRES: Char. LVL <LVL>,<N><PT> points in <SKILL>",
"$UI_SKILLS_NO_LEARN_SPELL","You haven't learned this spell yet.",
"$UI_SKILLS_MOUSE_OVER","Mouse-over to inspect.",
"$UI_EQUIP_OWNED","owned",
"$UI_EQUIP_COMPARE","compare",
"$UI_EQUIP_PRICE","price",
"$UI_EQUIP_SHOW_EQUIPPED","Show equipped",
"$UI_EQUIP_EQUIP_AFTER","Equip after purchase",
"$UI_EQUIP_EQUIP_WHO","Who will equip it?",
"$UI_EQUIP_EQUIPPED","Equipped",
"$UI_EQUIP_MAX_OWNED","MAXIMUM OWNED",
"$UI_EQUIP_ALL_W_SWORD_EQUIPPED","All swords equipped!",
"$UI_EQUIP_ALL_W_STAFF_EQUIPPED","All staffs equipped!",
"$UI_EQUIP_ALL_W_BOW_EQUIPPED","All bows equipped!",
"$UI_EQUIP_ALL_A_LIGHT_EQUIPPED","All light armor equipped!",
"$UI_EQUIP_ALL_A_HEAVY_EQUIPPED","All heavy armor equipped!",
"$UI_EQUIP_CANT_UPGRADE_W_SWORD","You have no swords I could improve!",
"$UI_EQUIP_CANT_UPGRADE_W_BOW","You have no bows I could improve!",
"$UI_EQUIP_CANT_UPGRADE_W_STAFF","You have no staffs I could improve!",
"$UI_EQUIP_CANT_UPGRADE_A_LIGHT","You have no light armor I could improve!",
"$UI_EQUIP_CANT_UPGRADE_A_HEAVY","You have no heavy armor I could improve!",
"$UI_EQUIP_NO_W_SWORD","No swords owned!",
"$UI_EQUIP_NO_W_STAFF","No staffs owned!",
"$UI_EQUIP_NO_W_BOW","No bows owned!",
"$UI_EQUIP_NO_A_LIGHT","No light armor owned!",
"$UI_EQUIP_NO_A_HEAVY","No heavy armor owned!",
"$UI_EULA_TITLE","END USER LICENSE AGREEMENT",
"$UI_ACHIEVE_COMPLETION","Completion",
"$UI_ACHIEVE_CATEGORIES","Categories",
"$UI_ACHIEVE_POP_UP","Pop-up Notifier",
"$UI_ACHIEVE_TRAINER","Trainer",
"$UI_ACHIEVE_EASY","Easy",
"$UI_ACHIEVE_MEDIUM","Medium",
"$UI_ACHIEVE_HARD","Hard",
"$UI_ACHIEVE_IMPOSSIBLE","Impossible",
"$UI_CONTROLS_SPELL","Spell",
"$UI_CONTROLS_CLASS","Class",
"$UI_CONTROLS_CHARACTER","Character",
"$UI_CONTROLS_TARGET","Target",
"$UI_CONTROLS_PAUSE","Pause",
"$UI_CONTROLS_MINUS_SPEED","- Speed",
"$UI_CONTROLS_PLUS_SPEED","+ Speed",
"$UI_CONTROLS_BOOST","Boost",
"$UI_CONTROLS_RECALL","Recall",
"$UI_CONTROLS_BACK","Back",
"$UI_CONTROLS_PRESETS","Presets",
"$UI_CONTROLS_TAB_NAV","Tab<N>Navigation",
"$UI_CONTROLS_CYCLE","Cycle<N>Defenders",
"$UI_CONTROLS_CYCLE_NUMS","off_x:-5,off_y:0","COMMENT: moves the 'cycle defenders' text and associated buttons",
"$UI_CONTROLS_SCROLL","Scroll Map,<N>Place Defender",
"$UI_CONTROLS_MOVE_CURSOR","Move Cursor",
"$UI_CONTROLS_VIRTUAL_MOUSE","Virtual Mouse",
"$UI_CONTROLS_CLICK","Click",
"$UI_CONTROLS_SPEED","Speed",
"$UI_CONTROLS_ACCEL","Acceleration",
"$UI_CONTROLS_SLOWEST","Slowest",
"$UI_CONTROLS_SLOW","Slow",
"$UI_CONTROLS_NORMAL","Normal",
"$UI_CONTROLS_FAST","Fast",
"$UI_CONTROLS_NONE","None",
"$UI_CONTROLS_PRESET_QWERTY","Qwerty",
"$UI_CONTROLS_PRESET_LEFTY","Lefty",
"$UI_CONTROLS_PRESET_AZERTY","Azerty",
"$UI_CONTROLS_PRESET_QWERTZ","Qwertz",
"$UI_CONTROLS_PRESET_DVORAK","Dvorak",
"$UI_CONTROLS_PRESET_CUSTOM","Custom",
"$UI_DOWNLOAD_WARNING","DISABLE YOUR<N>POP-UP BLOCKER!",
"$UI_DOWNLOAD_BODY","Click a button to download the<N>desktop version of the game.<N><N>It will download in a new window/tab.<N>There might be a slight delay, so give it<N>a minute and try not to spam the buttons.",
"$UI_DOWNLOAD_LINUX","Linux",
"$UI_DOWNLOAD_WINDOWS","Windows",
"$UI_DOWNLOAD_MACINTOSH","Macintosh",
"$UI_DOWNLOAD_SOUNDTRACK","Soundtrack",
"$UI_CONFLICT_TITLE","Steam Cloud Conflict!",
"$UI_CONFLICT_MSG","We're not sure which of these should go in Slot <SLOT>.<N>Please pick the one you want to keep.",
"$UI_CONFLICT_CLOUD","CLOUD",
"$UI_CONFLICT_LOCAL","COMPUTER",
"$UI_CONFLICT_BETTER","We think this one seems better",
"$UI_CONFLICT_BUTTON","Use this",
"$UI_CONFLICT_BUTTON_NUMS","font:13,x_off:0,y_off:0",
"$UI_CONFLICT_NGP","New Game+",
"$UI_CONFLICT_BACKUP","Backup the file I don't pick to:<N><LOC>",
"$UI_GAMEPLAY_MISCELLANEOUS","Miscellaneous",
"$UI_GAMEPLAY_CLOUD_SAVE","Cloud Saves",
"$UI_GAMEPLAY_OFF","Off",
"$UI_GAMEPLAY_ON","On",
"$UI_GAMEPLAY_TUTORIALS","Tutorials",
"$UI_GAMEPLAY_DIALOGUE","Dialogue",
"$UI_GAMEPLAY_NEVER","Never",
"$UI_GAMEPLAY_ALWAYS","Always",
"$UI_GAMEPLAY_DEFAULT","New Battles Only",
"$UI_GAMEPLAY_BATTLE_NUMBERS","Battle Numbers",
"$UI_GAMEPLAY_HIDE","Hide",
"$UI_GAMEPLAY_SHOW","Show",
"$UI_GAMEPLAY_TRACKING","Data Tracking",
"$UI_GAMEPLAY_TRACK_YES","Let us track anonymous play stats",
"$UI_GAMEPLAY_TRACK_NO","Don't track me, bro!",
"$UI_GAMEPLAY_AUTO_UPDATE","Auto-Updater",
"$UI_GAMEPLAY_ENABLE_UPDATER","Check for updates when game starts",
"$UI_GAMEPLAY_DISABLE_UPDATER","Disable auto-updater",
"$UI_GAMEPLAY_SLOW_FOOTNOTE","Might slow down the game",
"$UI_SAVE_PATH","Save Files Path...",
"$UI_MOD_PATH","Mod Files Path...",
"$TOOLTIP_CHANGE_PATH_1","NOTE:",
"$TOOLTIP_CHANGE_PATH_2","Your old files won't automatically transfer to the new location.<N><N>They will remain in the original directory.",
"$UI_VIDEO_IF_DOESNT_WORK","If the new resolution doesn't work,<N>it will revert after a few seconds.",
"$UI_VIDEO_RES_CHANGED","Resolution changed.<N>Do you like it?<N><N>Reverting in <TIME> seconds",
"$UI_VIDEO_SETTINGS","Video Settings",
"$UI_VIDEO_WARNING","Video options disabled in browser mode.",
"$UI_VIDEO_WARNING2","Your system configuration does not support in-game resolution switching, unfortunately :(",
"$UI_VIDEO_WARNING3","In COMPATIBILITY MODE, resolution switching is disabled.<N><N>Sorry about that!",
"$UI_VIDEO_MOUSE","Mouse Cursor",
"$UI_VIDEO_MOUSE_DEFAULT","Default",
"$UI_VIDEO_MOUSE_FANCY","Fancy",
"$UI_VIDEO_PARTICLES","Particles",
"$UI_VIDEO_SWIRL","Pre-Battle Animation",
"$UI_VIDEO_AOE","Highlight area attacks",
"$UI_VIDEO_CHANGE_RES","Change Resolution",
"$UI_VIDEO_SCREEN_POS","Screen Position",
"$UI_VIDEO_CHANGE_RES_BUTTON","Change it!",
"$UI_VIDEO_SHOW_ALL_RES","Show All Resolutions",
"$UI_VIDEO_RECOMMENDED","Recommended:",
"$UI_VIDEO_STANDARD_RATIO","(Standard ratio)",
"$UI_VIDEO_WIDESCREEN","(Widescreen)",
"$UI_VIDEO_PIXELS","Pixels",
"$UI_VIDEO_BIT_DEPTH","Depth",
"$UI_VIDEO_REFRESH","Refresh",
"$UI_VIDEO_SCALE","Scale",
"$UI_VIDEO_CAN_SLOW_GAME","(Can slow game)",
"$UI_VIDEO_WINDOWED","Windowed",
"$UI_VIDEO_FULLSCREEN","Fullscreen",
"$UI_SAVE_ERROR_INCOMPAT","Incompatible!",
"$UI_SAVE_ERROR_INCOMPAT_TEXT","Error! You're playing the DEMO<N>and that file is from the FULL version",
"$UI_SAVE_DEMO_IMPORT","Demo Import",
"$UI_SAVE_DEMO_IMPORT_TEXT","That file is from the DEMO. Some adjustments might be made.<N>Is that cool?",
"$UI_SAVE_DEMO_NEWER","File is from NEWER version of game,<N>it might be incompatibile.<N>Try importing anyway?",
"$UI_SAVE_DEMO_OLDER","File is from OLDER version of game<N>some adjustments might be made.<N>Is that cool?",
"$UI_NORM_MOD_INCOMPAT_TEXT","<N>File is from a mod,<N>it might be incompatibile.<N><N>Try importing anyway?",
"$UI_MOD_NORM_INCOMPAT_TEXT","<N>A mod is active, but that<N>file is from the normal game,<N>it might be incompatibile.<N><N>Try importing anyway?",
"$UI_MOD_MOD_INCOMPAT_TEXT","<N>File is from a different mod,<N>it might be incompatible.<N><N>Try importing anyway?",
"$UI_SAVE_DEMO_ATTENTION","Attention!",
"$UI_SAVE_MENU_LOADED","Loading Complete!",
"$UI_SAVE_MENU_CHECK_GOG","Check GOG for free updates!",
"$UI_SAVE_MENU_DOWNLOAD","Get downloadable version",
"$UI_SAVE_MENU_FULL_VERSION","Full Version",
"$UI_SAVE_MENU_KONG_XDEMO_LOGIN","Extended Demo - Log in to kongregate to access the full game!",
"$UI_SAVE_MENU_KONG_XDEMO","Extended Demo Version",
"$UI_SAVE_MENU_KONG_DEMO_LOGIN_FULL","Demo - Log in to kongregate to access the full game!",
"$UI_SAVE_MENU_KONG_DEMO_LOGIN_XDEMO","Demo - Log in to kongregate to access extended content!",
"$UI_SAVE_MENU_KONG_DEMO","Demo Version",
"$UI_SAVE_CONFIRM_DELETE","Confirm Delete?",
"$UI_SAVE_CONFIRM_DELETE_TEXT","PERMANENTLY erase this<N>save slot?",
"$SAVE_SLOT_PLAY","Play",
"$SAVE_SLOT_PLAY_PLUS","Play +",
"$SAVE_SLOT_NEW_GAME","New Game",
"$SAVE_SLOT_NEW_GAME_PLUS","New Game +",
"$SAVE_SLOT_EXPORT","Export",
"$SAVE_SLOT_IMPORT","Import",
"$SAVE_SLOT_DELETE","Delete",
"$UI_DEMO_SAVES_DETECTED","Demo Saves Detected!",
"$UI_DEMO_IMPORT_SAVES","Import saves from demo?",
"$UI_CLOUD_UNKNOWN","Cloud Saves",
"$UI_CLOUD_UNKNOWN_TEXT","Enable Steam cloud saves?",
"$UI_CLOUD_UNKNOWN_TEXT_2","You can change this setting at any time in:<N><N>Options:Miscellaneous",
"$UI_MOD_TITLE","Modifications",
"$UI_MOD_LOAD_EXISTING","Load existing Mod",
"$UI_MOD_CREATE_NEW","Create new Mod",
"$UI_MOD_BROWSE_QUEUE","My Mods",
"$UI_MOD_BROWSE_WORKSHOP","Steam Workshop",
"$UI_MOD_WEB_BROWSER","Web Browser",
"$UI_MOD_INSTALL_STANDALONE","Install from ZIP",
"$UI_MOD_INSTALL_ERROR","That mod folder name exists.<N>Try installing with a suffix?",
"$UI_MOD_INSTALL_ERROR2","Sorry, we couldn't install the Mod.",
"$UI_DEFQ_MODS","Mod",
"$UI_MOD_TITLE","Modifications",
"$UI_MOD_DATA_ONLY","Data Only (1M)",
"$UI_MOD_SPRITES"," +4M of Sprites",
"$UI_MOD_MOVIES"," +13M of Movie art",
"$UI_MOD_BKGS"," +42M of Bkg art",
"$UI_MOD_TEMPLATE_SETTINGS","Mod Template Settings",
"$UI_MOD_SELECT_DIR","Select Mod Directory",
"$UI_SAVE_SELECT_DIR","Select Save Directory",
"$UI_MOD_LOAD_MOD","Load Mod",
"$UI_MOD_EXISTS","Mod exists.<N>Load it?",
"$UI_MOD_MISSING","Couldn't find settings.xml.<N>Either there's no mod there,<N>or it's broken.",
"$UI_MOD_NOT_DIR","Whoat!<N>That's not even a directory!<N>Try Again.",
"$UI_MOD_LOADING","Loading Mod...",
"$UI_MOD_PLEASE_WAIT","Please Wait While<N>We Load Your Mod",
"$UI_MOD_PROGRESS","Task <TASK><N>File <FILE><N>",
"$UI_MOD_LOAD_FINISH","Loading Complete",
"$UI_MOD_LOAD_FINISH_TEXT","Mod loaded successfully.<N>Game will now Restart.",
"$UI_MOD_LOAD_FAIL","Loading Failed!",
"$UI_MOD_LOAD_FAIL_TEXT","Error loading mod:",
"$UI_MOD_NAME","Enter a Name for this Mod",
"$UI_MOD_EXPORTING","Exporting Data",
"$UI_MOD_EXPORT_FINISH","Export Complete!",
"$UI_MOD_EXPORT_FINISH_TEXT","Your mod is located at:",
"$UI_MOD_EXPORT_CANCEL","Export Cancelled!",
"$UI_MOD_EXPORT_CANCEL_TEXT","Files are located at:",
"$UI_MOD_EXPORT_FAIL","Export Failed!",
"$UI_MOD_EXPORT_FAIL_TEXT","There was an error!",
"$UI_MOD_EXPORT_CHURN","Task <TASK_PROGRESS><N><N><TASK><N><PROGRESS>",
"$UI_MOD_DEFQ_SAVE","Defender's Quest Save Files (*.dfq)",
"$UI_MOD_ALL_FILES","All Files (*.*)",
"$UI_MOD_AUTHOR","Author",
"$UI_MOD_PLAY","Play",
"$UI_MOD_SHARE","Share",
"$UI_MOD_UPDATE","Update",
"$UI_MOD_EDIT","Edit",
"$UI_MOD_WORKSHOP","Workshop",
"$UI_MOD_SHARE_TITLE","Share Mod",
"$UI_MOD_SHARE_TEXT_LOCAL","This will package your mod into a single file for easy distribution.",
"$UI_MOD_SHARE_TEXT_STEAM","This will package and upload your mod to Steam Workshop.",
"$UI_MOD_UPDATE_TEXT_STEAM","This will update your mod on Steam Workshop.",
"$UI_MOD_ZIP_PROGRESS","Task <TASK><N>File <FILE><N>",
"$UI_MOD_ZIP_FINISH","Packaging Complete",
"$UI_MOD_ZIP_FINISH_TEXT","Mod zipped successfully.",
"$UI_MOD_ZIP_FAIL","Packaging Failed!",
"$UI_MOD_ZIP_FAIL_TEXT","There was an error while zipping the files.",
"$UI_MOD_STEAM_UPLOAD","Uploading to Steam...",
"$UI_MOD_STEAM_WAIT","Waiting for response from Steam...<N>(Might be a short wait)",
"$UI_MOD_STEAM_SEND","Sending to Steam",
"$UI_MOD_SHARED","Shared",
"$UI_MOD_SUBSCRIBED","Subscribed",
"$UI_MOD_ZIP_STEAM_FAIL","Upload Failed!",
"$UI_MOD_ZIP_STEAM_FAIL_TEXT","Could not upload the mod to<N>Steam Workshop.",
"$UI_MOD_ZIP_STEAM_FINISH","Upload Complete",
"$UI_MOD_ZIP_STEAM_FINISH_TEXT","Mod successfully uploaded to<N>Steam Workshop",
"$UI_MOD_UPDATE_STEAM_FINISH","Update Complete",
"$UI_MOD_UPDATE_STEAM_FINISH_TEXT","Mod successfully updated on<N>Steam Workshop",
"$UI_MOD_ZIPPING","Packaging Mod Files",
"$UI_MOD_MISSING_SUBSCRIBE","Subscribed Files",
"$UI_MOD_MISSING_SUBSCRIBE_TEXT","Would you like to download:<N><NUM> subscribed workshop file(s)?",
