"flag","content","comment",
"$PARTY_CHANGE_NAME_NUMS","font:12,off_x:0,off_y:0,leading:0",
"$PARTY_REDESIGN","Изменить",
"$PARTY_CONFIRM_CHANGES","Подтвердить изменения",
"$PARTY_FAILED","Уровень провален!",
"$PARTY_FAILED_DESC","<MCG> убита.","КОММЕНТАРИЙ: <MCG> – это переменная. В этой строке игре требуется именно эта переменная, которая заменит <MCG> именем Азры. Все другие переменные игнорируются и показываются в исходном виде.",
"$PARTY_NO_NEW_ACHIEVE","Нет новых достижений.",
"$PARTY_WELL_DONE","ОТЛИЧНО!",
"$PARTY_ACHIEVE_SINGULAR","достижение",
"$PARTY_ACHIEVE_PLURAL","достижения",
"$PARTY_1_NEW_ACHIEVE","1 новое достижение!",
"$PARTY_X_NEW_ACHIEVE","<NUM> новых достижения!",
"$PARTY_PERFECT_WORD","Идеально",
"$PARTY_PASSED_WORD","Пройдено",
"$PARTY_FAIL_PENALTY","Штраф за поражение",
"$PARTY_TOTAL","Всего",
"$PARTY_PERFECT","ИДЕАЛЬНО!",
"$PARTY_PERFECT+","ИДЕАЛЬНО!+",
"$PARTY_PERFECT++","ИДЕАЛЬНО!++",
"$PARTY_PERFECT_DESC","<MCG> осталась цела!",
"$PARTY_PERFECT++_DESC","<MCG> и <ALLY><N>остались целы!","КОММЕНТАРИЙ: игра подставит имя Зелемира, Тлетл-Мезтли или любого другого наемника вместо <ALLY>.",
"$PARTY_PERFECT+_DESC","<MCG> осталась цела!<N><ALLY> был ранен!",
"$PARTY_PERFECT_ALLY_DEAD_DESC","<MCG> осталась цела, но <ALLY> погиб.",
"$PARTY_PASSED","Уровень пройден!",
"$PARTY_PASSED+","Уровень пройден!+",
"$PARTY_PASSED++","Уровень пройден!++",
"$PARTY_PASSED_DESC","<MCG> выжила в битве,<N>с травмами.",
"$PARTY_PASSED_ALLY_DEAD_DESC","<ALLY> был убит,<N>но <MCG> выжила.",
"$PARTY_PASSED+_DESC","<MCG> была ранена!<N><ALLY> выжил!",
"$PARTY_PASSED++_DESC","<MCG> была ранена!<N><ALLY> остался цел!",
"$PARTY_NO_POINTS","Нет очков навыка для перераспределения!",
"$PARTY_NO_AFFORD","Вы не можете себе это позволить!<N>Цена:<T><COST><N><T>Бабосы:<T><SCRAP>",
"$PARTY_RE_ASSIGN","Сбросить все умения <NAME>?<N>Цена:<T><COST><N>Бабосы:<T><SCRAP>",
"$PARTY_CHANGE_NAME","Изм. имя",
"$PARTY_CONFIRM_POINTS_1_1","Навсегда распределить 1 очко навыков одному персонажу?","КОММЕНТАРИЙ: имеется 4 варианта развития способностей.",
"$PARTY_CONFIRM_POINTS_1_X","Навсегда распределить 1 очко навыков <CHARS> персонажам?",
"$PARTY_CONFIRM_POINTS_X_1","Навсегда распределить <POINTS> очков навыков 1 персонажу?",
"$PARTY_CONFIRM_POINTS_X_X","Навсегда распределить <POINTS> очков навыков <CHARS> персонажам?",
"$PARTY_POINT","очко",
"$PARTY_POINTS","очки",
"$PARTY_CHARACTER","персонаж",
"$PARTY_CHARACTERS","персонажи",
"$PARTY_CONFIRM_POINTS_TITLE","Подтвердить очки навыка",
"$UI_ACCEPT_NUMS","font:18,off_y:1,off_x:-3","КОММЕНТАРИЙ: размер шрифта и раскладка x/y – для меток кнопок опций меню",
"$UI_BACK_NUMS","font:18,off_y:1,off_x:-3",
"$UI_AUDIO_NUMS","font:18,off_y:1,off_x:-2",
"$UI_VIDEO_NUMS","font:18,off_y:1,off_x:-2",
"$UI_MISC_NUMS","font:18,off_y:1,off_x:-2",
"$UI_ACCESS_NUMS","font:18,off_y:1,off_x:-2,show_boxes:1,absence_off_x:0,speed_off_x:0","КОММЕНТАРИЙ: скрывает/показывает доступность опций графики, раскладка для 'отсутствующего' текста, и раскладка для текста 'скорость'",
"$UI_ACHIEVEMENTS_NUMS","font:18,off_y:0,pop_up_off_y:-13",
"$UI_RESTART_NUMS","font:18,off_y:1,off_x:-2",
"$UI_QUIT_NUMS","font:16,off_y:3,off_x:0",
"$UI_CONTROLS_NUMS","font:18,off_y:1,off_x:-2",
"$UI_OPTIONS_NUMS","font:18,off_y:1,off_x:-2",
"$UI_CONTROLS_TITLE","Управление",
"$UI_VIDEO_TITLE","Видео",
"$UI_AUDIO_TITLE","Аудио",
"$UI_ACCESS_TITLE","Ограничения",
"$UI_MISC_TITLE","Разное",
"$UI_OPTIONS_TITLE","Опции",
"$UI_ACHIEVEMENTS_TITLE","Достижения",
"$UI_ACHIEVEMENTS_BUTTON_NUMBERS","font:18,offy:-2",
"$UI_SFX","Эффекты:",
"$UI_MUSIC","Музыка:",
"$UI_ACCESS_REWARDS","НАГРАДЫ",
"$UI_ACCESS_PENALTIES","ШТРАФЫ",
"$UI_ACCESS_DEFAULT","Настройки по умолчанию",
"$UI_ACCESS_FAIL","НЕУДАЧА",
"$UI_ACCESS_ABSENCE","ПРОПУСК",
"$UI_ACCESS_FLASHING","Эффекты мерцания",
"$UI_ACCESS_SPEED","Скорость игры",
"$UI_BONUS_NUMS","select_font:12,locked_font:14",
"$UI_BONUS_BONUS_LEVELS","Бонусные уровни",
"$UI_BONUS_STARS_LINE","<STAR_NUM> <STAR_COLOR> звезд",
"$UI_MOVIE_SELECT_A_MOVIE","Выберите ролик",
"$UI_MOVIE_SCENE"," Сцена",
"$UI_TIPS_TITLE","Подсказки",
"$UI_UPDATER_CANCEL","<RE>$MISC_CANCEL",
"$UI_UPDATER_SECURED_WITH","Этот механизм обновления защищен HTTPS,<N>а также проверкой отпечатков пальцев.",
"$UI_UPDATER_ASK_DOWNLOAD","Скачать обновление?",
"$UI_UPDATER_SERVER_TIMEOUT","Таймаут сервера!",
"$UI_UPDATER_NO_INFO","Невозможно найти обновление на сервере.",
"$UI_UPDATER_NO_BIG_DEAL","Это не проблема, вы можете продолжить играть, просто сейчас сервер недоступен.",
"$UI_UPDATER_DEB","DEB пакет",
"$UI_UPDATER_RPM","RPM пакeт",
"$UI_UPDATER_TARGZ","Архив TAR.GZ",
"$UI_UPDATER_CHECKING","Проверка наличия обновлений...",
"$UI_UPDATER_UPDATE_EXISTS","Доступна обновленная версия!",
"$UI_UPDATER_CURRENT_VERSION","Текущая версия:<T>",
"$UI_UPDATER_NEWEST_VERSION","Последняя версия:<T>",
"$UI_UPDATER_NO_UPDATES","Нет доступных обновлений",
"$UI_UPDATER_PLEASE_WAIT","<RE>$MISC_PLEASE_WAIT",
"$UI_UPDATER_TRYING_30","Соединение через 30 секунд",
"$UI_UPDATER_CONNECT_AGAIN","Повторное соединение",
"$UI_UPDATER_ERROR!","ОШИБКА!",
"$UI_UPDATER_DETAILS","Подробности:",
"$UI_UPDATER_NO_VERIFY","Не удалось проверить файл обновления.",
"$UI_UPDATER_NO_DOWNLOAD","Невозможно загрузить файл обновления.",
"$UI_UPDATER_CHECKSUM_MISMATCH","Контрольная сумма не совпадает с ожидаемой.<N><N>Возможные причины – это незавершенная загрузка (скорее всего), проблема безопасности (маловероятно) или космические лучи (всякое бывает!).<N><N>В любом случае, обновление не удалось.",
"$UI_UPDATER_GIVE_UP","Сдаться",
"$UI_UPDATER_TRY_AGAIN","Еще раз",
"$UI_UPDATER_CONNECTING","Подключение к серверу...",
"$UI_UPDATER_DOWNLOADING_FILE","Загрузка файла обновления...",
"$UI_UPDATER_DOWNLOADING_SIG","Загрузка подписи обновления...",
"$UI_UPDATER_CHECKSUM","Подсчет контрольной суммы...",
"$UI_UPDATER_NAVIGATING","Переход к файлу...",
"$UI_UPDATER_CLOSE_WINDOW","Вы должны закрыть окно перед установкой обновления.",
"$UI_UPDATER_FILE_IS_AT","Ваше обновление расположено в:",
"$UI_UPDATER_IF_NO_WINDOW","Если папка назначения не открывается, попробуйте перейти туда самостоятельно.",
"$UI_UPDATER_DOWNLOADED","Обновление загружено!",
"$UI_UPDATER_NAVIGATE_NOW","Перейти к файлу сейчас?",
"$UI_UPDATER_NOTE","Внимание:",
"$UI_UPDATER_SECURITY","По причинам, касающимся безопасности, вы должны запустить загруженный установщик самостоятельно.<N><N>Эта программа откроет место расположения файла.",
"$UI_UPDATER_INSTALLING","Установить обновление...",
"$UI_UPDATER_EXITING","Выход из приложения...",
"$UI_DEFENDER_RECALL_LINE","ОТОЗВАТЬ: +<PSI> Пси",
"$UI_DEFENDER_BOOST","Повышение: <PSI> Пси",
"$UI_DEFENDER_BOOST_NEED","Повышение: <PSI> Пси",
"$UI_DEFENDER_BOOST_NUMS","font:13,x_off:0,y_off:0",
"$UI_DEFENDER_BOOST_NEED_NUMS","font:11,x_off:0,y_off:-2",
"$UI_DEFENDER_BOOST_MAX","МАКС. ПОВЫШЕНИЕ",
"$UI_DEFENDER_BOOST_UNLOCK","Открывается при уровне повышения <LVL>",
"$UI_DEFENDER_CLICK_TO","(Нажмите, чтобы включить/выключить)",
"$UI_DEFENDER_TECHNIQUES","ТЕХНИКИ",
"$UI_DEFENDER_TRAITS","НАВЫКИ",
"$UI_DEFENDER_RECALL","Отозвать",
"$UI_EQUIP_OWNED","имеется",
"$UI_EQUIP_COMPARE","сравнить",
"$UI_EQUIP_PRICE","цена",
"$UI_EQUIP_SHOW_EQUIPPED","Показать надетые предметы",
"$UI_EQUIP_EQUIP_AFTER","Надеть после покупки",
"$UI_EQUIP_EQUIP_WHO","Кто будет снаряжен?",
"$UI_EQUIP_EQUIPPED","Носит",
"$UI_EQUIP_MAX_OWNED","ДОСТИГНУТ МАКСИМУМ",
"$UI_EULA_TITLE","ЛИЦЕНЗИОННОЕ СОГЛАШЕНИЕ",
"$UI_ACHIEVE_COMPLETION","Завершение",
"$UI_ACHIEVE_CATEGORIES","Категории",
"$UI_ACHIEVE_POP_UP","Уведомления",
"$UI_ACHIEVE_TRAINER","Тренер",
"$UI_ACHIEVE_EASY","Легко",
"$UI_ACHIEVE_MEDIUM","Нормально",
"$UI_ACHIEVE_HARD","Тяжело",
"$UI_ACHIEVE_IMPOSSIBLE","Невозможно",
"$UI_CONTROLS_SPELL","Заклинание",
"$UI_CONTROLS_CLASS","Класс",
"$UI_CONTROLS_CHARACTER","Персонаж",
"$UI_CONTROLS_TARGET","Цель",
"$UI_CONTROLS_PAUSE","Пауза",
"$UI_CONTROLS_MINUS_SPEED","Ниже скорость",
"$UI_CONTROLS_PLUS_SPEED","Выше скорость",
"$UI_CONTROLS_BOOST","Повышение",
"$UI_CONTROLS_RECALL","Отозвать",
"$UI_CONTROLS_BACK","Назад",
"$UI_CONTROLS_PRESETS","Раскладка",
"$UI_CONTROLS_TAB_NAV","Tab<N>Навигация",
"$UI_CONTROLS_CYCLE","Круг<N>Защитники",
"$UI_CONTROLS_CYCLE_NUMS","off_x:-5,off_y:0","КОММЕНТАРИЙ: передвигает текст 'cycle defenders' и соответствующие кнопки",
"$UI_CONTROLS_SCROLL","Прокрутка карты,<N>Поставить защитника",
"$UI_CONTROLS_MOVE_CURSOR","Перемещение курсор",
"$UI_CONTROLS_VIRTUAL_MOUSE","Виртуальная мышь",
"$UI_CONTROLS_CLICK","Щелчок",
"$UI_CONTROLS_SPEED","Скорость",
"$UI_CONTROLS_ACCEL","Ускорение",
"$UI_CONTROLS_SPEED_NUMS","font:13,off_x:-12,off_y:0,text_off_x:0,text_off_y:0",
"$UI_CONTROLS_ACCEL_NUMS","font:13,off_x:12,off_y:0,text_off_x:0,text_off_y:0",
"$UI_CONTROLS_MINUS_SPEED_NUMS","off_x:-20,off_y:0",
"$UI_CONTROLS_PLUS_SPEED_NUMS","off_x:50,off_y:0",
"$UI_CONTROLS_BOOST_NUMS","off_x:0,off_y:-45,btn_off_x:0,btn_off_y:-5",
"$UI_CONTROLS_RECALL_NUMS","off_x:-60,off_y:5,btn_off_x:0,btn_off_y:-5",
"$UI_CONTROLS_BACK_NUMS","off_x:-8,off_y:-45,btn_off_x:0,btn_off_y:-5",
"$UI_CONTROLS_PAUSE_NUMS","off_x:-60,off_y:5,btn_off_x:0,btn_off_y:-5",
"$UI_CONTROLS_SLOWEST","Очень низко",
"$UI_CONTROLS_SLOW","Низко",
"$UI_CONTROLS_NORMAL","Средне",
"$UI_CONTROLS_FAST","Быстро",
"$UI_CONTROLS_NONE","Нет",
"$UI_CONTROLS_PRESET_QWERTY","Qwerty",
"$UI_CONTROLS_PRESET_LEFTY","Lefty",
"$UI_CONTROLS_PRESET_AZERTY","Azerty",
"$UI_CONTROLS_PRESET_QWERTZ","Qwertz",
"$UI_CONTROLS_PRESET_DVORAK","Dvorak",
"$UI_CONTROLS_PRESET_CUSTOM","Своя",
"$UI_DOWNLOAD_WARNING","ВЫКЛЮЧИТЕ ВАШ <N> БЛОКИРОВЩИК ВСПЛЫВАЮЩИХ ОКОН!",
"$UI_DOWNLOAD_BODY","Нажмите кнопку, чтобы загрузить<N>автономную версию игры.<N><N>Она загрузится в новом окне/вкладке.<N>Возможна небольшая задержка, так что подождите<N>минуту и постарайтесь ничего не нажимать.",
"$UI_DOWNLOAD_LINUX","Linux",
"$UI_DOWNLOAD_WINDOWS","Windows",
"$UI_DOWNLOAD_MACINTOSH","Macintosh",
"$UI_DOWNLOAD_SOUNDTRACK","Саундтрек",
"$UI_CONFLICT_TITLE","Конфликт Steam Cloud!",
"$UI_CONFLICT_MSG","Мы не уверены, что именно нужно поместить в слот <SLOT>.<N>Выберите тот, который хотите сохранить.",
"$UI_CONFLICT_CLOUD","ОБЛАКО",
"$UI_CONFLICT_LOCAL","КОМПЬЮТЕР",
"$UI_CONFLICT_BETTER","Мы думаем, это сохранение лучше",
"$UI_CONFLICT_BUTTON","Использовать это",
"$UI_CONFLICT_NGP","Новая игра+",
"$UI_CONFLICT_BACKUP","Сделать резервную копию конфликтующего файла в:<N><LOC>",
"$UI_GAMEPLAY_MISCELLANEOUS","Разное",
"$UI_GAMEPLAY_CLOUD_SAVE","Облачные сохранения",
"$UI_GAMEPLAY_OFF","Выключено",
"$UI_GAMEPLAY_ON","Включено",
"$UI_GAMEPLAY_TUTORIALS","Обучение",
"$UI_GAMEPLAY_DIALOGUE","Диалог",
"$UI_GAMEPLAY_NEVER","Никогда",
"$UI_GAMEPLAY_ALWAYS","Всегда",
"$UI_GAMEPLAY_DEFAULT","В новых боях",
"$UI_GAMEPLAY_BATTLE_NUMBERS","Боевые числа",
"$UI_GAMEPLAY_HIDE","Скрыть",
"$UI_GAMEPLAY_SHOW","Показать",
"$UI_GAMEPLAY_TRACKING","Сбор информации",
"$UI_GAMEPLAY_TRACK_YES","Разрешить собирать анонимную статистику игры",
"$UI_GAMEPLAY_TRACK_NO","Не следи за мной, бро!",
"$UI_GAMEPLAY_AUTO_UPDATE","Автообновление",
"$UI_GAMEPLAY_ENABLE_UPDATER","Проверять наличие обновлений при старте",
"$UI_GAMEPLAY_DISABLE_UPDATER","Отключить автообновление",
"$UI_GAMEPLAY_SLOW_FOOTNOTE","Может замедлить игру",
"$UI_VIDEO_RES_CHANGED","Разрешение изменено.<N>Вас оно устраивает?<N><N>Возврат к старым настройкам через <TIME> секунд",
"$UI_VIDEO_SETTINGS","Настройки видео",
"$UI_VIDEO_WARNING","Настройки видео отсутствуют в браузерной версии.",
"$UI_VIDEO_WARNING2","К сожалению, ваша конфигурация системы не поддерживает смену разрешения :(",
"$UI_VIDEO_WARNING3","В режиме совместимости отключена смена разрешения.<N><N>Приносим свои извинения!",
"$UI_VIDEO_MOUSE","Курсор мыши",
"$UI_VIDEO_MOUSE_DEFAULT","Стандартный",
"$UI_VIDEO_MOUSE_FANCY","Красивый",
"$UI_VIDEO_PARTICLES","Частицы",
"$UI_VIDEO_AOE","Подсвечивать атаки по площади",
"$UI_VIDEO_CHANGE_RES","Изменить разрешение",
"$UI_VIDEO_SCREEN_POS","Положение экрана",
"$UI_VIDEO_CHANGE_RES_BUTTON","Изменить!",
"$UI_VIDEO_SHOW_ALL_RES","Показать все разрешения",
"$UI_VIDEO_RECOMMENDED","Рекомендуется:",
"$UI_VIDEO_STANDARD_RATIO","(Стандартно 4:3)",
"$UI_VIDEO_WIDESCREEN","(Широкий экран)",
"$UI_VIDEO_PIXELS","Пиксели",
"$UI_VIDEO_BIT_DEPTH","     Цвет",
"$UI_VIDEO_DEPTH_NUMS","font:11,x_off:-20,y_off:0",
"$UI_VIDEO_REFRESH_NUMS","font:11,x_off:-15,y_off:0",
"$UI_VIDEO_REFRESH","Частота",
"$UI_VIDEO_SCALE","Масштаб",
"$UI_VIDEO_CAN_SLOW_GAME","(Может замедлить игру)",
"$UI_VIDEO_WINDOWED","Оконный",
"$UI_VIDEO_FULLSCREEN","Полноэкранный режим",
"$UI_SAVE_ERROR_INCOMPAT","Несовместимый!",
"$UI_SAVE_ERROR_INCOMPAT_TEXT","Ошибка! Вы играете в ДЕМО,<N>а этот файл из ПОЛНОЙ версии",
"$UI_SAVE_DEMO_IMPORT","Импортировать демо",
"$UI_SAVE_DEMO_IMPORT_TEXT","Этот файл из ДЕМО. Кое-что нужно подкорректировать.<N>Согласны?",
"$UI_SAVE_DEMO_NEWER","Этот файл из более НОВОЙ версии игры,<N>возможно он несовместим.<N>Попробовать все равно?",
"$UI_SAVE_DEMO_OLDER","Этот файл из более СТАРОЙ версии игры.<N>Кое-что нужно подкорректировать.<N>Согласны?",
"$UI_SAVE_DEMO_ATTENTION","Внимание!",
"$UI_SAVE_MENU_LOADED","Загрузка завершена!",
"$UI_SAVE_MENU_CHECK_GOG","Проверить бесплатное обновление на GOG!",
"$UI_SAVE_MENU_DOWNLOAD","Получить загружаемую версию",
"$UI_SAVE_MENU_FULL_VERSION","Полная версия",
"$UI_SAVE_MENU_KONG_XDEMO_LOGIN","Расширенное демо - зарегистрируйтесь, чтобы получить доступ к полной игре!",
"$UI_SAVE_MENU_KONG_XDEMO","Расширенная демо-версия",
"$UI_SAVE_MENU_KONG_DEMO_LOGIN_FULL","Демо - зарегистрируйтесь, чтобы получить доступ к полной игре!",
"$UI_SAVE_MENU_KONG_DEMO_LOGIN_XDEMO","Демо - Войдите в kongregate для доступа к расширенному содержимому!",
"$UI_SAVE_MENU_KONG_DEMO","Демо версия",
"$UI_SAVE_CONFIRM_DELETE","Подтвердить удаление?",
"$UI_SAVE_CONFIRM_DELETE_TEXT","Навсегда стереть <N> слот сохранения?",
"$UI_DEMO_SAVES_DETECTED","Обнаружены демо сохранения!",
"$UI_DEMO_IMPORT_SAVES","Импортировать сохранение из демо?",
"$UI_CLOUD_UNKNOWN","Облачное сохранение",
"$UI_CLOUD_UNKNOWN_TEXT","Включить облачное сохранение Steam?",
"$UI_CLOUD_UNKNOWN_TEXT_2","Вы можете изменить эту настройку в любое время в:<N><N>Опции: Разное",
"$UI_MOD_LOAD_EXISTING","Загрузить существующий мод"
"$UI_MOD_CREATE_NEW","Создать новый мод",
"$UI_MOD_TITLE","Модификации",
"$UI_MOD_DATA_ONLY","Только данные (1M)",
"$UI_MOD_SPRITES"," +4M спрайтов",
"$UI_MOD_MOVIES"," +13M видеороликов",
"$UI_MOD_BKGS"," +42M картинок",
"$UI_MOD_TEMPLATE_SETTINGS","Настройка шаблона мода",
"$UI_MOD_SELECT_DIR","Выбрать каталог размещения мода",
"$UI_MOD_LOAD_MOD","Загрузить мод",
"$UI_MOD_EXISTS","Имеется мод.<N>Загрузить его?",
"$UI_MOD_MISSING","Не найден settings.xml.<N>Либо тут нет мода,<N>либо он испорчен.",
"$UI_MOD_NOT_DIR","Что?!<N>Это даже не каталог!<N>Попробуйте еще раз.",
"$UI_MOD_LOADING","Загрузка мода...",
"$UI_MOD_PLEASE_WAIT","Пожалуйста, подождите, пока<N>мы загружаем ваш мод",
"$UI_MOD_PROGRESS","Задача <TASK><N>Файл <FILE><N>",
"$UI_MOD_LOAD_FINISH","Загрузка завершена",
"$UI_MOD_LOAD_FINISH_TEXT","Мод успешно загружен.<N>Игра перезагрузится.",
"$UI_MOD_LOAD_FAIL","Загрузка не удалась!",
"$UI_MOD_LOAD_FAIL_TEXT","Ошибка при загрузке мода:",
"$UI_MOD_NAME","Введите имя для мода",
"$UI_MOD_EXPORTING","Экспорт данных",
"$UI_MOD_EXPORT_FINISH","Экспорт завершен!",
"$UI_MOD_EXPORT_FINISH_TEXT","Ваш мод расположен в:",
"$UI_MOD_EXPORT_CANCEL","Экспорт отменен!",
"$UI_MOD_EXPORT_CANCEL_TEXT","Файлы расположены в:",
"$UI_MOD_EXPORT_FAIL","Ошибка экспорта!",
"$UI_MOD_EXPORT_FAIL_TEXT","Произошла ошибка!",
"$UI_MOD_EXPORT_CHURN","Задача <TASK_PROGRESS><N><N><TASK><N><PROGRESS>",
"$UI_MOD_DEFQ_SAVE","Файлы сохранения Defender's Quest (*.dfq)",
"$UI_MOD_ALL_FILES","Все файлы (*.*)",
"$UI_RECRUIT_CLASS_FULL","Мест нет",
"$FB_LIKE_US_TEXT","Лайкните нас на Facebook и<N>получите этот приз БЕСПЛАТНО!",
"$FB_LIKE_US_YES","Хорошо!",
"$FB_LIKE_US_NO","Ха-ха-ха. Нет.",
"$FB_THANKS_TEXT","Спасибо за лайк на Facebook!<N>Вы уже получили свой приз!",
"$FB_THANKS_OK","Хорошо",
"$FB_THANKS_SUCKS","Facebook – отстой!",
"$FB_REBEL_TEXT","Правильно, пошел он!<N>Получите это взамен.",
"$FB_SECOND_PITCH","Вы все еще можете<N>получить свой приз,<N>лайкнув нас на Facebook!",
"$FB_SECOND_PITCH_YES","Хорошо!",
"$FB_SECOND_PITCH_NO","Никогда!",
"$FB_NUMS","font:16,y_off:0,x_off:0,width_off:0",
"$FB_HARD_SELL_TEXT","Вы уверены?<N>Смотрите, как она сверкает!",
"$FB_HARD_SELL_YES","Ну... хорошо.",
"$FB_HARD_SELL_NO","Я сказал – никогда!",
"$FB_PERSISTENT_TEXT","Ладно, ваша взяла!<N>Вы все равно получаете ее :)",
"$FB_HARD_SELL_NUMS","yes_font:16,no_font:16,yes_off_y:0,yes_off_x:0,no_off_y:0,no_off_x:0",
"$FB_PERSISTENT_NUMS","yes_font:16,no_font:16,yes_off_y:0,yes_off_x:0,no_off_y:0,no_off_x:0",
"$FB_PERSISTENT_OK","Победа за мной!",
"$FB_THIS_ITEM_WILL_NOW","Этот предмет теперь будет появляться в инвентаре каждого героя.",
"$STATUS_DESC_FB_HAPPY","+<PERCENT>% скорость.","КОММЕНТАРИЙ: В описании статусов есть МНОЖЕСТВО переменных. Если возникли вопросы - спросите у Ларса.",
"$STATUS_DESC_FB_SAD","-<PERCENT>% скорость.",
"$STATUS_DESC_FB_BORED","Заскучал и не двигается.",
"$STATUS_DESC_FB_LOL","+<PERCENT>% скорость.",
"$STATUS_DESC_FB_OMG","+<PERCENT>% скорость, -<PERCENT>% сопротивление урону.",
"$STATUS_DESC_EXISTENTIAL","-<PERCENT>% скорость, +<PERCENT>% сопротивления урону.",
"$STATUS_DESC_TROLL","Уворачивается от атак <PERCENT>% времени.",
"$STATUS_DESC_ANONYMOUS","+<PERCENT>% шанс увернуться. Всегда бьет ТРОЛЛЕЙ на <PERCENT2>% урона",
"$STATUS_DESC_DARK","Уворачивается от одиночных атак <PERCENT>% времени.",
"$STATUS_DESC_LIGHT","Снимает темноту.",
"$STATUS_DESC_FRENZY","Ускоряется на <M_MULT_PERCENT>%",
"$STATUS_DESC_BLINDED","Промахивается <PERCENT>% времени.",
"$STATUS_DESC_BLEED","Получает +<PERCENT>% УР.",
"$STATUS_DESC_EVER_POISON","<INTI> УР/сек.",
"$STATUS_DESC_DISEASE","Регенерация сокращается на <PERCENT>%",
"$STATUS_DESC_POISON","<INTI> УР/сек в течение <TIME> сек",
"$STATUS_DESC_SINGLE_STUN","Не может двигаться. Можно применить один раз за бой",
"$STATUS_DESC_STUN","Не может двигаться.",
"$STATUS_DESC_BURN","<AMT_1DIG> УР/сек<N>Отменяется  льдом.",
"$STATUS_DESC_INSPIRED","Атака наносит +<M_MULT_PERCENT>% УРОНА.",
"$STATUS_DESC_FREEZE","Не может двигаться.<N>Отменяется огнем.",
"$STATUS_DESC_CHILL","-<PERCENT>% скорость.<N>Отменяется огнем.",
"$STATUS_DESC_SLOW","-<PERCENT>% скорость.",
"$STATUS_TIME_LEFT","<TIME_LEFT>/<TIME> до конца.",
"$STATUS_TIME_FOREVER","Длится вечно.",
"$FLAV_DESC_LIGHT","ТЕМНЫЕ враги получают +<AMT_2DIG>x<EXTRA>УР и по ним легче попасть в течение <TIME><EXTRA_TIME> сек.",
"$FLAV_DESC_LIGHT_SHORT","Темные противники получают дополнительный урон и по ним легче попасть.",
"$FLAV_DESC_BLINDED","Враг промахивается в <PERCENT>% <EXTRA>случаев в течение <TIME><EXTRA_TIME> сек.",
"$FLAV_DESC_BLINDED_SHORT","Атака противника теряет точность в течение нескольких секунд.",
"$FLAV_DESC_CONFUSED","Враг идет в обратном направлении в течение <TIME><EXTRA_TIME> сек.",
"$FLAV_DESC_CONFUSED_SHORT","Враг идет в обратном направлении некоторое время.",
"$FLAV_DESC_BLEED","Враг получает на <PERCENT>%<EXTRA> больше урона от последующих ударов в течение <TIME><EXTRA_TIME> сек.",
"$FLAV_DESC_BLEED_SHORT","Враг временно получает больше урона от последующих ударов.",
"$FLAV_DESC_KNOCK_BACK","Враг оттесняется назад на <AMT_1DIG><EXTRA> клетки.",
