"flag",,,,"content",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_50",,,,"День 21: @Письмо от <LQ><knight_hero_up><RQ>@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_60",,,,"Ночь 21: @Внимание: <berserker_hero>@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_70",,,,"Ночь 22: @<dragon_hero>@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_80",,,,"День 24: @Дополнение@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_90",,,,"День 25: @Второй сон@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_100",,,,"День 28: @Смерть Зелемира@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_110",,,,"День 29: @Третий сон@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_120",,,,"День 35: @Трон Эзтли@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_130",,,,"День 37: @Тлетл-Мезтли@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_140",,,,"День 39: @Побег?@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_150",,,,"День 40: @За Зелемиром@",,,,
"$ENTRY_JOURNAL_INDEX_RIGHT_160",,,,"@Эпилог@",,,,
"$ENTRY_JOURNAL_INTRO_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_INTRO_LEFT_00",,,,"День 1 - Где я?",,,,
"$ENTRY_JOURNAL_INTRO_LEFT_10",,,,"Я, наверное, сошла с ума, но тем не менее я попытаюсь записать события, которые предстают перед моими глазами. Читатель может сделать свои выводы; я сообщаю только о тех событиях, которые еще могу разобрать своим помутневшим рассудком.
Я знаю наверняка, что заразилась чумой, которая разоряет нашу прекрасную столицу. Я знаю точно, что я, как и другие жертвы до меня, была вывезена из города и брошена в преисподнюю. Оттуда началась такая странная и ужасающая серия событий, что я все еще задаюсь вопросом, сплю ли я или мне все это грезится.
Когда лихорадка взяла надо мной верх, я оказалась в темном месте. Прежде чем стала очередной жертвой.",,,,
"$ENTRY_JOURNAL_INTRO_RIGHT_00",,,,"Здесь появился великолепный трон, и на нем восседал человек, которого я раньше никогда не видела. Он был полностью из золота. Я сначала подумала, что это статуя, но он произнес команду.
Его голос тоже был золотым, и его грани звучали с силой грома. Этот язык не был похож на те, которые я слышала или изучала в великой библиотеке Эшей, но мое тело вскочило как по команде. Мои вены напряжены, как будто кровь вот-вот вырвется из моего тела и поспешит присоединиться к нему.
У меня разрывается сердце лишь при мысли об этом.
-<mcguffin_hero> Ливбар",,,,
"$ENTRY_JOURNAL_SLAK_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_SLAK_LEFT_0_00",,,,"Ночь 1 - <berserker_hero>",,,,
"$ENTRY_JOURNAL_SLAK_LEFT_0_10",,,,"Когда я решила писать про <berserker_hero>, то осознала, что придется отбросить строгий язык столицы и использовать жаргон, более подходящий этому индивиду.
<berserker_hero> – полный придурок. Он придурок, к тому же полный.
Недостаток интеллекта он восполняет запахом. Если две горящие навозные кучи могли бы спариваться и произвести на свет потомство, то их гнилое потомство испугалось бы зловония, которое исходит из подмышек <berserker_hero>. Разумеется, преследующие нас ожившие трупы пахнут словно изысканные духи по сравнению с ним.
Но <berserker_hero> не просто красивая мордашка. Он еще и самая притягательная личность, которую я могу описать как <LQ>тупой как пробка.<RQ> Вчера он спорил в течение пятнадцати минут со скалой, об которую он ударился ногой. И он проиграл.",,,,
"$ENTRY_JOURNAL_SLAK_RIGHT_0_00",,,,"Честно говоря, мне повезло путешествовать в такой компании.",,,,
"$ENTRY_JOURNAL_SLAK_RIGHT_0_10",,,,"<N>День 3 - дополнение",,,,
"$ENTRY_JOURNAL_SLAK_RIGHT_0_20",,,,"<N>В интересах справедливости я должна признаться, что он самый храбрый человек, которого я когда-либо видела. Все его тело покрыто паутиной шрамов, хотя это мало меня удивляет, если вспомнить, что он отказывается носить одежду или броню. Полагаю, суть в том, что он и невыносимый болван, и невероятно опытный воин, и я вынуждена признать, что рада его присутствию.",,,,
"$ENTRY_JOURNAL_SLAK_RIGHT_0_30",,,,"<N>АХ-Х-Х! Я ТОЖЕ ТЕБЯ ЛЮБЛЮ! ХО-ХО-ХО
<N><N><N>Я НЕ СПЛЮ. ПРОСТО ЛЕЖУ, РАЗМИНАЮ ЯГОДИЦЫ",,,,
"$ENTRY_JOURNAL_SLAK_RIGHT_0_40",,,,"<N>Кроме того, очевидно, что он может читать и писать! Где, черт побери, этот кровожадный бродяга получил образование?
<N><N>P.S. Если ты когда-нибудь украдешь мой журнал снова, я размозжу тебе голову, пока ты будешь спать..",,,,
"$ENTRY_JOURNAL_SLAK_LEFT_1_00",,,,"Ночь 3 - дополнение второе",,,,
"$ENTRY_JOURNAL_SLAK_LEFT_1_10",,,,"Итак, для протокола, <berserker_hero> спит голым. Все попытки мести будут проходить в течение дня, начиная с этого момента.
И еще, шрамы не заканчиваются на талии.
<N><N>Я тебя ненавижу.",,,,
"$ENTRY_JOURNAL_SLAK_LEFT_1_20",,,,"<N>А ТЫ ДУМАЕШЬ ЧТО ХАН И ХАРИССА НЕ СРАЖАЮТСЯ ВМЕСТЕ СО МНОЙ?",,,,
"$ENTRY_JOURNAL_PRISON_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_PRISON_LEFT_0_00",,,,"День 3 - Тюрьма",,,,
"$ENTRY_JOURNAL_PRISON_LEFT_0_10",,,,"Три дня назад я думала, что преисподняя - это тюрьма. Теперь я уверена, что даже в аду намного хуже.
Человека, держащего нас, называют Озимал Каз. Он жестокий, мелкий, отвратительный человек. Я не в силах понять, как мой соотечественник мог стать неисправимым извергом.
Я могла ожидать такое от Куэйдов, которые провели последние два десятилетия, совершенствуя свою жестокость в восточных областях. Даже самый безжалостный из вождей кочевников умерил бы гнев своей крови быстрее, чем эти выродки.
И он из столицы, судя по акценту! Этот монстр вырос в тени самого храма!",,,,
"$ENTRY_JOURNAL_PRISON_RIGHT_0_00",,,,"Я сижу здесь с другими пленниками, схваченными без разбора: бандиты и разбойники, мужчины, женщины, дети, Эши, кочевники, Куэйды, всех нас ожидает смерть от рук этого человека.
Днем и ночью мы слышали непрекращающиеся стоны его пленных загробников, оглушительную какофонию, прерываемую только предсмертными криками последней жертвы. И я не способна ничего сделать! Если бы я только была в Колизее с этими несчастными жертвами, у них хотя бы был шанс в сражении.
При всем своем хвастовстве, Озимал выглядел нерешительным в вопросе второй <LQ>расправы<RQ> надо мной.  Возможно, он боялся потерять слишком много загробников. Наверняка создавать и поддерживать их - нелегкий труд, а его маленькая империя, похоже, нуждалается в загробниках, чтобы поддерживать верность вассалов.",,,,
"$ENTRY_JOURNAL_PRISON_LEFT_1_00",,,,"Слова моего таинственного помощника постоянно звучат в моей голове. Озимал хочет продемонстрировать мои навыки на <LQ>человеку в красном.<RQ> Кто этот человек в красном? И кто этот таинственный незнакомец, который намерен спасти меня? Почему я так важна?
В этом потоке вопросов я уверена в одном: я до сих пор занималась только насилием по отношению к тем, кто уже мертв, но если я когда-либо доберусь до Озимала, над изменением этой политики стоит поразмыслить.",,,,
"$ENTRY_JOURNAL_HALFWAY_WORLD_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_HALFWAY_WORLD_LEFT_0_00",,,,"День 4 - Промежуточный мир",,,,
"$ENTRY_JOURNAL_HALFWAY_WORLD_LEFT_0_10",,,,"<LQ>Промежуточный мир<RQ> - это подходящее слово для места, которое я не могу описать словами, где нахожусь сама и в которое затягиваю других.
Однажды, когда я была очень молода, я чуть не утонула, плавая на отмелях Кевели. Это единственный опыт, с которым я могу провести параллели. Здесь та же самая паника, когда задыхаясь в муках, мое сердце пытается вырваться из моей груди. Но на этот раз рука отца не вытащит меня в безопасное место. Здесь нет берега, за который можно цепляться, только мгновение смерти протяженностью в вечность.
Суть моего появления в этом месте вне моего понимания. Я лишь знаю, что иду туда, где должна быть. Оказавшись там, я ощущу своих соратников, но не при помощи зрения, а так же, как я чувствую руки, не смотря на них.",,,,
"$ENTRY_JOURNAL_HALFWAY_WORLD_RIGHT_0_00",,,,"Я уверена, что они там и призываю их силой, которой владею. Эта сила мала, и я изучаю эти силы словно беспомощный младенец, передвигающий свое тело, но даже этого достаточно, чтобы спасти мою жизнь. Хоть я и ненавижу странствовать в этом ужасном промежуточном мире, но безусловно, это лучше, чем судьба, которая ожидала меня вне его.",,,,
"$ENTRY_JOURNAL_KETTA_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_KETTA_LEFT_0_00",,,,"День 5 - <ranger_hero>",,,,
"$ENTRY_JOURNAL_KETTA_LEFT_0_10",,,,"Больше всего мне нравится в <ranger_hero> то, что от неё несёт как от козы.
Я имею в виду, что сложно сделать выбор между такими чертами победителя, как необузданная незрелость, постоянные унизительные комментарии, тупой сарказм, склонность к мелкому воровству и ужасные привычки в еде, но когда вы делите с ней палатку, этот резкий запах коз затмевает все выше сказанное.
Иногда ночью северный ветер посвистывает со стороны мужской части лагеря, и дуновения ветра приносят легко узнаваемый запах <berserker_hero>. Полученная смесь ароматов может быть описана только как божественная. Именно в такие ночи я крепче всего сплю, так как мое тело предпочитает бессознательный сон, а не попытку постичь благоуханные раздражители, противостоящие моим чувствам.",,,,
"$ENTRY_JOURNAL_KETTA_RIGHT_0_00",,,,"День 8 - Дополнение",,,,
"$ENTRY_JOURNAL_KETTA_RIGHT_0_10",,,,"Вчера вечером <ranger_hero> разбудила меня воплями на языке кочевников. Крик примерно переводится как <LQ>Девушка сомнительного морального качества, она моя! <RQ> Затем она вырвала клок моих волос, сунула их под подушку и сразу заснула.
Для <ranger_hero> было нетипично извиняться, она дошла до того, что показала, как сплести косу из лошадиной гривы, чтобы спрятать мою лысину. Она утверждает, что не понимает, какой сон мог побудить такую вспышку. Я по-прежнему в недоумении.",,,,
"$ENTRY_JOURNAL_AZRA_BY_SLAK_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_00",,,,"День 10 - <mcguffin_hero> отстой!",,,,
"$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_10",,,,"ТАК ТЫ ДУМАЕШЬ ЧТО ЕСЛИ Я НЕ МОГУ ПРОЧИТАТЬ ТВОЙ КРАСИВЕНЬКИЙ ЯЗЫК ТО Я НЕ УЗНАЮ ЧТО ТЫ ПИСАЛА ОБО МНЕ?
НУ ДОГАДАЙСЯ ЧТО, ПРИНЦЕССА! МЫ СОБИРАЕМСЯ НАПИСАТЬ ЗАМЕТКУ В ЖУРНАЛЕ ПРО ТЕБЯ!
ЧТО Я МОГУ СКАЗАТЬ О <mcguffin_hero_up>? ТО ЧТО ЕЕ ЛИЦО ТАКОЕ ХУДОЕ ЧТО ОНА ВЫГЛЯДИТ КАК РЫБА! А ЕЩЕ У НЕЕ ШЕЯ СЛИ-И-ИШКОМ ДЛИННАЯ ДЛЯ ТЕЛА.
И ЕЕ УШИ ВЫГЛЯДЯТ КАК ВЫСОХШИЕ АБРИКОСЫ. И ЕЕ ВОЛОСЫ СЛОВНО СОЛОМА. И ЕЕ ПЕРСОНАЛЬНАЯ ГИГИЕНА СОВСЕМ НЕ ТАК БЛИЗКА К СОВЕРШЕНСТВУ КАК ОНА СЧИТАЕТ.",,,,
"$ENTRY_JOURNAL_AZRA_BY_SLAK_RIGHT_0_00",,,,"КАК ТЕБЕ ТАКОЙ ПОВОРОТ, ЛОХУШКА? ПОЛАГАЮ ТЕПЕРЬ Я ЗНАЮ КТО НА САМОМ ДЕЛЕ МОИ ДРУЗЬЯ.
С НАИЛУЧШИМИ ПОЖЕЛАНИЯМИ,
<ranger_hero_up> КОТОРАЯ ЛЮБИТ ПОЖРАТЬ ДЕРЬМА И <berserker_hero_up> ПОЧЕМУ МОЕ ИМЯ ТАК ДОЛГО ПИСАТЬ?",,,,
"$ENTRY_JOURNAL_KARSK_BURNED_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_00",,,,"Ночь 7 - Сожжение Карска",,,,
"$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_10",,,,"Смерть была повсюду. Последние девять месяцев чумы в столице стерли мою детскую неосведомленность о происходящем, обусловленную моим привилегированным положением. Но я никогда раньше не видела такого жестокого уничтожения. Даже костры трупов за воротами Храма не могли с этим сравниться.
У меня нет слов.
Я кое-что поняла о природе нашего врага.",,,,
"$ENTRY_JOURNAL_LAKSOS_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_LAKSOS_LEFT_0_00",,,,"День 8 - Лаксос",,,,
"$ENTRY_JOURNAL_LAKSOS_LEFT_0_10",,,,"Мы стали свидетелями странного ритуала кочевников во время прибывания в Лаксосе. Родился ребенок у главы Карада, небольшого, но все еще процветающего племени. Родители представили ребенка перед двумя большими деревянными идолами.
Глава достал небольшой кусочек дерева, который он возложил на голову каждому идолу, а потом и на голову ребенку. Затем он достал маленький нож и начал вырезать блок, позволяя стружке падать на лицо младенца. Закончив свою работу, он протянул сквозь резьбу сухожилие животного и надел на шею ребенка.
Прозвучал сильный вопль, и внезапно все соплеменники начали танцевать, петь и праздновать в обычной манере перепалок кочевников. Я так и не смогла разглядеть, что вырезал глава.",,,,
"$ENTRY_JOURNAL_LAKSOS_RIGHT_0_00",,,,"Позже я спросила <ranger_hero>, что означал тот ритуал, и она вытащила небольшую деревянную лисицу, висящую на ее шее. Она сказала, что этот дух был слугой богов ее племени, данный при рождении в качестве защитника и гида, и будет похоронен с ней, когда она умрет, чтобы гарантировать безопасный проход в рай. Подобно тому, как боги племени были закреплены Творцом в момент происхождения племени, так и личные духи были даны каждому члену племени при рождении.
Я спросила <ranger_hero>, будет ли столь же ужасна потеря личного идола для человека, как и потеря идола для племени. Она улыбнулась и показала мне семь снятых с врагов идолов, объяснив, что теперь их души потратят много веков, пытаясь найти рай самостоятельно. Я спросила, не беспокоит ли ее столь ужасное обращение со своими соплеменниками, а она смерила меня ледяным взглядом и спросила, не беспокоят ли меня мои большие уши, а затем ушла петь о еде на козлином языке. Когда-нибудь я размозжу ей голову камнем.",,,,
"$ENTRY_JOURNAL_OZIMAL_DEAD_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_00",,,,"День 10 - Смерть Озимала",,,,
"$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_10",,,,"Я думала, что получу небольшое удовлетворение от смерти Озимала. Увы, нет.
Он был не более чем трупом со стеклянными глазами, неуклюже прогнувшимся под волей нашего врага, пешкой до самой смерти. Земля избавлена от злого, жестокого человека. Но кто заметит это в преисподней?",,,,
"$ENTRY_JOURNAL_MONASTERY_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_MONASTERY_LEFT_0_00",,,,"Ночь 10 - Монастырь",,,,
"$ENTRY_JOURNAL_MONASTERY_LEFT_0_10",,,,"Я предполагаю, что было глупо с моей стороны ожидать что что-то в преисподней, могло бы напомнить мне дом, но я была потрясена, увидев здесь монастырь Селини. Это внушительное, зловещее строение, больше походило на крепость, чем на храм. Я понимаю все эти меры предосторожности, но это трудно сочетается с Храмом фонтана, в котором я выросла, где даже охранники при себе имеют дубины, чтобы никто не сеял хаос и разрушение в месте рождения гармонии.
Обнадеживало то, что окунув руки в фонтан, я знала, что я стояла в том же месте, что и каждый верующий до меня, возвращавшийся к самому Селинадту. Здесь я была покорной слугою, отделенным от царей и пророков не чем иным, как временем.
<LQ>Подобно тому, как вода превращается в туман над",,,,
"$ENTRY_JOURNAL_MONASTERY_RIGHT_0_00",,,,"долиной, выпадает в виде снега в горах, реки врываются в моря, так же и каждый человек, рожденный той же сущностью, должен служить различным ролям своего времени и месту, и так достичь гармонии в небесной машине.<RQ>
Интересно, какая роль отведена мне в этом беззаконном и ужасном месте, где гармония и мудрость кажутся далекой фантазией.
В этом храме-крепости чувствуешь себя в безопасности. Но какая цель у этих монахов? Эти внушительные стены и боевые укрепления являются не более, чем приспособлением, которые позволяют служить духу Селинадта здесь, в этом месте беззакония.
Как говорил великий человек, <LQ>истина остается истиной, на каком бы языке она не была написана.<RQ> Эти средства защиты являются не более чем языком преисподней; истина внутри остается истиной.<RQ>",,,,
"$ENTRY_JOURNAL_BAKAL_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_BAKAL_LEFT_0_00",,,,"День 11 - Старец <healer_hero>",,,,
"$ENTRY_JOURNAL_BAKAL_LEFT_0_10",,,,"Преподобный старец <healer_hero> является оазисом здравомыслия в этом логове хаоса. Хотя скорость нашего бегства оставляет мало времени для разговора, те несколько слов, которыми я с ним перекинулась, сильно подняли мне настроение.
Хотела бы я сделать для него то же самое. Его мучает какая-то внутренняя тоска. Я вижу это снова и снова в загорелом лице спокойного монаха. Совершенно очевидно, что он когда-то был солдатом: шрамы, осанка и манеры - все это указывает на жизнь воина.
В монастыре я узнала, что он не принадлежит к духовенству, несмотря на то, что все называют его преподобный старец. На самом деле, он не занимает руководящую должность, по крайней мере, официально. Тем не менее, его сверстники регулярно обращаются и прислушиваются к нему, как если бы он был начальником. Сам отец-настоятель по сравнению с ним кажется простым послушником.",,,,
"$ENTRY_JOURNAL_BAKAL_RIGHT_0_00",,,,"Сам отец-настоятель по сравнению с ним кажется простым послушником. 
Это приключение, кажется, и волнует, и вдохновляет <healer_hero>, как будто его душа так или иначе лежит на чаше весов. Теперь я могу понять, почему <ranger_hero> боится его. Время от времени я вижу решимость в его глазах, которая может соперничать с нашим преследователем. Я просто молюсь, чтобы <healer_hero> в один прекрасный день смог найти для себя тот мир, который он приносит другим.",,,,
"$ENTRY_JOURNAL_WRENNA_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_WRENNA_LEFT_0_00",,,,"День 13 - <mage_hero_fu>",,,,
"$ENTRY_JOURNAL_WRENNA_LEFT_0_10",,,,"Описание Полимона о величия Куэйдов не будет преувеличением. <mage_hero> действительно <LQ>бледнее луны и в два раза дальше.<RQ> Если говорить точнее, я бы еще добавила <LQ>чем сам Меркурий<RQ>. Я никогда не видела, чтобы у кого-то крыша ехала с такой скоростью. Даже <berserker_hero> последователен в своем безумии. <mage_hero> как бушующий океан, только она будто все знала и тут же безнадежно наивна. Часто в ее действиях проскальзывает ощущение спланированной хитрости, но когда я чувствую, что мои подозрения подтвердятся, она становится по-детски опасно безумной, чего не позволит себе ни один актер.
Иногда мне кажется, что я вижу среди этого безумия девушку, такую же как и я: испуганную и одинокую, обуздавшую ужасающую силу. Интересно, видит ли она это сама.",,,,
"$ENTRY_JOURNAL_NOMADS_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_NOMADS_LEFT_0_00",,,,"День 14 - Кочевники",,,,
"$ENTRY_JOURNAL_NOMADS_LEFT_0_10",,,,"Было интересно лично видеть племена кочевников, коренных жителей, населявших степи и горы между городами империй Эшей и Куэйда. Кантимал Полимон описал более сотни различных племен во время великой экспедиции на восток, хотя я полагаю, что многие из них погибли при разрушительных военных столкновениях. Здесь, в зреисподней, я встретила представителей двадцати семи*  различных племен, но сколько выжило во внешнем мире, трудно сказать.
Как следует из названия, племена ведут кочевой образ жизни, разводя коз и лошадей в степях. Лишь малая часть этого поведения передалась в преисподнюю, где для защиты требуется возводить укрепления.",,,,
"$ENTRY_JOURNAL_NOMADS_LEFT_0_20",,,,"*Менее половины этих племен ведут полноценный образ жизни.",,,,
"$ENTRY_JOURNAL_NOMADS_RIGHT_0_00",,,,"Полноценные племена создают деревни такие, как Карск, развившие для выживания разведение коз и основы сельского хозяйства.
Одинокие кочевники (те, чьи племена были уничтожены или рассеяны) нашли убежище в более многонациональных поселениях таких, как Лаксос, или стали лучниками - передают сообщения и охраняют торговые пути между деревнями преисподней.",,,,
"$ENTRY_JOURNAL_DREAM1_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_DREAM1_LEFT_0_00",,,,"День 15 - Странный сон",,,,
"$ENTRY_JOURNAL_DREAM1_LEFT_0_10",,,,"Прошло много времени с тех пор, как мне что-нибудь снилось. Ужасные ощущения промежуточного мира, кажется, так доминируют над моим духом, что даже во сне я ничего не чувствую, кроме его отголоска. Тем не менее, средь лихорадочных видений моей разыгравшейся болезни, я видела сон.
Это был сон, настолько глубокий, что он усилил в моей голове ужасы всего, что я видела. Действительно, все события моих 23 лет, казалось, ничто по сравнению с ним.
Я стояла на высоком балконе. Я была не в себе. Мои руки были темными и красивыми, покрыты странными символами и окружены золотыми лентами. Мое платье было усыпано множеством драгоценных камней, таких, что сокровища всего мира не могли сравниться даже с частью моей одежды.",,,,
"$ENTRY_JOURNAL_DREAM1_RIGHT_0_00",,,,"Луна свисала низко в небесах, гигантская и огненно-красная. Я могла бы дотянуться и прикоснуться к ней кончиками пальцев.
Голос позвал меня, и я обернулась. Рядом со мной на балконе стоял человек. Он был высокий, выше любого человека, которого я когда-либо видела. Его волосы и борода были черными как ночь, длинными и украшены золотыми кольцами. От его присутствия мир тускнел и уменьшался.
Он посмотрел на меня цепким взглядом, и я поняла, что мы были едины. Я спустила огненную луну и разделила ее между нами.
Я проснулась дрожа, прижимая руку к сердцу, как будто я по-прежнему держала красную луну. Меня охватила настолько сильная тоска, что я заплакала. В эту минуту,  я готова была пойти на все, чтобы вернуться в сон.",,,,
"$ENTRY_JOURNAL_DESERT_FORTRESS_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_00",,,,"День 17 - Сокровище пустыни",,,,
"$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_10",,,,"Я часто задавалась вопросом, откуда на востоке появились жилища наших главных врагов. В столице война казалась чем-то недосягаемым, так как туда доходили только мрачные сообщения о ежедневных потерях и постоянные причитания многочисленных раненых воинов, попрошайничавших на улицах.
После невыносимой жизни под страхом вид настоящего города Куйэдов – странный опыт. Я поражена красотой и изобретательностью его дизайна, но больше всего, я потрясена его дружескими отношениями.
Я замечаю все детали, на которые легла рука жизни города: потертые булыжники хорошо проторенных улиц, памятник, покрытый следами вандализма молодого поколения, рыночные прилавки, расположенные точно так же, как и в других городах.",,,,
"$ENTRY_JOURNAL_DESERT_FORTRESS_RIGHT_0_00",,,,"Легко заметить, как мой собственный отец сидит на углу улицы, смеется и проклинает, обмениваясь историями с другими стариками в городе.
И все же люди из этого места разрушили Терну и убили его жителей, всех мужчин, женщин и детей.",,,,
"$ENTRY_JOURNAL_MARKOS_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_MARKOS_LEFT_0_00",,,,"День 18 - <knight_hero>",,,,
"$ENTRY_JOURNAL_MARKOS_LEFT_0_10",,,,"Я настолько привыкла к компании безумцев, что перестала верить здравому смыслу!
<knight_hero> - любезный, умный, вообще полный благих намерений, иногда даже забавный. Черт возьми, он даже верит в личную гигиену... и я жду, когда он покажет свою истинную натуру.
Должно быть, что-то с ним не так! Некоторые причуды, некоторая раздражительность, некоторая иррациональность. После этого приключения я точно усвоила одну вещь: нет ничего нормального в преисподней.
Это ведь усы, да? Он прячет безумие за усами.",,,,
"$ENTRY_JOURNAL_LETTER_MARKOS_1_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_00",,,,"День 19",,,,
"$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_10",,,,"Для леди <mcguffin_hero> Ливбар от <knight_hero_fu> Кашантира, служащего Эшу рыцаря.
Леди, с крайним уважением к вашей позиции в качестве командира этой группы, я хотел бы затронуть некоторые оговорки по поводу вашего выбора компании. А именно, я не могу гарантировать вашу безопасность, да и вообще безопасность всего этого предприятия, пока мы продолжаем путешествовать с <mage_hero_fu> Лэн Лэксми.
Вы можете уверять меня, что она <LQ>не так уж плоха<RQ> и, что война Куэйдов закончилась, но уверяю вас, что она посвятила себя ей и для нее она еще не закончилась. Она фанатично посвящена тому, чего больше не существует. Нам негде проверить ее безумие. И если глас Куэйдов потребует от <mage_hero_fu> перерезать во сне всем нам горло, то, скорее всего, мы однажды не увидим рассвета.",,,,
"$ENTRY_JOURNAL_LETTER_MARKOS_1_RIGHT_0_00",,,,"Я советую разорвать с ней отношения, как можно скорее и как можно мягче.
Твой скромный слуга,
<knight_hero_fu> Кашантир",,,,
"$ENTRY_JOURNAL_LETTER_MARKOS_2_TITLE",,,,"",,,,
"$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_00",,,,"Ночь 19 - Письмо для <knight_hero_fu>, Черновой вариант номер 1",,,,
"$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_10",,,,"Дорогой <knight_hero_fu>,
Отвечая на ваше письмо, я хочу затронуть три момента.
Во-первых, почему вы написали мне письмо, когда вы и так видите меня каждый день, почему бы не подойти и не поговорить со мной? Что-то не так с моей личной гигиеной? Кто-то из-за этого тайно насмехается надо мной?
Во-вторых, прекратите уже называть меня леди.
В-третьих, оставьте наконец в покое <mage_hero> или я... Я не знаю, нашлю на ваши бакенбарды огонь или типа того.",,,,
