"$LINE_WHERE_AM_I_100_CHAR",,,,"声",,,,
"$LINE_WHERE_AM_I_100_TEXT",,,,"すべての者がここに集う。ここは、始まりの場所。",,,,
"$LINE_WHERE_AM_I_110_CHAR",,,,"$MCG",,,,
"$LINE_WHERE_AM_I_110_TEXT",,,,"ここから出して！",,,,
"$LINE_WHERE_AM_I_120_CHAR",,,,"声",,,,
"$LINE_WHERE_AM_I_120_TEXT",,,,"やれ。",,,,
"$LINE_WHERE_AM_I_130_CHAR",,,,"$MCG",,,,
"$LINE_WHERE_AM_I_130_TEXT",,,,"動け・・・ない・・・。",,,,
"$LINE_WHERE_AM_I_140_CHAR",,,,"$MCG",,,,
"$LINE_WHERE_AM_I_140_TEXT",,,,"助けて・・・誰か・・・。",,,,
"$LINE_WHERE_AM_I_150_CHAR",,,,"$BER",,,,
"$LINE_WHERE_AM_I_150_TEXT",,,,"どうしたどうした？どこで何が・・・？",,,,
"$SCENE_MEET_BERSERKER_TITLE",,,,"ヘンな友との出会い",,,,
"$LINE_MEET_BERSERKER_00_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_00_TEXT",,,,"うっわあ。",,,,
"$LINE_MEET_BERSERKER_10_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_10_TEXT",,,,"何が起こったの？",,,,
"$LINE_MEET_BERSERKER_20_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_20_TEXT",,,,"知らねーな。つい5分前まで、お前はただの死体で、俺は新しい靴を狙う泥棒だったんだ。",,,,
"$LINE_MEET_BERSERKER_30_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_30_TEXT",,,,"いいニュースだ！お前は生きている。もう感染症にかかってはいないようだ。",,,,
"$LINE_MEET_BERSERKER_40_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_40_TEXT",,,,"ここは、どこ？",,,,
"$LINE_MEET_BERSERKER_50_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_50_TEXT",,,,"悪いニュースだ！俺はもう新しい靴が手に入らない。",,,,
"$LINE_MEET_BERSERKER_60_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_60_TEXT",,,,"それにお前は、俺たちとともに感染者の集落に閉じ込められてる。",,,,
"$LINE_MEET_BERSERKER_70_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_70_TEXT",,,,"奈落の谷ね・・・。",,,,
"$LINE_MEET_BERSERKER_80_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_80_TEXT",,,,"そう落ち込むな！お前は生き抜いたんだから、免疫があるはずだ。",,,,
"$LINE_MEET_BERSERKER_90_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_90_TEXT",,,,"それじゃ、見張りが私たちを外に出してくれるのね？",,,,
"$LINE_MEET_BERSERKER_100_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_100_TEXT",,,,"ヤツらを説得しようとしてもいいが、耳を貸してくれないだろうぜ。",,,,
"$LINE_MEET_BERSERKER_110_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_110_TEXT",,,,"返答代わりに、雨のように矢を降らせてくれるだろうな。ご丁重に。",,,,
"$LINE_MEET_BERSERKER_120_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_120_TEXT",,,,"まったく、最近のアッシュ王国はどんな礼儀作法を教えてるんだか。",,,,
"$LINE_MEET_BERSERKER_130_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_130_TEXT",,,,"・・・。",,,,
"$LINE_MEET_BERSERKER_140_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_140_TEXT",,,,"私、まだわからないの。何が起こったのか・・・向こう側で・・・。",,,,
"$LINE_MEET_BERSERKER_150_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_150_TEXT",,,,"心配すんな。俺も、初めて『死病』にかかった時は、同じ幻覚を見たんだ。",,,,
"$LINE_MEET_BERSERKER_160_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_160_TEXT",,,,"待って――あの時、私と一緒にいたでしょ！？幻覚ではないわ。",,,,
"$LINE_MEET_BERSERKER_170_CHAR",,,,"$BER",,,,
"$LINE_MEET_BERSERKER_170_TEXT",,,,"わっ、ありゃ何だ？キャラバンか！",,,,
"$LINE_MEET_BERSERKER_180_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_180_TEXT",,,,"待って！",,,,
"$LINE_MEET_BERSERKER_190_CHAR",,,,"$MCG",,,,
"$LINE_MEET_BERSERKER_190_TEXT",,,,"せめて、名前を教えて！",,,,
"$SCENE_SECOND_BATTLE_TITLE",,,,"死人のキャラバン",,,,
"$LINE_SECOND_BATTLE_00_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_00_TEXT",,,,"よう、キャラバンども！誰か、新品の靴を持ってないか？",,,,
"$LINE_SECOND_BATTLE_10_CHAR",,,,"感染したキャラバンの見張り",,,,
"$LINE_SECOND_BATTLE_10_TEXT",,,,"どうか、ご勘弁を・・・。<N>オジマル様への・・・貢物なんです・・・。",,,,
"$LINE_SECOND_BATTLE_20_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_20_TEXT",,,,"おおっと。",,,,
"$LINE_SECOND_BATTLE_30_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_30_TEXT",,,,"この人たち、誰？",,,,
"$LINE_SECOND_BATTLE_40_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_40_TEXT",,,,"別のところへ行こう。今すぐにだ。",,,,
"$LINE_SECOND_BATTLE_50_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_50_TEXT",,,,"でも、助けを求めているわ！",,,,
"$LINE_SECOND_BATTLE_60_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_60_TEXT",,,,"はは、まさか。",,,,
"$LINE_SECOND_BATTLE_70_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_70_TEXT",,,,"放っておけない！",,,,
"$LINE_SECOND_BATTLE_80_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_80_TEXT",,,,"けど、死病にかかってんだぜ。",,,,
"$LINE_SECOND_BATTLE_90_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_90_TEXT",,,,"でも、私たちには免疫があるんでしょ？",,,,
"$LINE_SECOND_BATTLE_100_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_100_TEXT",,,,"あいつらが憑変したら、どうする？<N>顔をかじられることに、免疫はないぜ。",,,,
"$LINE_SECOND_BATTLE_110_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_110_TEXT",,,,"憑変？",,,,
"$LINE_SECOND_BATTLE_120_CHAR",,,,"感染したキャラバンの見張り",,,,
"$LINE_SECOND_BATTLE_120_TEXT",,,,"うっ、うううっ。びぎゃああァぁアアぁぁァぁアあーーッ！",,,,
"$LINE_SECOND_BATTLE_130_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_130_TEXT",,,,"ああいう風にさ。",,,,
"$LINE_SECOND_BATTLE_140_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_140_TEXT",,,,"へへ、お前と知り合えてよかったよ。",,,,
"$LINE_SECOND_BATTLE_150_CHAR",,,,"$MCG",,,,
"$LINE_SECOND_BATTLE_150_TEXT",,,,"待って！",,,,
"$LINE_SECOND_BATTLE_160_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_160_TEXT",,,,"・・・。",,,,
"$LINE_SECOND_BATTLE_170_CHAR",,,,"$BER",,,,
"$LINE_SECOND_BATTLE_170_TEXT",,,,"大丈夫？",,,,
"$SCENE_TALK_BERSERKER_TITLE",,,,"貢物襲撃",,,,
"$LINE_TALK_BERSERKER_00_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_00_TEXT",,,,"あの人たち・・・モンスターに変身したわ！",,,,
"$LINE_TALK_BERSERKER_10_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_10_TEXT",,,,"お前、この土地のもんじゃねーな。",,,,
"$LINE_TALK_BERSERKER_20_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_20_TEXT",,,,"死病で死んだ人間には、ああいうことが起こるんだ。",,,,
"$LINE_TALK_BERSERKER_30_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_30_TEXT",,,,"私たち、さっきと同じ場所にいた・・・<N>あの、生と死のはざまに・・・。",,,,
"$LINE_TALK_BERSERKER_40_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_40_TEXT",,,,"ここは最悪だわ。出ましょう！",,,,
"$LINE_TALK_BERSERKER_50_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_50_TEXT",,,,"おいおい、しっかりしろよ。<N>皆、10年以上もここを出ようとしてるんだぜ。",,,,
"$LINE_TALK_BERSERKER_60_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_60_TEXT",,,,"こんなことが、10年以上も続いているの？！",,,,
"$LINE_TALK_BERSERKER_70_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_70_TEXT",,,,"お前さあ、都会の出身だろ。",,,,
"$LINE_TALK_BERSERKER_80_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_80_TEXT",,,,"私は、王室で司書を務めているの。",,,,
"$LINE_TALK_BERSERKER_90_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_90_TEXT",,,,"なるほどな。王様の摂政は、お口が固くていらっしゃる。",,,,
"$LINE_TALK_BERSERKER_100_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_100_TEXT",,,,"お前、戦争が終わったことさえ知らねーだろ。",,,,
"$LINE_TALK_BERSERKER_110_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_110_TEXT",,,,"戦争が終わった！？<N>じゃあ、あの兵士たち・・・軍はどこに派遣されてるの？",,,,
"$LINE_TALK_BERSERKER_120_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_120_TEXT",,,,"考えてみろよ。人をモンスターに変える病気だぜ？<N>かなり大掛かりな封じ込めが必要ってことさ！",,,,
"$LINE_TALK_BERSERKER_130_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_130_TEXT",,,,"ひどい！",,,,
"$LINE_TALK_BERSERKER_140_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_140_TEXT",,,,"まあ、前向きに考えようぜーー<N>少なくとも、レブナントはいなくなった。",,,,
"$LINE_TALK_BERSERKER_150_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_150_TEXT",,,,"いやいや、単にいなくなったんじゃないぜ。完全に死んだんだ！",,,,
"$LINE_TALK_BERSERKER_160_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_160_TEXT",,,,"今まで、これができた人間はいねえ。",,,,
"$LINE_TALK_BERSERKER_170_CHAR",,,,"$MCG",,,,
"$LINE_TALK_BERSERKER_170_TEXT",,,,"ホント？",,,,
"$LINE_TALK_BERSERKER_180_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_180_TEXT",,,,"レブナントは無敵だ・・・少なくとも、今まではな！",,,,
"$LINE_TALK_BERSERKER_190_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_190_TEXT",,,,"よかったな。今日は、すげえついてる！",,,,
"$LINE_TALK_BERSERKER_200_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_200_TEXT",,,,"謎の魔力を持つ親友ができたぜ・・・。",,,,
"$LINE_TALK_BERSERKER_210_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_210_TEXT",,,,"しかも、宝を満載したキャラバンには見張りがいねえ！<N>俺たちは金持ちだ！マジで金持ちだぜ！",,,,
"$LINE_TALK_BERSERKER_220_CHAR",,,,"$BER",,,,
"$LINE_TALK_BERSERKER_220_TEXT",,,,"お。これ、靴か？",,,,
"$SCENE_CAUGHT_BY_OZIMAL_TITLE",,,,"囚われの身",,,,
"$LINE_CAUGHT_BY_OZIMAL_00_CHAR",,,,"$MCG",,,,
"$LINE_CAUGHT_BY_OZIMAL_00_TEXT",,,,"*$BER。",,,,
"$LINE_CAUGHT_BY_OZIMAL_10_CHAR",,,,"大男",,,,
"$LINE_CAUGHT_BY_OZIMAL_10_TEXT",,,,"盗賊か。まったく、仕方ないな。",,,,
"$LINE_CAUGHT_BY_OZIMAL_20_CHAR",,,,"$MCG",,,,
"$LINE_CAUGHT_BY_OZIMAL_20_TEXT",,,,"あなたは？",,,,
"$LINE_CAUGHT_BY_OZIMAL_30_CHAR",,,,"オジマル",,,,
"$LINE_CAUGHT_BY_OZIMAL_30_TEXT",,,,"私は奈落の谷の王、オジマル・カズ。この宝は、私のものだ。",,,,
"$LINE_CAUGHT_BY_OZIMAL_40_CHAR",,,,"$MCG",,,,
"$LINE_CAUGHT_BY_OZIMAL_40_TEXT",,,,"待って、私はここに来たばかりなの。<N>知らなかっただけ――",,,,
"$LINE_CAUGHT_BY_OZIMAL_50_CHAR",,,,"オジマル",,,,
"$LINE_CAUGHT_BY_OZIMAL_50_TEXT",,,,"おい、この死に損ないの盗賊をコロシアムにぶちこめ！",,,,
"$LINE_CAUGHT_BY_OZIMAL_60_CHAR",,,,"オジマル",,,,
"$LINE_CAUGHT_BY_OZIMAL_60_TEXT",,,,"オジマル・カズから物を盗めば、どうなるか思い知らせてやれ。",,,,
"$SCENE_COLISEUM_INTRO_TITLE",,,,"コロシアム",,,,
"$LINE_COLISEUM_INTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_COLISEUM_INTRO_00_TEXT",,,,"嫌な感じ・・・。",,,,
"$LINE_COLISEUM_INTRO_10_CHAR",,,,"囚人",,,,
"$LINE_COLISEUM_INTRO_10_TEXT",,,,"君、処刑は初めてみたいね。",,,,
"$LINE_COLISEUM_INTRO_20_CHAR",,,,"$MCG",,,,
"$LINE_COLISEUM_INTRO_20_TEXT",,,,"処刑？",,,,
"$LINE_COLISEUM_INTRO_30_CHAR",,,,"囚人",,,,
"$LINE_COLISEUM_INTRO_30_TEXT",,,,"そう。もうすぐ門が開いて、<N>なだれ込んで来るモンスターに食われる。",,,,
"$LINE_COLISEUM_INTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_COLISEUM_INTRO_40_TEXT",,,,"それじゃ・・・私たちは死ぬの？",,,,
"$LINE_COLISEUM_INTRO_50_CHAR",,,,"囚人",,,,
"$LINE_COLISEUM_INTRO_50_TEXT",,,,"そうさ。これが、奈落の谷という場所。",,,,
"$LINE_COLISEUM_INTRO_60_CHAR",,,,"囚人",,,,
"$LINE_COLISEUM_INTRO_60_TEXT",,,,"君のようなお嬢さんが<N>どうするつもりか知らないけれど、私は戦うよ。",,,,
"$LINE_COLISEUM_INTRO_70_CHAR",,,,"$MCG",,,,
"$LINE_COLISEUM_INTRO_70_TEXT",,,,"*待って！どうせ死ぬんだったら、<N>せめて自己紹介くらいしましょうよ。私は、$MCG。",,,,
"$LINE_COLISEUM_INTRO_80_CHAR",,,,"囚人",,,,
"$LINE_COLISEUM_INTRO_80_TEXT",,,,"お会いできて光栄。私は・・・",,,,
"$SCENE_COLISEUM_OUTRO_TITLE",,,,"逆境にも負けず",,,,
"$LINE_COLISEUM_OUTRO_00_CHAR",,,,"衛兵",,,,
"$LINE_COLISEUM_OUTRO_00_TEXT",,,,"レブナントが全滅しました！",,,,
"$LINE_COLISEUM_OUTRO_10_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_OUTRO_10_TEXT",,,,"ありえん！レブナントは誰にも殺せないはずだ！",,,,
"$LINE_COLISEUM_OUTRO_20_CHAR",,,,"衛兵",,,,
"$LINE_COLISEUM_OUTRO_20_TEXT",,,,"あの新入りの娘ですよ・・・。何をしたのかは<N>わかりませんが、囚人は皆無事で、レブナントは全滅です。",,,,
"$LINE_COLISEUM_OUTRO_30_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_OUTRO_30_TEXT",,,,"面白い・・・。",,,,
"$LINE_COLISEUM_OUTRO_40_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_OUTRO_40_TEXT",,,,"ヤツらを牢屋にぶち込め！",,,,
"$LINE_COLISEUM_OUTRO_50_CHAR",,,,"衛兵",,,,
"$LINE_COLISEUM_OUTRO_50_TEXT",,,,"はっ！",,,,
"$LINE_COLISEUM_OUTRO_60_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_OUTRO_60_TEXT",,,,"それから、我が盟友の『コレクター』に手紙を送っておけ。",,,,
"$LINE_COLISEUM_OUTRO_70_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_OUTRO_70_TEXT",,,,"面白い品物を仕入れたとな。",,,,
"$SCENE_OZIMAL_PRISON_TITLE",,,,"牢屋の中",,,,
"$LINE_OZIMAL_PRISON_00_CHAR",,,,"$RAN",,,,
"$LINE_OZIMAL_PRISON_00_TEXT",,,,"で、さっきは一体何をしたの？",,,,
"$LINE_OZIMAL_PRISON_10_CHAR",,,,"$RAN",,,,
"$LINE_OZIMAL_PRISON_10_TEXT",,,,"何て言うか・・・心が一度に二つの方向に<N>引っ張られたみたいな・・・。",,,,
"$LINE_OZIMAL_PRISON_20_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_20_TEXT",,,,"ごめんなさい、よくわからないの。<N>わかるのは、それが役に立つってことだけ。",,,,
"$LINE_OZIMAL_PRISON_30_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_30_TEXT",,,,"何にせよ、こうして生きてる！それって良いことじゃない？",,,,
"$LINE_OZIMAL_PRISON_40_CHAR",,,,"$RAN",,,,
"$LINE_OZIMAL_PRISON_40_TEXT",,,,"生きているけど、気がヘンになりそう。<N>ああ、一杯やりたい。",,,,
"$LINE_OZIMAL_PRISON_50_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_50_TEXT",,,,"私も。",,,,
"$LINE_OZIMAL_PRISON_60_CHAR",,,,"謎の人物",,,,
"$LINE_OZIMAL_PRISON_60_TEXT",,,,"*しーっ！$MCG！こちらへ！",,,,
"$LINE_OZIMAL_PRISON_70_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_70_TEXT",,,,"どうして私の名前を？",,,,
"$LINE_OZIMAL_PRISON_80_CHAR",,,,"謎の人物",,,,
"$LINE_OZIMAL_PRISON_80_TEXT",,,,"衛兵はすぐに戻ってきます。<N>生きてここを出たいのなら、良く聞いてください。",,,,
"$LINE_OZIMAL_PRISON_90_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_90_TEXT",,,,"あなたは、誰？",,,,
"$LINE_OZIMAL_PRISON_100_CHAR",,,,"謎の人物",,,,
"$LINE_OZIMAL_PRISON_100_TEXT",,,,"あなたの味方ですよ。",,,,
"$LINE_OZIMAL_PRISON_110_CHAR",,,,"謎の人物",,,,
"$LINE_OZIMAL_PRISON_110_TEXT",,,,"聞いてください。明日、オジマルはあなたを赤服の男に<N>売るつもりです。そんなことをさせる訳にはいきません。",,,,
"$LINE_OZIMAL_PRISON_120_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_120_TEXT",,,,"・・・。",,,,
"$LINE_OZIMAL_PRISON_130_CHAR",,,,"謎の人物",,,,
"$LINE_OZIMAL_PRISON_130_TEXT",,,,"彼は再びあなたをコロシアムに送り、<N>その能力を披露させるつもりです。",,,,
"$LINE_OZIMAL_PRISON_140_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_140_TEXT",,,,"どうして―",,,,
"$LINE_OZIMAL_PRISON_150_CHAR",,,,"謎の人物",,,,
"$LINE_OZIMAL_PRISON_150_TEXT",,,,"その時、私が騒動を起こします。その隙に逃げるのです。",,,,
"$LINE_OZIMAL_PRISON_160_CHAR",,,,"謎の人物",,,,
"$LINE_OZIMAL_PRISON_160_TEXT",,,,"このスクラップを差し上げます。これで、囚人を買収し、助けを得るのです。<N>どうか、明日のための準備を。",,,,
"$LINE_OZIMAL_PRISON_170_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_170_TEXT",,,,"どうして、私を助けてくれるんですか？",,,,
"$LINE_OZIMAL_PRISON_180_CHAR",,,,"謎の人物",,,,
"$LINE_OZIMAL_PRISON_180_TEXT",,,,"今は知らない方が身のためでしょう。<N>修道院で私を見つけてください。そこで、すべてを話しましょう。",,,,
"$LINE_OZIMAL_PRISON_190_CHAR",,,,"$MCG",,,,
"$LINE_OZIMAL_PRISON_190_TEXT",,,,"わかりました。",,,,
"$LINE_OZIMAL_PRISON_200_CHAR",,,,"謎の人物",,,,
"$LINE_OZIMAL_PRISON_200_TEXT",,,,"*$MCG、彼の手にかかってはいけませんよ。",,,,
"$SCENE_COLISEUM_2_INTRO_TITLE",,,,"小さなショー",,,,
"$LINE_COLISEUM_2_INTRO_00_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_INTRO_00_TEXT",,,,"我が客人よ。外の様子はいかがかな？",,,,
"$LINE_COLISEUM_2_INTRO_10_CHAR",,,,"赤服の男",,,,
"$LINE_COLISEUM_2_INTRO_10_TEXT",,,,"クウェイド帝国は、死病で完全に崩壊した。<N>変わり果てた姿の感染者ども以外に、何も残っていない。",,,,
"$LINE_COLISEUM_2_INTRO_20_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_INTRO_20_TEXT",,,,"素晴らしい知らせだ。",,,,
"$LINE_COLISEUM_2_INTRO_30_CHAR",,,,"赤服の男",,,,
"$LINE_COLISEUM_2_INTRO_30_TEXT",,,,"疫病はアッシュ王国にまで広がっている。<N>やつらが手を打たなければ、クウェイド戦争よりも甚大な被害を引き起こしてくれるだろう。",,,,
"$LINE_COLISEUM_2_INTRO_40_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_INTRO_40_TEXT",,,,"慌てふためいたアッシュ王国が感染者をこの地に送り続ける限り、我々「奈落の王」は商売安泰だな。",,,,
"$LINE_COLISEUM_2_INTRO_50_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_INTRO_50_TEXT",,,,"やり方さえ知っていれば、死病の化け物は利用しがいがあるからな。",,,,
"$LINE_COLISEUM_2_INTRO_60_CHAR",,,,"赤服の男",,,,
"$LINE_COLISEUM_2_INTRO_60_TEXT",,,,"世間話はもういいだろう。例の娘はどこに？",,,,
"$LINE_COLISEUM_2_INTRO_70_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_INTRO_70_TEXT",,,,"あそこだ。きっと、彼女の能力に興味を持つだろう。",,,,
"$LINE_COLISEUM_2_INTRO_80_CHAR",,,,"赤服の男",,,,
"$LINE_COLISEUM_2_INTRO_80_TEXT",,,,"どうだろうな。",,,,
"$LINE_COLISEUM_2_INTRO_90_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_INTRO_90_TEXT",,,,"彼女がトランス状態になると、連れは生と死のはざまへ旅立つのだ。",,,,
"$LINE_COLISEUM_2_INTRO_100_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_INTRO_100_TEXT",,,,"その周りで、レブナントたちがバタバタと死んでいく。<N>まるで、見えない打撃で打ちのめされるかのようにな。",,,,
"$LINE_COLISEUM_2_INTRO_110_CHAR",,,,"赤服の男",,,,
"$LINE_COLISEUM_2_INTRO_110_TEXT",,,,"見せてもらおうか。",,,,
"$LINE_COLISEUM_2_INTRO_120_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_INTRO_120_TEXT",,,,"衛兵よ！レブナントを放て！",,,,
"$SCENE_COLISEUM_2_OUTRO_TITLE",,,,"大脱走",,,,
"$LINE_COLISEUM_2_OUTRO_00_CHAR",,,,"赤服の男",,,,
"$LINE_COLISEUM_2_OUTRO_00_TEXT",,,,"信じられん。あの娘にはやつらの真の姿が見えるのか。",,,,
"$LINE_COLISEUM_2_OUTRO_10_CHAR",,,,"赤服の男",,,,
"$LINE_COLISEUM_2_OUTRO_10_TEXT",,,,"彼女は、やつらの世界で戦っている。",,,,
"$LINE_COLISEUM_2_OUTRO_20_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_OUTRO_20_TEXT",,,,"興味を持っていただけたようだな。",,,,
"$LINE_COLISEUM_2_OUTRO_30_CHAR",,,,"赤服の男",,,,
"$LINE_COLISEUM_2_OUTRO_30_TEXT",,,,"倍額を支払おう。対等な者とやりとりする機会もあまりないしな。",,,,
"$LINE_COLISEUM_2_OUTRO_40_CHAR",,,,"赤服の男",,,,
"$LINE_COLISEUM_2_OUTRO_40_TEXT",,,,"何が起きた！",,,,
"$LINE_COLISEUM_2_OUTRO_50_CHAR",,,,"オジマル",,,,
"$LINE_COLISEUM_2_OUTRO_50_TEXT",,,,"衛兵ども！",,,,
