flag	content
$LINE_COLISEUM_OUTRO_30_TEXT	有意思……
$LINE_COLISEUM_OUTRO_40_CHAR	奥斯蒙
$LINE_COLISEUM_OUTRO_40_TEXT	把他们扔进监狱。
$LINE_COLISEUM_OUTRO_50_CHAR	守卫
$LINE_COLISEUM_OUTRO_50_TEXT	是！长官！
$LINE_COLISEUM_OUTRO_60_CHAR	奥斯蒙
$LINE_COLISEUM_OUTRO_60_TEXT	然后，寄一封信给我们的朋友，收藏家。
$LINE_COLISEUM_OUTRO_70_CHAR	奥斯蒙
$LINE_COLISEUM_OUTRO_70_TEXT	告诉他，我有一件有趣的新宝贝想要出售。
$SCENE_OZIMAL_PRISON_TITLE	身陷囹圄
$LINE_OZIMAL_PRISON_00_CHAR	$RAN
$LINE_OZIMAL_PRISON_00_TEXT	好吧，你做了什么？
$LINE_OZIMAL_PRISON_10_CHAR	$RAN
$LINE_OZIMAL_PRISON_10_TEXT	我感觉……我的心脏被同时向着两个方向用力撕扯着。
$LINE_OZIMAL_PRISON_20_CHAR	$MCG
$LINE_OZIMAL_PRISON_20_TEXT	对不起，我真不知道。我只知道它起作用了。
$LINE_OZIMAL_PRISON_30_CHAR	$MCG
$LINE_OZIMAL_PRISON_30_TEXT	但是我们还活着！或者就有意义，对吗？
$LINE_OZIMAL_PRISON_40_CHAR	$RAN
$LINE_OZIMAL_PRISON_40_TEXT	很显然，活着，然后疯了。上帝啊，我需要一杯酒。
$LINE_OZIMAL_PRISON_50_CHAR	$MCG
$LINE_OZIMAL_PRISON_50_TEXT	我也是。
$LINE_OZIMAL_PRISON_60_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_60_TEXT	*嘘！$MCG！这边！
$LINE_OZIMAL_PRISON_70_CHAR	$MCG
$LINE_OZIMAL_PRISON_70_TEXT	你怎么知道我的名字？
$LINE_OZIMAL_PRISON_80_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_80_TEXT	守卫很快就会回来。如果你想要活着离开这里，你就必须好好听着。
$LINE_OZIMAL_PRISON_90_CHAR	$MCG
$LINE_OZIMAL_PRISON_90_TEXT	你是谁？
$LINE_OZIMAL_PRISON_100_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_100_TEXT	一个朋友。
$LINE_OZIMAL_PRISON_110_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_110_TEXT	仔细挺好：明天奥斯蒙打算把你卖给一个红衣人。我要阻止这件事情。
$LINE_OZIMAL_PRISON_120_CHAR	$MCG
$LINE_OZIMAL_PRISON_120_TEXT	……
$LINE_OZIMAL_PRISON_130_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_130_TEXT	他会把你再次送回竞技场，让你示范你的技能。
$LINE_OZIMAL_PRISON_140_CHAR	$MCG
$LINE_OZIMAL_PRISON_140_TEXT	你怎么——？
$LINE_OZIMAL_PRISON_150_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_150_TEXT	这时候，我会想办法干扰大家的注意力。你必须趁机逃走。
$LINE_OZIMAL_PRISON_160_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_160_TEXT	拿上这个。用它来贿赂你的囚犯朋友们，让他们帮助你。你明天必须做好准备。
$LINE_OZIMAL_PRISON_170_CHAR	$MCG
$LINE_OZIMAL_PRISON_170_TEXT	你为什么要帮我？
$LINE_OZIMAL_PRISON_180_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_180_TEXT	目前你知道的越少越安全。回头去修道院找我。我会把一切解释给你听。
$LINE_OZIMAL_PRISON_190_CHAR	$MCG
$LINE_OZIMAL_PRISON_190_TEXT	好吧……
$LINE_OZIMAL_PRISON_200_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_200_TEXT	*$MCG，你一定不能落在他的手上。
$SCENE_COLISEUM_2_INTRO_TITLE	小小的示范
$LINE_COLISEUM_2_INTRO_00_CHAR	奥斯蒙
$LINE_COLISEUM_2_INTRO_00_TEXT	那么，我尊贵的客人，外面的世界发生了些什么？
$LINE_COLISEUM_2_INTRO_10_CHAR	红衣人
$LINE_COLISEUM_2_INTRO_10_TEXT	瘟疫已经完全摧毁了奎德帝国。除了那些成群结队的扭曲残暴的受感染者，其他一切都已经不复存在。
$LINE_COLISEUM_2_INTRO_20_CHAR	奥斯蒙
$LINE_COLISEUM_2_INTRO_20_TEXT	噢，这真是令人欣喜的消息。
$LINE_COLISEUM_2_INTRO_30_CHAR	红衣人
$LINE_COLISEUM_2_INTRO_30_TEXT	现在瘟疫已经传到了艾殊王国。如果不采取任何措施，疫病将完成奎德军队都无法完成的事情。
$LINE_COLISEUM_2_INTRO_40_CHAR	奥斯蒙
$LINE_COLISEUM_2_INTRO_40_TEXT	好吧，只要恐慌的阿萨尼持续不断的流放那些被感染者，我们墓坑统治者就有生意可做。
$LINE_COLISEUM_2_INTRO_50_CHAR	奥斯蒙
$LINE_COLISEUM_2_INTRO_50_TEXT	那些瘟疫巨兽对于能善加利用的人来说是一笔非常宝贵的资源，对吧？
$LINE_COLISEUM_2_INTRO_60_CHAR	红衣人
$LINE_COLISEUM_2_INTRO_60_TEXT	谈话就到此为止吧。那个女孩在哪儿？
$LINE_COLISEUM_2_INTRO_70_CHAR	奥斯蒙
$LINE_COLISEUM_2_INTRO_70_TEXT	在那边。我想你对于她的能力会非常感兴趣的。
$LINE_COLISEUM_2_INTRO_80_CHAR	红衣人
$LINE_COLISEUM_2_INTRO_80_TEXT	让我们拭目以待吧。
$LINE_COLISEUM_2_INTRO_90_CHAR	奥斯蒙
$LINE_COLISEUM_2_INTRO_90_TEXT	她陷入了一种精神恍惚的状态，她的同伴们似乎渐渐融入虚无之中。
$LINE_COLISEUM_2_INTRO_100_CHAR	奥斯蒙
$LINE_COLISEUM_2_INTRO_100_TEXT	在他们周围，亡者们成堆的倒下死去，就像是被无形的弓箭击杀一样。
$LINE_COLISEUM_2_INTRO_110_CHAR	红衣人
$LINE_COLISEUM_2_INTRO_110_TEXT	让我看看。
$LINE_COLISEUM_2_INTRO_120_CHAR	奥斯蒙
$LINE_COLISEUM_2_INTRO_120_TEXT	守卫，释放亡者！
$SCENE_COLISEUM_2_OUTRO_TITLE	大胆越狱
$LINE_COLISEUM_2_OUTRO_00_CHAR	红衣人
$LINE_COLISEUM_2_OUTRO_00_TEXT	难以置信。她能看到它们真实的样子。
$LINE_COLISEUM_2_OUTRO_10_CHAR	红衣人
$LINE_COLISEUM_2_OUTRO_10_TEXT	她在它们自己的世界中和它们战斗。
$LINE_COLISEUM_2_OUTRO_20_CHAR	奥斯蒙
$LINE_COLISEUM_2_OUTRO_20_TEXT	那么，你是否有兴趣？
$LINE_COLISEUM_2_OUTRO_30_CHAR	红衣人
$LINE_COLISEUM_2_OUTRO_30_TEXT	*考虑到双倍的价格，$N这可不算是我认知当中的公平交易。
$LINE_COLISEUM_2_OUTRO_40_CHAR	红衣人
$LINE_COLISEUM_2_OUTRO_40_TEXT	这是什么？
$LINE_COLISEUM_2_OUTRO_50_CHAR	奥斯蒙
$LINE_COLISEUM_2_OUTRO_50_TEXT	守卫！
$LINE_COLISEUM_2_OUTRO_60_CHAR	守卫
$LINE_COLISEUM_2_OUTRO_60_TEXT	长官，竞技场的南墙崩塌了！
$LINE_COLISEUM_2_OUTRO_70_CHAR	守卫
$LINE_COLISEUM_2_OUTRO_70_TEXT	囚犯们都逃跑了！
$LINE_COLISEUM_2_OUTRO_80_CHAR	奥斯蒙
$LINE_COLISEUM_2_OUTRO_80_TEXT	什么！
$LINE_COLISEUM_2_OUTRO_90_CHAR	奥斯蒙
$LINE_COLISEUM_2_OUTRO_90_TEXT	释放亡者！全力追击！
$SCENE_RIVER_INTRO_TITLE	渡河
$LINE_RIVER_INTRO_00_CHAR	$MCG
$LINE_RIVER_INTRO_00_TEXT	大家走这边！
$LINE_RIVER_INTRO_10_CHAR	$RAN
$LINE_RIVER_INTRO_10_TEXT	没有用，他们在逼近！
$LINE_RIVER_INTRO_20_CHAR	$MCG
$LINE_RIVER_INTRO_20_TEXT	快点，过河！我们可以在浅滩那里拖住他们！
$LINE_RIVER_INTRO_30_CHAR	$RAN
$LINE_RIVER_INTRO_30_TEXT	他们人太多了！
$LINE_RIVER_INTRO_40_CHAR	$BER
$LINE_RIVER_INTRO_40_TEXT	只有一件事可以做了……
$LINE_RIVER_INTRO_50_CHAR	$BER
$LINE_RIVER_INTRO_50_TEXT	疯狂自杀狂暴时间！！
$LINE_RIVER_INTRO_60_CHAR	$MCG
$LINE_RIVER_INTRO_60_TEXT	我认为你似乎想到了点什么……
$LINE_RIVER_INTRO_61_CHAR	$MCG
$LINE_RIVER_INTRO_61_TEXT	这是什么感觉？好像我——
$LINE_RIVER_INTRO_70_CHAR	$BER
$LINE_RIVER_INTRO_70_TEXT	像是你想要屠戮一切移动的东西，然后在漫天撒落的内脏残渣中舞蹈，然后想象自己是在生日聚会上的潮湿彩带纸屑中舞蹈？
$LINE_RIVER_INTRO_71_CHAR	$MCG
$LINE_RIVER_INTRO_71_TEXT	……
$LINE_RIVER_INTRO_72_CHAR	$MCG
$LINE_RIVER_INTRO_72_TEXT	……没错？
$SCENE_RIVER_OUTRO_TITLE	继续逃亡
$NARR_RIVER_OUTRO_00_TEXT	第二幕
$NARR_RIVER_OUTRO_00_SUB_TEXT	*我唾弃的看着叛徒的眼睛，他亲手谋杀了荣誉。$N愿他溺死在自己的血泊中。$N愿他的尸体在腐烂进土地里。$N愿严寒永久地吞噬他的骸骨。
$NARR_RIVER_OUTRO_00_SUB_SUB_TEXT	*$N$N$N$N$N——摘自奎德的就职宣言
$LINE_RIVER_OUTRO_00_CHAR	$BER
$LINE_RIVER_OUTRO_00_TEXT	谁准备好参加第二轮了？
$LINE_RIVER_OUTRO_10_CHAR	$BER
$LINE_RIVER_OUTRO_10_TEXT	我要撕烂你们的脸，再用你们的头骨来种装饰盆栽！
$LINE_RIVER_OUTRO_20_CHAR	$MCG
$LINE_RIVER_OUTRO_20_TEXT	*$BER，他们都死了……而且，你所有的盆栽都会闻起来像死人的。
$LINE_RIVER_OUTRO_30_CHAR	$BER
$LINE_RIVER_OUTRO_30_TEXT	噢。
$LINE_RIVER_OUTRO_40_CHAR	$BER
$LINE_RIVER_OUTRO_40_TEXT	那现在的计划是什么？
$LINE_RIVER_OUTRO_50_CHAR	$MCG
$LINE_RIVER_OUTRO_50_TEXT	嗯，那个神秘的老人说去<LQ>修道院<RQ>找他……
$LINE_RIVER_OUTRO_60_CHAR	$BER
$LINE_RIVER_OUTRO_60_TEXT	啊，他说的肯定是墓坑北边的瑟连里会堂。
$LINE_RIVER_OUTRO_70_CHAR	$MCG
$LINE_RIVER_OUTRO_70_TEXT	这里有艾殊神庙的僧侣吗……在这个瘟疫群落里？
$LINE_RIVER_OUTRO_80_CHAR	$BER
$LINE_RIVER_OUTRO_80_TEXT	有什么比医院更好的地方吗？来，我来给你指路。
$LINE_RIVER_OUTRO_90_CHAR	$RAN
$LINE_RIVER_OUTRO_90_TEXT	你信任这家伙？
$LINE_RIVER_OUTRO_100_CHAR	$MCG
$LINE_RIVER_OUTRO_100_TEXT	好吧，他非常的疯狂，的确如此，但是他看起来很忠诚。面对朋友的时候不能太吹毛求疵。
$LINE_RIVER_OUTRO_110_CHAR	$RAN
$LINE_RIVER_OUTRO_110_TEXT	不，我不是指小丑，我是指那个神秘的老人。
$LINE_RIVER_OUTRO_120_CHAR	$MCG
$LINE_RIVER_OUTRO_120_TEXT	如果他是一位艾殊神庙的僧侣，那我们就没有什么可以担心的。
$LINE_RIVER_OUTRO_130_CHAR	$RAN
$LINE_RIVER_OUTRO_130_TEXT	你认为你的修道院从来没有做过什么肮脏的事吗？
$LINE_RIVER_OUTRO_140_CHAR	$MCG
$LINE_RIVER_OUTRO_140_TEXT	嘿，你要是不信任他你不必一起来。
$LINE_RIVER_OUTRO_150_CHAR	$RAN
$LINE_RIVER_OUTRO_150_TEXT	然后也放弃跟你一起逃走的机会？如果可以逃离这个魔窟的话，我愿意接纳整个艾殊王国。
$LINE_RIVER_OUTRO_160_CHAR	$RAN
$LINE_RIVER_OUTRO_160_TEXT	只是——小心行事，好吗？
$SCENE_RANGER_TOWN_INTRO_TITLE	踏上征途
$LINE_RANGER_TOWN_INTRO_00_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_00_TEXT	*听着，$MCG，如果我们要去修道院，我认为我们需要更多的人。
$LINE_RANGER_TOWN_INTRO_10_CHAR	$MCG
$LINE_RANGER_TOWN_INTRO_10_TEXT	*嗯，我们已经有$BER了。
$LINE_RANGER_TOWN_INTRO_20_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_20_TEXT	我是说……正常人。
$LINE_RANGER_TOWN_INTRO_30_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_30_TEXT	真正可以和你并肩作战的人。
$LINE_RANGER_TOWN_INTRO_40_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_40_TEXT	装备着护甲的人。
$LINE_RANGER_TOWN_INTRO_50_CHAR	$BER
$LINE_RANGER_TOWN_INTRO_50_TEXT	什么，然后遮掩住这完美的身材？
$LINE_RANGER_TOWN_INTRO_60_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_60_TEXT	是的……我们雇佣一些增援部队吧。
$LINE_RANGER_TOWN_INTRO_70_CHAR	$BER
