flag	Content
$ENTRY_JOURNAL_INDEX_RIGHT_121	第36天: @依芙麗@
$ENTRY_JOURNAL_INDEX_RIGHT_130	第37天: @泰都-米期理@
$ENTRY_JOURNAL_INDEX_RIGHT_131	第38天: @和平?@
$ENTRY_JOURNAL_INDEX_RIGHT_132	第38天: @分離之夢@
$ENTRY_JOURNAL_INDEX_RIGHT_140	第39天: @選擇@
$ENTRY_JOURNAL_INDEX_RIGHT_150	第40天: @跟隨舍裡米爾@
$ENTRY_JOURNAL_INDEX_RIGHT_160	@結語@
$ENTRY_JOURNAL_INDEX_RIGHT_170	@附錄@
$ENTRY_JOURNAL_INTRO_TITLE	
$ENTRY_JOURNAL_INTRO_LEFT_00	第1天 - 我在哪?
$ENTRY_JOURNAL_INTRO_LEFT_10	我可能是瘋了但是我無論如何也會嘗試記錄<N>在我面前發生的事。閱讀的人可以隨便下結論，<N>但我只會記錄我發熱腦袋所知道的所見所聞。<N><N>我確實知道我感染了正在我們美麗首都肆虐的瘟疫。<N>我也知道，就像先前的病人一樣，我被趕出城，<N>丟到墓坑中去。從那裡開始，一連串奇怪又恐怖的<N>事情發生，令我一直不知道是否還在夢中。<N><N>當高熱再次襲來，我發現自己身處黑暗中，<N>另一位病人站在我的眼前。
$ENTRY_JOURNAL_INTRO_RIGHT_00	<N><N>在華麗無雙的皇座上，一名我從未見過的男子站立在前，<N>他全身散發金光。我本以為他是一座雕像，直到他開口發佈命令。<N>他的聲音振聾發聵，我無法從世上的語言找到可比擬的，<N>即使是艾殊圖書館也沒有記錄。我匍匐地上，血液像野馬般奔騰。只要回想起來，<N>我的心像要衝破胸口向他奔去一樣！<N><N>-[mcguffin_hero] 利佛巴
$ENTRY_JOURNAL_SLAK_TITLE	
$ENTRY_JOURNAL_SLAK_LEFT_0_00	第1夜 - [berserker_hero]
$ENTRY_JOURNAL_SLAK_LEFT_0_10	當我決定寫有關[berserker_hero]的事時, 我發現我必須放棄<N>首都文縐縐的語言，改為用更生動的方言<N>來切合這個話題。<N><N>[berserker_hero]是個蠢貨！他是一個大笨蛋！<N><N>他的體臭彌補了智慧的部分。想想兩堆糞便交配然後生出腐敗不堪的孩子，然後他在[berserker_hero]毫無遮掩的<N>腋窩中賓士出來！<N>所以那些跟蹤我們的僵屍與他相比，簡直是有高級香水的味道！<N><N>但是 [berserker_hero]可不是空有其表，<N>他的性格可是無人可及的，我只能說他是<LQ>把褲子穿頭上的瘋子。<RQ><N><N>昨天他與砸到他腳趾的一顆石頭爭論了15分鐘，然後他輸了。
$ENTRY_JOURNAL_SLAK_RIGHT_0_00	說真的，有這樣的旅伴，夫複何求。
$ENTRY_JOURNAL_SLAK_RIGHT_0_10	第3天 - 附錄
$ENTRY_JOURNAL_SLAK_RIGHT_0_20	公平一點來說，我必須承認他是我見過最勇敢的人。<N>他身上的傷疤星羅密佈，即使我曾因為他拒絕穿任何衣服和護甲而鄙視過他一下。<N>我覺得底線是這樣的，他既是一個無法忍受的小丑，<N>也是一個出色的戰士！我非常高興他是我的隊友。
$ENTRY_JOURNAL_SLAK_RIGHT_0_30	啊～～我也愛你啊！麽麽的！<N><N><N><N><N><N><N>我不睡覺的！我不過是躺下來伸展一下我的屁股！
$ENTRY_JOURNAL_SLAK_RIGHT_0_40	噢！看起來這個人能讀也能寫。<N>到底這天殺的嗜血殺手在哪裡接受教育的？！<N><N>P.S. 如果你再嘗試偷我的日記，我就會在你睡著時拿石頭砸破你的腦袋！
$ENTRY_JOURNAL_SLAK_LEFT_1_00	第3夜- 附錄2
$ENTRY_JOURNAL_SLAK_LEFT_1_10	好的，純屬記錄， [berserker_hero]是裸睡的。<N>從今天起，所有報復的行動會在白天發生。<N><N>他的疤痕可不止在背上啊！<N><N><N><N><N><N><N><N>我討厭你！
$ENTRY_JOURNAL_SLAK_LEFT_1_20	<N><N>什麼！難道你認為可汗和卡麗斯不會吵架嗎？
$ENTRY_JOURNAL_PRISON_TITLE	
$ENTRY_JOURNAL_PRISON_LEFT_0_00	第3天- 監獄
$ENTRY_JOURNAL_PRISON_LEFT_0_10	三天前，我以為這個墓坑是一座監獄，但是我現在發現情況更糟糕了！<N><N>把我們囚禁於此的人名叫奧斯蒙‧卡茲，他是一個冷酷卑鄙的<N>可憐蟲！同胞發生如此扭曲的悲劇超越了我的理解範圍。<N>我以為只有奎德，這個在過去20年不斷折磨東部省份的民族會有這樣的德性。<N> 即使是最無情的諾曼族首領，也會比這傢伙的懂得<N>控制自己的嗜血欲望。<N><N>“收都“可怕的口音！這只怪物一直在神廟的陰影中生存！
$ENTRY_JOURNAL_PRISON_RIGHT_0_00	我和其他被囚於此的人一起，無分男女老幼，無分種族職業，<N>都在等候死亡的降臨。白天與黑夜都會傳來亡者的<N>呻吟聲，偶爾會傳來一陣震耳欲聾的喧鬧聲，<N>那是受害者垂死的尖叫。<N><N>現在我在這裡，對所有事都無能為力。如果我不過是<N>
$ENTRY_JOURNAL_PRISON_RIGHT_0_10	與這幫不幸的人在鬥獸場之中，他們或許有<N>垂死一搏的機會。即使花光所有決心，奧斯蒙似似乎也很猶豫是否要再次 <LQ>處決<RQ>我。<N> 或許他害怕失去更多的亡者吧，它們可不是很容易<N>就抓得到，也不容易保存。他這小小的王國還是需要<N>它們來維持的。
$ENTRY_JOURNAL_PRISON_LEFT_1_00	我神秘的僕人所說的話經常在我的腦海迴響。<N>奧斯蒙希望我可以向 一位<LQ>身穿紅衣的人<RQ>來展示能力。<N>他是誰呢？那個神秘的陌生人為什麼想要救我呢？<N>我到底有什麼重要呢？在這些所有問題的折騰中，<N>我領略到一件事：我是唯一用暴力對抗死亡之人。<N>但只要讓我可以對上奧斯蒙，這樣的規矩可得改！
$ENTRY_JOURNAL_HALFWAY_WORLD_TITLE	
$ENTRY_JOURNAL_HALFWAY_WORLD_LEFT_0_00	第4 天-中途世界
$ENTRY_JOURNAL_HALFWAY_WORLD_LEFT_0_10	<LQ>中途世界<RQ>是我用盡苦思出來的字眼才想出來的，
$ENTRY_JOURNAL_HALFWAY_WORLD_LEFT_0_20	用來描述這個我和其他人身處的世界。<N><N>有一次，當我還是很年輕的時候，我在卡浮的淺水處，差一點淹死。這個是我 唯一一次可與之相比的經歷。<N>同樣的驚恐，同樣的透不過氣，心好像要從胸口蹦出來一樣。<N>但是這次父親的手可不是要把我拖向安全之地呢。<N>沒有任何可以攀附的地方，只有死亡欲把人拖向死亡。<N><N>我如何來到這裡實在超越了我的認知，我只知道<N>當我需要來到時，我就能來到。我可以感受到我的同伴，不是靠眼睛，<N>而是好像感覺到自己四肢一樣。 我混身乏力，必須用盡<N>所有的力氣來移動他們。這股力量很微小，我就像<N>小嬰兒一樣笨拙地移動，但這足以救我了。即使<N>我總會抱怨前往中途世界的可怕經歷，但這總比<N>現實的命運來得好。
$ENTRY_JOURNAL_HALFWAY_WORLD_RIGHT_0_00	
$ENTRY_JOURNAL_AN_EDUCATION_TITLE	
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_00	第4天 - 一個教訓
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_10	今天，當我的思維還陶醉在上一次的勝利時，<N>我的眼睛不經意的看到了地上的卷軸。渴望補充我那少得可憐的物品，我撿起這東西，<N>我立即詫異於它的品質。它的邊緣與皺痕透露了它來到墓坑的旅程，<N>但是它乾乾淨淨，手感扎實，<N>奶油色的紙質暴露了它高貴的身份。這可不是管工的發薪草稿紙。<N><N>直到現在我才見到列根大人的印鑒。我的眼睛饑渴地瞄去第一行字：
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_20	<LQ>你這成事不足又獐頭鼠目的流氓根本就不堪稱為我的兒子,<RQ>
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_30	內心懷著大智者禪理滿所說的<LQ>“幸災樂禍”<RQ>，我制止不住我的好奇心，羞愧地讀下去：
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_40	<LQ>我的憤怒筆墨不足以形容。華殊塔在到到達卡革斯之地時報告給我，他
$ENTRY_JOURNAL_AN_EDUCATION_RIGHT_0_00	發現你並未在大學就讀。<N>我曾命令你要好好學習，不要惹事，但他發現在大學中頂著你的名字學習的，<N>是一個髒兮兮諾曼人！<N>那個野蠻人透露他得到了一筆為數不少的錢，來代替你學習，<N>因為你要去，你以為我不知道！曠野裡找那該死的-<RQ>
$ENTRY_JOURNAL_AN_EDUCATION_RIGHT_0_10	其他的文字已經不能知道了，當我讀得正興起時，<N> [berserker_hero]從我手中一把搶過那張紙，揉成一團，<N>然後大口吞下，對著我尖叫著 <LQ>它嘗起了像謊言和死羊！<N>但大部分都是謊言的味道!<RQ> 他的口氣說有多臭就有多臭！
$ENTRY_JOURNAL_AN_EDUCATION_RIGHT_0_20	他接下來又向 [ranger_hero]丟石頭, 這兩個活寶互相扇巴掌扇了近半個小時。
$ENTRY_JOURNAL_BOOKKEEPING_TITLE	
$ENTRY_JOURNAL_BOOKKEEPING_LEFT_0_00	第5天 -  會計簿記
$ENTRY_JOURNAL_BOOKKEEPING_LEFT_0_10	自從將最後一個被囚的人由奧斯蒙可憐的洞穴中釋放出來後，<N>我必須承認我從掠奪那壞蛋的閣樓中獲得可恥的快感。<N>他的殘部自看見我們打敗他們訓練出來的亡者大軍後，<N>四散逃命，留下這個小暴君的房間任人魚肉。<N>我們從他的小廚房中大拿特拿，香腸，油和大量的起司，<N>讓我們在旅途上有足夠的糧食。<N>我原本想放火把餘下的東西都燒掉，但我怕濃煙會暴露我們的位置，<N>引來敵人的追擊。好像知道我的挫敗感一樣，[berserker_hero] 用自己的身體去 <LQ>褻瀆<RQ>餘下的食物。<N>他繼續去褻瀆那張床，地板還有牆。<N>這可不是我所認可的行為，但是一想到當奧斯蒙回來後<N>被這尿騷味嗆到的樣子，我的嘴角忍不住翹起了。<N><N>[berserker_hero] 肯定是水做的！
$ENTRY_JOURNAL_BOOKKEEPING_RIGHT_0_00	可悲的是，歡樂的時光特別短暫。在奧斯蒙的書桌上，<N>我發現 (就在 <LQ>褻瀆<RQ>事件以前)幾卷羊皮卷，記錄著他地下王國的開銷。<N>看過以後，我見到了實在的數字，被徵召的人， 施加的處罰， <N>還有奴隸的數量， 他寫這些人命時，<N>好像這些都是排在他的小廚房中的煙熏火腿一樣，他就像一個繁忙的商人。.<N><N>有一段記錄，吸引了我的目光。
$ENTRY_JOURNAL_BOOKKEEPING_RIGHT_0_10	<LQ>要採購：<N><N>紅衣收藏者- 有不尋常外表或能力的倖存者。<N><N>奎德人- 年輕的女人，奎德族，金髮，面上有疤，<N>帶著瑟連裡。最好是死的。要有證明。<N><N>人口販子- 諾曼少女，外表漂亮。<N>年輕的價錢會高一點。
$ENTRY_JOURNAL_BOOKKEEPING_LEFT_1_00	艾殊人-監獄長的死亡證明。<N><N>大學哲學家- 帶肉的，受感染的頭骨護身符，<N>保存狀況良好，與相關的符文石。<N><N>身穿黑袍的人-阿薩尼的倖存者，最好是新鮮的。<N><N>來自卡革斯的人- 男孩，諾曼族外表，<N>白色頭髮，如果自帶跟他一模一樣的人更好。希望是死的。要有證明。<RQ>
$ENTRY_JOURNAL_BOOKKEEPING_LEFT_1_10	為了看見自己的命運，在這個可苦中作樂的時間，<N>壞人名單中的一項，似乎是一個清醒的經歷。 我曾以為我的疼苦是一個特例，<N>但現在我發現不過是奧斯蒙惡劣企業的日常運作的一部分。<N><N>我覺得最可悲的是，這些罪惡<N>都是根據坑外各方的要求而進行的。<N>到底這個悲慘的地方可以為外邊的世界 帶來什麼呢?
$ENTRY_JOURNAL_BOOKKEEPING_RIGHT_1_00	當人要搜索地獄來找新魔鬼的時候，<N>這確實是個嚴峻的時刻。
$ENTRY_JOURNAL_KETTA_TITLE	
$ENTRY_JOURNAL_KETTA_LEFT_0_00	第五天 - [ranger_hero]
$ENTRY_JOURNAL_KETTA_LEFT_0_10	我認為我最喜歡 [ranger_hero]的地方是她聞起來像山羊。<N><N>我指這是一個艱難的決定，在所有的優秀性格相比下，<N>包括猖獗的不成熟，不斷貶低的評論，愚蠢的諷刺，<N>小偷的傾向和可怕的飲食習慣，當你要與一個人分享帳篷時，聞起來像山羊比起什麼都好。
$ENTRY_JOURNAL_KETTA_LEFT_0_20	有些夜晚，一陣風從男人那邊的帳篷吹過來，<N>夾雜著[berserker_hero] 腋下的汗臭味，這些混合的味道可難聞之極。<N>這些夜晚可是我有最好睡眠的夜晚，因為<N>對衝擊嗅覺的強烈味道，我的身體是選擇失去意識。
$ENTRY_JOURNAL_KETTA_RIGHT_0_00	第8天 - 附錄
$ENTRY_JOURNAL_KETTA_RIGHT_0_10	昨晚 [ranger_hero]用諾曼語尖叫著把我吵醒。剛開始時，我以為<N>她夢到我們最近目擊的一宗破壞（景像至今還是歷歷在目）。<N>不過當我用僅有的諾曼語來理解時，發現她的大叫意思是 <N><LQ>不知廉恥的女人，他是我的！<RQ><N>一邊大聲叫嚷的同時，她一把扯下我的頭髮，塞進<N>枕頭底下，然後再次入睡。<N><N>[ranger_hero] 一直感到不好意思，甚至想叫我綁馬尾來掩蓋<N>住我頭頂禿了的一塊。她說不知道夢中發生什麼事了，<N>不過我對此表示懷疑。
$ENTRY_JOURNAL_AZRA_BY_SLAK_TITLE	
$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_00	第10天 - [mcguffin_hero] 是大混蛋！
$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_10	所以你以為我不會你那些做作的語言，<N>我就不會發現你一直寫我嗎？<N><N>哼,混蛋！我們也會開始寫你的！<N><N>到底我應該如何寫 [mcguffin_hero_up]? <N>她的臉扁得像魚?還有她的脖子太太太長了！<N><N>她的耳朵就像幹掉的李子一樣！<N>她的頭髮又傻又亂！她的個人衛生也沒有她想的那麼好。
$ENTRY_JOURNAL_AZRA_BY_SLAK_RIGHT_0_00	現在怎樣了?混蛋! 我現在知道誰才是我真正的朋友！<N><N><N><N>真誠地說，<N><N>[ranger_hero_up] 喜歡吃粑粑！哎！
$ENTRY_JOURNAL_AZRA_BY_SLAK_RIGHT_0_10	[berserker_hero_up]為什麼我的名字那麼難寫？
$ENTRY_JOURNAL_KARSK_BURNED_TITLE	
$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_00	第7夜- 卡爾斯克大火
$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_10	我對死亡毫不陌生。在首都肆虐了9個月的瘟疫<N>將我所有對我個人地位的愚昧，都帶走了。<N>就算是神廟大閘外那場燒屍體的大火，<N>都無法與之相比。<N><N>我都無語了，<N><N>我大約知道了敵人的本性了。
$ENTRY_JOURNAL_LAKSOS_TITLE	
$ENTRY_JOURNAL_LAKSOS_LEFT_0_00	第8天 - 勒薩斯
$ENTRY_JOURNAL_LAKSOS_LEFT_0_10	我們在勒薩斯的時候見過一個古怪的儀式。一個新生兒<N>被帶到卡拉特的酋長面前，卡拉特是<N>目前依然存在的小部落。新生兒的父母<N>把嬰兒放在兩個木頭偶像面前。<N><N>酋長將一塊塊小木頭分別放在木像和嬰兒頭上，然後他<N>拿出一把小刀來雕塑那塊木頭，讓那些木屑掉落<N>在嬰兒的臉上。完成了他的活以後,他把<N>一個動物腱子放在嬰兒的脖子上。<N><N>在一聲宏亮的哭聲後，那些參加者開始唱歌跳舞，<N>用諾曼族露天慶典的方式來慶祝。我從未見到到底他雕刻了什麼呢。
$ENTRY_JOURNAL_LAKSOS_RIGHT_0_00	接下來，我問[ranger_hero]這個儀式的意義，然後她把掛在她脖子上的木狐狸給我看。她說她的靈魂是她部落大神的僕人，在<N>她出生時就成為她的守護神，然後在她死亡的時候隨她埋葬，<N>保護她可以順利到達天堂。據部落起源記載，我們的部落大神也是造物主派出的，<N>所以每個人出生時也會接受一個靈魂。<N><N>我問[ranger_hero]如果自己的雕塑不見了的話，會否對個人來了什麼可怕的結果，就像部落失去了他們的雕塑一樣。<N>她笑一笑後，把她從敵人身上取得的七個木偶像，解釋他們的靈魂會花上<N>很長的時間來尋找天堂。我問她這樣對她的人民<N>如此做是否會讓她不安，她困惑的看著我問，我那耳朵<N>會否對我的臉來說太大了，然後一邊唱著吃羊舌的歌<N>一邊走開。總有一天，我會拿石頭砸她的頭！
$ENTRY_JOURNAL_JOURNEYS_TITLE	
$ENTRY_JOURNAL_JOURNEYS_LEFT_0_00	第9天 -旅程
$ENTRY_JOURNAL_JOURNEYS_LEFT_0_10	我越來越熟練，邊走邊寫了。在旅途上，我們可以做的事很少，<N>除了聽我的同伴無休止的囉嗦，或是想像正在追殺我們的敵人可怕的秘辛，<N>這兩件事我都恨不得有人來分散我的注意力。<N>於是，這個日記是我作為旅行者的樸實記錄，<N>記錄了我23年來的時間在首都和周圍的小鎮的事，<N>也把我所有的幼稚想法都用字記錄下來。<N><N>那些發白日夢的閒暇時光中，我在想像旅程的精彩時，<N>我覺得我們都像西部的兄弟一樣。跟隨著廟宇的朝聖者回家，<N>來自山上的人，像諾曼人一樣黑， 還有來自海上的人，<N>全部都因為瑟連裡而聚集起來。七國都因為泉水的真相而聚合在一起。23年來的時間在首都和周圍的小鎮的事，<N>也把我所有的幼稚想法都用字記錄下來。<N><N>那些發白日夢的閒暇時光中，我在想像旅程的精彩時，<N>我覺得我們都像西部的兄弟一樣。跟隨著廟宇的朝聖者回家，<N>來自山上的人，像諾曼人一樣黑， 還有來自海上的人，<N>全部都因為瑟連裡而聚集起來。七國都因為泉水的真相而聚合在一起。
$ENTRY_JOURNAL_JOURNEYS_RIGHT_0_00	如果我要追求異教徒的恐懼和興奮，我只需要看看掛在圖書館<N>北面牆上的卡茲麥爾-贊巴的旅行大地圖，我的眼睛追隨至卡革斯王國，<N>作為一個多元文化之地，長老高賽爾曾說他們的城市中可以充分感受到<N>艾殊，奎德和諾曼的風情。除了這些以外，還有異教徒，不知名海岸的恐怖，<N>那連卡茲麥爾形容為傳奇的高山峻嶺， <LQ>那裡有食月者。<RQ><N><N>我的旅程與之相比，實在令人沮喪，在艾殊的門前，<N>一切熟悉的都變得可悲又可怕。
$ENTRY_JOURNAL_OZIMAL_DEAD_TITLE	
$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_00	第10天- 奧斯蒙之死
$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_10	我以為在知道奧斯蒙的死訊後，我會有一點安慰，但並非如我所想。<N><N>他不過是另一具眼神空洞的死屍，聽命我們敵人，在死亡之前作為一隻棋子。<N><N><N>這個世界從不缺邪惡與冷酷的人。在墓坑中的事，有誰會留意到呢？
$ENTRY_JOURNAL_MONASTERY_TITLE	
$ENTRY_JOURNAL_MONASTERY_LEFT_0_00	第10夜 - 修道院
$ENTRY_JOURNAL_MONASTERY_LEFT_0_10	我認為把墓坑跟家相比的話，是一件很愚蠢的事，但是<N>我看到瑟連裡的修道院後，還是有點震驚的。這是一個<N>宏偉的，不祥的結構，比寺廟更像堡壘。<N><N>我明白了這些預防措施的必要性，但是和我從小認識的寺廟<N>噴泉格格不入，那裡甚至守衛都需要攜帶鈍器，<N>免得他們在和諧的發源地播下混亂和破壞。<N>我與其他信徒一樣站在同一個地方，把手伸入泉水之中，<N>精神上一直連結到瑟連達本人，這是令我安心的事。<N>在這裡，我是一個謙卑的僕人，與國王和先知的分別只在於時間。<N> <N> <LQ>正如山谷上的水一樣，上升成霧，<N>落在山上成雪，進入河流沖向大海，<N>所以每個人的本質是一樣的，必須服務
$ENTRY_JOURNAL_MONASTERY_RIGHT_0_00	於他的時代與位置中的不同角色，為了讓神聖的機器和諧的發揮作用。<RQ><N><N>我不禁好奇到底在這個法律蕩然無存的可怕地方，<N>和諧與智慧實在離我們的希望很遠的地方，我的角色是什麼呢？<N><N>在這座堡壘廟宇之中，我覺得，我找到一點安慰。<N>難道這些僧人不是為他們存在的目的服務嗎？ <N>這些強大的牆壁和戰爭的防禦只不過是使瑟連達的精神<N>在這個無法無天的地方得到適應。<N> <N>正如偉人說的那樣，<LQ>事實依然是真相，不管它哪種語言書寫。<N><RQ><N>這些防禦只不過是墓坑的語言;內在的真相仍然是真的。
$ENTRY_JOURNAL_BAKAL_TITLE	
$ENTRY_JOURNAL_BAKAL_LEFT_0_00	第11天 - 長老 [healer_hero]
$ENTRY_JOURNAL_BAKAL_LEFT_0_10	牧師長老[healer_hero] 是這個混亂世界的理性綠洲。<N>縱然我們只在很短時間中有過少得可憐的交流，那些片言隻語<N>都對我的靈魂得到大大的提升。
$ENTRY_JOURNAL_BAKAL_LEFT_0_20	我希望我也可以為他提供同樣的感受吧。他似乎正被內心的痛苦<N>折磨著，我可以從他那僧侶般平靜的臉上可見他的煎熬。
$ENTRY_JOURNAL_BAKAL_LEFT_0_30	<N>很明顯，他曾是個士兵：那些傷疤，那風度和言行舉止，都是一個戰士才有的。 <N><N>我發現在寺廟中即使每個人都叫他做牧師長老，<N>但是他其實不是一個牧師。他既沒有權力，也沒有任何官方的位置，<N>但他的同僚都定期尋求他的意見，好像他就是領袖一樣。<N>亞伯特大公似乎不只是一個親近的門徒。
$ENTRY_JOURNAL_BAKAL_RIGHT_0_00	目前的冒險看起來對[healer_hero]起到激勵與鼓舞的作用,就像
$ENTRY_JOURNAL_BAKAL_RIGHT_0_10	他的靈魂近乎平衡的狀態一樣。我知道為什麼[ranger_hero] 會怕他, <N>因為在他眼中的決心就像追殺我們的人一樣。
$ENTRY_JOURNAL_BAKAL_RIGHT_0_20	<N>我只好祈禱[healer_hero]終有一天可以獲得平靜，就像他給到其他人一樣的。
$ENTRY_JOURNAL_MANUSCRIPT_TITLE	
$ENTRY_JOURNAL_MANUSCRIPT_LEFT_0_00	第11天 – 卡革斯卷軸
$ENTRY_JOURNAL_MANUSCRIPT_LEFT_0_10	<N>清理所有威脅後，[healer_hero_pos] 小房子外的河流產生了大量價值。
$ENTRY_JOURNAL_MANUSCRIPT_LEFT_0_20	([berserker_hero],在殺光那些往者後，<N>再剩下的一整天都野蠻地向其他居民潑水）。<N>享用過一頓烤魚大餐後，我心滿意足，我的腦海還是想著一個亡者的屍體。<N><N>在河裡清除的可怕東西之中，<N>有一具屍體比其他的讓我更在意。以他的衣服的品質來判斷，他曾經是一個重要的人，他的衣服的奇怪版型和剪裁讓我相信，<N>他在北方其中一個的國家舉足輕重。雖然其餘的裝備太爛了，沒有任何用處，<N>但他的腰帶上有一層防水物料。裡面，我發現一塊仍然清晰的羊皮紙。<N> <N>內容驗證了我對於人類起源的理論。文字似乎是其中一個
$ENTRY_JOURNAL_MANUSCRIPT_RIGHT_0_00	我完全不熟悉的北地語言 （我懂得艾殊語，無論是現代還是古文，<N>還有我們西部世界兄弟們的方言)
$ENTRY_JOURNAL_MANUSCRIPT_RIGHT_0_10	可能我心靈有巨大的道德缺陷，<N>被屠殺和悲傷包圍，依然對謎團著迷。這對我來說是莫大的安慰，<N>聽起來好像很自私， 
$ENTRY_JOURNAL_MANUSCRIPT_RIGHT_0_20	全心全意地致力於破譯一些神秘的手稿，<N>是我逃避黑暗和血腥的世界的方法。當我閉上雙眼，我幾乎感覺到自己就在圖書館內。
