flag	content
$LINE_TALK_BERSERKER_110_TEXT	戰爭結束了？！但是那些士兵……那……那些軍隊都被派遣到哪裡去了？
$LINE_TALK_BERSERKER_120_CHAR	$BER
$LINE_TALK_BERSERKER_120_TEXT	嘿？還記的把人們變成怪物的瘟疫嗎？那需要很多的人力去控制！
$LINE_TALK_BERSERKER_130_CHAR	$MCG
$LINE_TALK_BERSERKER_130_TEXT	這……對不起，我只是……我只是需要一本好書和一瓶——不，兩瓶酒。
$LINE_TALK_BERSERKER_140_CHAR	$BER
$LINE_TALK_BERSERKER_140_TEXT	嘿，朝好的一面看吧——至少亡者都離開了。
$LINE_TALK_BERSERKER_150_CHAR	$BER
$LINE_TALK_BERSERKER_150_TEXT	等等，他們沒有離開，他們都死了！
$LINE_TALK_BERSERKER_160_CHAR	$BER
$LINE_TALK_BERSERKER_160_TEXT	從來沒有人做過那樣的事！
$LINE_TALK_BERSERKER_170_CHAR	$MCG
$LINE_TALK_BERSERKER_170_TEXT	什麼？
$LINE_TALK_BERSERKER_180_CHAR	$BER
$LINE_TALK_BERSERKER_180_TEXT	亡者不會死……至少他們曾經不會死！
$LINE_TALK_BERSERKER_190_CHAR	$BER
$LINE_TALK_BERSERKER_190_TEXT	噢，夥計，這真是我的幸運日！
$LINE_TALK_BERSERKER_200_CHAR	$BER
$LINE_TALK_BERSERKER_200_TEXT	我交到了以為新的好友，而且他還有神秘的魔法力量……
$LINE_TALK_BERSERKER_210_CHAR	$BER
$LINE_TALK_BERSERKER_210_TEXT	而且一輛無人看守的拖車就是無盡的財富！我們發財了！發財了！我告訴你！
$LINE_TALK_BERSERKER_220_CHAR	$BER
$LINE_TALK_BERSERKER_220_TEXT	那些是鞋子嗎？
$LINE_TALK_BERSERKER_221_CHAR	$MCG
$LINE_TALK_BERSERKER_221_TEXT	把那三瓶……
$SCENE_CAUGHT_BY_OZIMAL_TITLE	被捕
$LINE_CAUGHT_BY_OZIMAL_00_CHAR	$MCG
$LINE_CAUGHT_BY_OZIMAL_00_TEXT	*$BER，這些都是垃圾……
$LINE_CAUGHT_BY_OZIMAL_10_CHAR	大傢伙
$LINE_CAUGHT_BY_OZIMAL_10_TEXT	強盜。我早該料到的。
$LINE_CAUGHT_BY_OZIMAL_20_CHAR	$MCG
$LINE_CAUGHT_BY_OZIMAL_20_TEXT	你是誰？
$LINE_CAUGHT_BY_OZIMAL_30_CHAR	奧斯蒙
$LINE_CAUGHT_BY_OZIMAL_30_TEXT	我是奧斯蒙·卡茲，墓坑戰神，這些貢品是我的。
$LINE_CAUGHT_BY_OZIMAL_40_CHAR	$MCG
$LINE_CAUGHT_BY_OZIMAL_40_TEXT	等等，我才到這裡，我不知道——
$LINE_CAUGHT_BY_OZIMAL_50_CHAR	奧斯蒙
$LINE_CAUGHT_BY_OZIMAL_50_TEXT	守衛，把這些沒用的賊都扔進競技場裡！
$LINE_CAUGHT_BY_OZIMAL_60_CHAR	奧斯蒙
$LINE_CAUGHT_BY_OZIMAL_60_TEXT	讓他們知道，偷奧斯蒙·卡茲的東西是什麼下場。
$SCENE_COLISEUM_INTRO_TITLE	競技場
$LINE_COLISEUM_INTRO_00_CHAR	$MCG
$LINE_COLISEUM_INTRO_00_TEXT	這看起來不妙。
$LINE_COLISEUM_INTRO_10_CHAR	囚犯
$LINE_COLISEUM_INTRO_10_TEXT	我猜這是你第一次受刑？
$LINE_COLISEUM_INTRO_20_CHAR	$MCG
$LINE_COLISEUM_INTRO_20_TEXT	受刑？
$LINE_COLISEUM_INTRO_30_CHAR	囚犯
$LINE_COLISEUM_INTRO_30_TEXT	是啊。馬上他們就會打開那些大門，然後成群結隊的野獸就會湧進來把我們吃掉。
$LINE_COLISEUM_INTRO_40_CHAR	$MCG
$LINE_COLISEUM_INTRO_40_TEXT	所以我們……必死無疑了？
$LINE_COLISEUM_INTRO_50_CHAR	囚犯
$LINE_COLISEUM_INTRO_50_TEXT	是的，歡迎來到墓坑。
$LINE_COLISEUM_INTRO_60_CHAR	囚犯
$LINE_COLISEUM_INTRO_60_TEXT	我還不認識你，公主，但是我打算堅持到底。
$LINE_COLISEUM_INTRO_70_CHAR	$MCG
$LINE_COLISEUM_INTRO_70_TEXT	*等等！如果我們必死無疑，那至少我們應該知道彼此的名字。我是$MCG。
$LINE_COLISEUM_INTRO_80_CHAR	囚犯
$LINE_COLISEUM_INTRO_80_TEXT	很高興認識你。我是……
$SCENE_COLISEUM_OUTRO_TITLE	迎難而上
$LINE_COLISEUM_OUTRO_00_CHAR	守衛
$LINE_COLISEUM_OUTRO_00_TEXT	長官！亡者都死了！
$LINE_COLISEUM_OUTRO_10_CHAR	奧斯蒙
$LINE_COLISEUM_OUTRO_10_TEXT	不可能。沒人可以殺死一個亡者。
$LINE_COLISEUM_OUTRO_20_CHAR	守衛
$LINE_COLISEUM_OUTRO_20_TEXT	是那個新來的姑娘……我不知道她做了什麼，但是囚犯都還活著，但是亡者都死了。
$LINE_COLISEUM_OUTRO_30_CHAR	奧斯蒙
$LINE_COLISEUM_OUTRO_30_TEXT	有意思……
$LINE_COLISEUM_OUTRO_40_CHAR	奧斯蒙
$LINE_COLISEUM_OUTRO_40_TEXT	把他們扔進監獄。
$LINE_COLISEUM_OUTRO_50_CHAR	守衛
$LINE_COLISEUM_OUTRO_50_TEXT	是！長官！
$LINE_COLISEUM_OUTRO_60_CHAR	奧斯蒙
$LINE_COLISEUM_OUTRO_60_TEXT	然後，寄一封信給我們的朋友，收藏家。
$LINE_COLISEUM_OUTRO_70_CHAR	奧斯蒙
$LINE_COLISEUM_OUTRO_70_TEXT	告訴他，我有一件有趣的新寶貝想要出售。
$SCENE_OZIMAL_PRISON_TITLE	身陷囹圄
$LINE_OZIMAL_PRISON_00_CHAR	$RAN
$LINE_OZIMAL_PRISON_00_TEXT	好吧，你做了什麼？
$LINE_OZIMAL_PRISON_10_CHAR	$RAN
$LINE_OZIMAL_PRISON_10_TEXT	我感覺……我的心臟被同時向著兩個方向用力撕扯著。
$LINE_OZIMAL_PRISON_20_CHAR	$MCG
$LINE_OZIMAL_PRISON_20_TEXT	對不起，我真不知道。我只知道它起作用了。
$LINE_OZIMAL_PRISON_30_CHAR	$MCG
$LINE_OZIMAL_PRISON_30_TEXT	但是我們還活著！或者就有意義，對嗎？
$LINE_OZIMAL_PRISON_40_CHAR	$RAN
$LINE_OZIMAL_PRISON_40_TEXT	很顯然，活著，然後瘋了。上帝啊，我需要一杯酒。
$LINE_OZIMAL_PRISON_50_CHAR	$MCG
$LINE_OZIMAL_PRISON_50_TEXT	我也是。
$LINE_OZIMAL_PRISON_60_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_60_TEXT	*噓！$MCG！這邊！
$LINE_OZIMAL_PRISON_70_CHAR	$MCG
$LINE_OZIMAL_PRISON_70_TEXT	你怎麼知道我的名字？
$LINE_OZIMAL_PRISON_80_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_80_TEXT	守衛很快就會回來。如果你想要活著離開這裡，你就必須好好聽著。
$LINE_OZIMAL_PRISON_90_CHAR	$MCG
$LINE_OZIMAL_PRISON_90_TEXT	你是誰？
$LINE_OZIMAL_PRISON_100_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_100_TEXT	一個朋友。
$LINE_OZIMAL_PRISON_110_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_110_TEXT	仔細挺好：明天奧斯蒙打算把你賣給一個紅衣人。我要阻止這件事情。
$LINE_OZIMAL_PRISON_120_CHAR	$MCG
$LINE_OZIMAL_PRISON_120_TEXT	……
$LINE_OZIMAL_PRISON_130_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_130_TEXT	他會把你再次送回競技場，讓你示範你的技能。
$LINE_OZIMAL_PRISON_140_CHAR	$MCG
$LINE_OZIMAL_PRISON_140_TEXT	你怎麼——？
$LINE_OZIMAL_PRISON_150_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_150_TEXT	這時候，我會想辦法干擾大家的注意力。你必須趁機逃走。
$LINE_OZIMAL_PRISON_160_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_160_TEXT	拿上這個。用它來賄賂你的囚犯朋友們，讓他們幫助你。你明天必須做好準備。
$LINE_OZIMAL_PRISON_170_CHAR	$MCG
$LINE_OZIMAL_PRISON_170_TEXT	你為什麼要幫我？
$LINE_OZIMAL_PRISON_180_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_180_TEXT	目前你知道的越少越安全。回頭去修道院找我。我會把一切解釋給你聽。
$LINE_OZIMAL_PRISON_190_CHAR	$MCG
$LINE_OZIMAL_PRISON_190_TEXT	好吧……
$LINE_OZIMAL_PRISON_200_CHAR	神秘的陌生人
$LINE_OZIMAL_PRISON_200_TEXT	*$MCG，你一定不能落在他的手上。
$SCENE_COLISEUM_2_INTRO_TITLE	小小的示範
$LINE_COLISEUM_2_INTRO_00_CHAR	奧斯蒙
$LINE_COLISEUM_2_INTRO_00_TEXT	那麼，我尊貴的客人，外面的世界發生了些什麼？
$LINE_COLISEUM_2_INTRO_10_CHAR	紅衣人
$LINE_COLISEUM_2_INTRO_10_TEXT	瘟疫已經完全摧毀了奎德帝國。除了那些成群結隊的扭曲殘暴的受感染者，其他一切都已經不復存在。
$LINE_COLISEUM_2_INTRO_20_CHAR	奧斯蒙
$LINE_COLISEUM_2_INTRO_20_TEXT	噢，這真是令人欣喜的消息。
$LINE_COLISEUM_2_INTRO_30_CHAR	紅衣人
$LINE_COLISEUM_2_INTRO_30_TEXT	現在瘟疫已經傳到了艾殊王國。如果不採取任何措施，疫病將完成奎德軍隊都無法完成的事情。
$LINE_COLISEUM_2_INTRO_40_CHAR	奧斯蒙
$LINE_COLISEUM_2_INTRO_40_TEXT	好吧，只要恐慌的阿薩尼持續不斷的流放那些被感染者，我們墓坑統治者就有生意可做。
$LINE_COLISEUM_2_INTRO_50_CHAR	奧斯蒙
$LINE_COLISEUM_2_INTRO_50_TEXT	那些瘟疫巨獸對於能善加利用的人來說是一筆非常寶貴的資源，對吧？
$LINE_COLISEUM_2_INTRO_60_CHAR	紅衣人
$LINE_COLISEUM_2_INTRO_60_TEXT	談話就到此為止吧。那個女孩在哪兒？
$LINE_COLISEUM_2_INTRO_70_CHAR	奧斯蒙
$LINE_COLISEUM_2_INTRO_70_TEXT	在那邊。我想你對於她的能力會非常感興趣的。
$LINE_COLISEUM_2_INTRO_80_CHAR	紅衣人
$LINE_COLISEUM_2_INTRO_80_TEXT	讓我們拭目以待吧。
$LINE_COLISEUM_2_INTRO_90_CHAR	奧斯蒙
$LINE_COLISEUM_2_INTRO_90_TEXT	她陷入了一種精神恍惚的狀態，她的同伴們似乎漸漸融入虛無之中。
$LINE_COLISEUM_2_INTRO_100_CHAR	奧斯蒙
$LINE_COLISEUM_2_INTRO_100_TEXT	在他們周圍，亡者們成堆的倒下死去，就像是被無形的弓箭擊殺一樣。
$LINE_COLISEUM_2_INTRO_110_CHAR	紅衣人
$LINE_COLISEUM_2_INTRO_110_TEXT	讓我看看。
$LINE_COLISEUM_2_INTRO_120_CHAR	奧斯蒙
$LINE_COLISEUM_2_INTRO_120_TEXT	守衛，釋放亡者！
$SCENE_COLISEUM_2_OUTRO_TITLE	大膽越獄
$LINE_COLISEUM_2_OUTRO_00_CHAR	紅衣人
$LINE_COLISEUM_2_OUTRO_00_TEXT	難以置信。她能看到它們真實的樣子。
$LINE_COLISEUM_2_OUTRO_10_CHAR	紅衣人
$LINE_COLISEUM_2_OUTRO_10_TEXT	她在它們自己的世界中和它們戰鬥。
$LINE_COLISEUM_2_OUTRO_20_CHAR	奧斯蒙
$LINE_COLISEUM_2_OUTRO_20_TEXT	那麼，你是否有興趣？
$LINE_COLISEUM_2_OUTRO_30_CHAR	紅衣人
$LINE_COLISEUM_2_OUTRO_30_TEXT	*考慮到雙倍的價格，$N這可不算是我認知當中的公平交易。
$LINE_COLISEUM_2_OUTRO_40_CHAR	紅衣人
$LINE_COLISEUM_2_OUTRO_40_TEXT	這是什麼？
$LINE_COLISEUM_2_OUTRO_50_CHAR	奧斯蒙
$LINE_COLISEUM_2_OUTRO_50_TEXT	守衛！
$LINE_COLISEUM_2_OUTRO_60_CHAR	守衛
$LINE_COLISEUM_2_OUTRO_60_TEXT	長官，競技場的南牆崩塌了！
$LINE_COLISEUM_2_OUTRO_70_CHAR	守衛
$LINE_COLISEUM_2_OUTRO_70_TEXT	囚犯們都逃跑了！
$LINE_COLISEUM_2_OUTRO_80_CHAR	奧斯蒙
$LINE_COLISEUM_2_OUTRO_80_TEXT	什麼！
$LINE_COLISEUM_2_OUTRO_90_CHAR	奧斯蒙
$LINE_COLISEUM_2_OUTRO_90_TEXT	釋放亡者！全力追擊！
$SCENE_RIVER_INTRO_TITLE	渡河
$LINE_RIVER_INTRO_00_CHAR	$MCG
$LINE_RIVER_INTRO_00_TEXT	大家走這邊！
$LINE_RIVER_INTRO_10_CHAR	$RAN
$LINE_RIVER_INTRO_10_TEXT	沒有用，他們在逼近！
$LINE_RIVER_INTRO_20_CHAR	$MCG
$LINE_RIVER_INTRO_20_TEXT	快點，過河！我們可以在淺灘那裡拖住他們！
$LINE_RIVER_INTRO_30_CHAR	$RAN
$LINE_RIVER_INTRO_30_TEXT	他們人太多了！
$LINE_RIVER_INTRO_40_CHAR	$BER
$LINE_RIVER_INTRO_40_TEXT	只有一件事可以做了……
$LINE_RIVER_INTRO_50_CHAR	$BER
$LINE_RIVER_INTRO_50_TEXT	瘋狂自殺狂暴時間！！
$LINE_RIVER_INTRO_60_CHAR	$MCG
$LINE_RIVER_INTRO_60_TEXT	我認為你似乎想到了點什麼……
$LINE_RIVER_INTRO_61_CHAR	$MCG
$LINE_RIVER_INTRO_61_TEXT	這是什麼感覺？好像我——
$LINE_RIVER_INTRO_70_CHAR	$BER
$LINE_RIVER_INTRO_70_TEXT	像是你想要屠戮一切移動的東西，然後在漫天撒落的內臟殘渣中舞蹈，然後想像自己是在生日聚會上的潮濕彩帶紙屑中舞蹈？
$LINE_RIVER_INTRO_71_CHAR	$MCG
$LINE_RIVER_INTRO_71_TEXT	……
$LINE_RIVER_INTRO_72_CHAR	$MCG
$LINE_RIVER_INTRO_72_TEXT	……沒錯？
$SCENE_RIVER_OUTRO_TITLE	繼續逃亡
$NARR_RIVER_OUTRO_00_TEXT	第二幕
$NARR_RIVER_OUTRO_00_SUB_TEXT	*我唾棄的看著叛徒的眼睛，他親手謀殺了榮譽。$N願他溺死在自己的血泊中。$N願他的屍體在腐爛進土地裡。$N願嚴寒永久地吞噬他的骸骨。
$NARR_RIVER_OUTRO_00_SUB_SUB_TEXT	*$N$N$N$N$N——摘自奎德的就職宣言
$LINE_RIVER_OUTRO_00_CHAR	$BER
$LINE_RIVER_OUTRO_00_TEXT	誰準備好參加第二輪了？
$LINE_RIVER_OUTRO_10_CHAR	$BER
$LINE_RIVER_OUTRO_10_TEXT	我要撕爛你們的臉，再用你們的頭骨來種裝飾盆栽！
$LINE_RIVER_OUTRO_20_CHAR	$MCG
$LINE_RIVER_OUTRO_20_TEXT	*$BER，他們都死了……而且，你所有的盆栽都會聞起來像死人的。
$LINE_RIVER_OUTRO_30_CHAR	$BER
$LINE_RIVER_OUTRO_30_TEXT	噢。
$LINE_RIVER_OUTRO_40_CHAR	$BER
$LINE_RIVER_OUTRO_40_TEXT	那現在的計畫是什麼？
$LINE_RIVER_OUTRO_50_CHAR	$MCG
$LINE_RIVER_OUTRO_50_TEXT	嗯，那個神秘的老人說去<LQ>修道院<RQ>找他……
$LINE_RIVER_OUTRO_60_CHAR	$BER
$LINE_RIVER_OUTRO_60_TEXT	啊，他說的肯定是墓坑北邊的瑟連裡會堂。
$LINE_RIVER_OUTRO_70_CHAR	$MCG
$LINE_RIVER_OUTRO_70_TEXT	這裡有艾殊神廟的僧侶嗎……在這個瘟疫群落裡？
$LINE_RIVER_OUTRO_80_CHAR	$BER
$LINE_RIVER_OUTRO_80_TEXT	有什麼比醫院更好的地方嗎？來，我來給你指路。
$LINE_RIVER_OUTRO_90_CHAR	$RAN
$LINE_RIVER_OUTRO_90_TEXT	你信任這傢伙？
$LINE_RIVER_OUTRO_100_CHAR	$MCG
$LINE_RIVER_OUTRO_100_TEXT	好吧，他非常的瘋狂，的確如此，但是他看起來很忠誠。面對朋友的時候不能太吹毛求疵。
$LINE_RIVER_OUTRO_110_CHAR	$RAN
$LINE_RIVER_OUTRO_110_TEXT	不，我不是指小丑，我是指那個神秘的老人。
$LINE_RIVER_OUTRO_120_CHAR	$MCG
$LINE_RIVER_OUTRO_120_TEXT	如果他是一位艾殊神廟的僧侶，那我們就沒有什麼可以擔心的。
$LINE_RIVER_OUTRO_130_CHAR	$RAN
$LINE_RIVER_OUTRO_130_TEXT	你認為你的修道院從來沒有做過什麼骯髒的事嗎？
$LINE_RIVER_OUTRO_140_CHAR	$MCG
$LINE_RIVER_OUTRO_140_TEXT	嘿，你要是不信任他你不必一起來。
$LINE_RIVER_OUTRO_150_CHAR	$RAN
$LINE_RIVER_OUTRO_150_TEXT	然後也放棄跟你一起逃走的機會？如果可以逃離這個魔窟的話，我願意接納整個艾殊王國。
$LINE_RIVER_OUTRO_160_CHAR	$RAN
$LINE_RIVER_OUTRO_160_TEXT	只是——小心行事，好嗎？
$SCENE_RANGER_TOWN_INTRO_TITLE	踏上征途
$LINE_RANGER_TOWN_INTRO_00_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_00_TEXT	*聽著，$MCG，如果我們要去修道院，我認為我們需要更多的人。
$LINE_RANGER_TOWN_INTRO_10_CHAR	$MCG
$LINE_RANGER_TOWN_INTRO_10_TEXT	*嗯，我們已經有$BER了。
$LINE_RANGER_TOWN_INTRO_20_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_20_TEXT	我是說……正常人。
$LINE_RANGER_TOWN_INTRO_30_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_30_TEXT	真正可以和你並肩作戰的人。
$LINE_RANGER_TOWN_INTRO_40_CHAR	$RAN
$LINE_RANGER_TOWN_INTRO_40_TEXT	裝備著護甲的人。
$LINE_RANGER_TOWN_INTRO_50_CHAR	$BER
