"flag",,,,"content",,,,
"$ENTRY_JOURNAL_HALFWAY_WORLD_LEFT_0_10",,,,"„Halbaußen-Welt“ ist das Beste, wie ich mit meinen kraftlosen Worten diesen Ort, an dem ich mich befinde und in den ich andere ziehe, beschreiben kann. Einst, als ich sehr jung war, wäre ich beinahe in den Untiefen des Kevels ertrunken. Das ist die einzige Erfahrung, die hiermit irgendwie vergleichbar ist. Da ist dieselbe Panik, dieselbe atemlose Qual, wenn mein Herz versucht, sich selbst aus meiner Brust zu reißen. Doch diesmal wird mich Vaters Hand nicht in Sicherheit ziehen. Es gibt kein Ufer zum Festhalten, nur der Moment des Todes, der sich eine Ewigkeit lang hinzieht.
Die Prozesse, durch die ich an diesem Ort ankomme, entziehen sich meinem Verständnis. Ich weiß nur, dass ich dorthin gehe, wenn ich dort sein muss. Sobald ich da bin, kann ich nach meinen Gefährten greifen, nicht mit irgendeiner Sicht, aber auf dieselbe Weise, wie ich mir meiner Gliedmaßen bewusst bin, ohne sie anzuschauen.",,,,
"$ENTRY_JOURNAL_HALFWAY_WORLD_RIGHT_0_00",,,,"Ich weiß lediglich, dass sie da sind und dass ich mit der Kraft, die ich habe, nach ihnen rufen kann. Diese Kraft ist klein und ich nutze diese Fähigkeiten mit der Schwäche eines Säuglings, der seinen Körper bewegt, aber es reicht, um mein Leben zu retten. So sehr ich es auch hasse, in diese Halbwegs-Welt zu reisen, ist es mit Sicherheit besser als das Schicksal, das mich ohne sie erwartete.",,,,
"$ENTRY_JOURNAL_KETTA_TITLE",,,,
"$ENTRY_JOURNAL_KETTA_LEFT_0_00",,,,"Tag 5 - <ranger_hero>",,,,
"$ENTRY_JOURNAL_KETTA_LEFT_0_10",,,,"Ich glaube, an <ranger_hero> mag ich am meisten, dass sie nach Ziegen riecht.
Es ist eine schwere Entscheidung bei all den anderen Eigenschaften wie der zügellosen Unreife, den ständigen herabsetzenden Kommentaren, dem dämlichen Sarkasmus, dem Hang zu leichtem Diebstahl und den furchtbaren Essgewohnheiten, aber wenn du dir ein Zelt mit jemandem teilst, ist der beißende Ziegen-Geruch das, was sich vom Rest abhebt.
In einigen Nächten weht ein Lüftchen von der Männerseite des Lagers her, die in ihren luftigen Armen den unverwechselbaren Gestank von <berserker_hero> mit sich trägt. Das entstehende Durcheinander von Aromen kann nur als köstlich beschrieben werden. Tatsächlich kriege ich in diesen Nächten den besten Schlaf, da mein Körper die Ohnmacht dem Versuch vorzieht, die aromatischen Reize, die seine Sinne konfrontieren, zu begreifen.",,,,
"$ENTRY_JOURNAL_KETTA_RIGHT_0_00",,,,"Tag 8 - Addendum",,,,
"$ENTRY_JOURNAL_KETTA_RIGHT_0_10",,,,"Letzte Nacht weckte mich <ranger_hero> auf Nomadisch schreiend. Der Schrei übersetzt sich grob zu „Frau fragwürdiger moralischer Güte, er ist mein!“ Sie riss mir dann eine Handvoll meiner Haare aus, stopfte sie unter ihr Kissen und schlief sogleich wieder ein.
 <ranger_hero> ist uncharakteristisch entschuldigend gewesen. So sehr sogar, dass sie mir zeigte, wie ich Pferdehaar in mein eigenes flechte, um die kahle Stelle zu verdecken. Sie behauptet, keine Ahnung zu haben, welcher Traum diesen Ausbruch hervorgerufen hat. Ich bin noch immer nicht überzeugt.",,,,
"$ENTRY_JOURNAL_AZRA_BY_SLAK_TITLE",,,,
"$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_00",,,,"Tag 10 - <mcguffin_hero> ist blöd!",,,,
"$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_10",,,,"DU DENKST ALSO NUR WEIL ICH DEINE SPIESSER-SPRACHE NICHT LESEN KANN FINDE ICH NICHT RAUS WAS DU ÜBER MICH GESCHRIEBEN HAST?
NUN RATE MAL, PRINZESSIN? WIR WERDEN EINEN TAGEBUCHEINTRAG ÜBER DICH SCHREIBEN!
WAS SOLL ICH ÜBER <mcguffin_hero_up> SAGEN? DASS IHR GESICHT SO DÜNN IST DASS SIE WIE EIN FISCH AUSSIEHT? IHR HALS IST AUSSERDEM SO SO SO SEHR ZU LANG FÜR IHREN KÖRPER.
UND IHRE OHREN SEHEN AUS WIE VERBLÜHTE APRIKOSEN. UND IHR HAAR IST DUMM UND STRÄHNIG. UND IHRE KÖRPERHYGIENE IST NICHT ANSATZWEISE SO PERFEKT WIE SIE GLAUBT.",,,,
"$ENTRY_JOURNAL_AZRA_BY_SLAK_RIGHT_0_00",,,,"NA, WIE IST DAS SO, TROTTEL? JETZT WEISS ICH WER MEINE ECHTEN FREUNDE SIND.
MIT FREUNDLICHEN GRÜSSEN,
<ranger_hero_up>, DER GERNE MIST ISST HEY <berserker_hero_up> – WARUM BRAUCHT MEIN NAME SO LANG ZU SCHREIBEN?",,,,
"$ENTRY_JOURNAL_KARSK_BURNED_TITLE",,,,
"$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_00",,,,"Nacht 7 – Das Brennen von Karsk",,,,
"$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_10",,,,"Der Tod ist mir nicht fremd. Die letzten neun Seuchenmonate in der Hauptstadt haben mich jeder kindlichen Ignoranz beraubt, die ich aufgrund meiner günstigen Position zu dem Thema hatte. Aber ich hab noch nie zuvor solch gewaltsame Zerstörung gesehen. Selbst die Leichenfeuer außerhalb der Tore des Tempels verblassen dagegen.
Mir fehlen die Worte.
Ich verstehe nun etwas über das Wesen unseres Feindes.",,,,
"$ENTRY_JOURNAL_LAKSOS_TITLE",,,,
"$ENTRY_JOURNAL_LAKSOS_LEFT_0_00",,,,"Tag 8 - Laksos",,,,
"$ENTRY_JOURNAL_LAKSOS_LEFT_0_10",,,,"In Laksos waren wir Zeugen eines seltsamen Nomaden-Rituals. Ein Neugeborenes wurde zum Anführer der Karada, einem kleinen aber noch immer funktionierenden Stamm, gebracht. Die Eltern präsentierten ihr Kind vor zwei großen hölzernen Götzen.
Der Anführer holte einen kleinen Holzblock, den er erst auf den Kopf jedes Götzen legte und dann auf den Kopf des Kinds. Dann nahm er ein kleines Messer und schnitzte den Block so, dass die Späne auf das Gesicht des Säuglings fallen konnten. Als er mit seinem Werk fertig war, band er die Schnitzerei an eine Tiersehne und hing sie um den Hals des Kindes.
Dann gab es einen lauten Schrei und auf einmal fingen alle anwesenden Stammesmitgliedern an zu tanzen, zu singen und in der rauen nomadischen Art zu feiern. Ich sah nie, was der Anführer geschnitzt hatte.",,,,
"$ENTRY_JOURNAL_LAKSOS_RIGHT_0_00",,,,"Ich fragte später <ranger_hero>, was das Ritual bedeutete und sie nahm einen kleinen hölzernen Fuchs um ihren Hals ab. Sie sagte, ihr Geist sei der Diener ihrer Stammesgötter, als Wächter zur Geburt geschenkt, um zu führen und um mit ihr nach dem Tod begraben zu werden, um die sichere Reise ins Paradies zu gewährleisten. Ebenso wie der Schöpfer bei Erschaffung der Stämme die Stammesgötter vergab, werden auch die persönlichen Seelen jedem einzelnen Stammesmitglied zur Geburt gegeben.
Ich fragte <ranger_hero>, ob das Verlieren der eigenen Statuette so katastrophal für den Einzelnen sei, wie das Verlieren des Götzen des Stammes für den Stamm. Sie lächelte und zeigte mir sieben Statuetten, die sie ihren Feinden abgenommen hatte und erzählte, dass sich deren Seelen Ewigkeiten lang abmühen müssen, um das Paradies zu finden. Ich fragte sie, ob es sie störe, das ihren eigenen Mitnomaden angetan zu haben und sie sah mich glasig an, fragte ob es mich störe, dass meine Ohren viel zu groß für mein Gesicht seien und ging dann weg, während sie davon sang, Ziegenzungen zu essen. Eines Tages werde ich mit einem Stein ihren Kopf treffen.",,,,
"$ENTRY_JOURNAL_OZIMAL_DEAD_TITLE",,,,
"$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_00",,,,"Tag 10 – Ozimals Tod",,,,
"$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_10",,,,"Ich dachte ich empfände ein wenig Genugtuung durch Ozimals Tod. Dem ist nicht so.
Er war lediglich eine torkelnde Leiche mit Glasauge, dem gegnerischen Willen unterworfen, eine Marionette schon vor seinem Tod. Die Erde ist einen bösen und grausamen Mann los. Wird es hier in der Grube überhaupt wahrgenommen?",,,,
"$ENTRY_JOURNAL_MONASTERY_TITLE",,,,
"$ENTRY_JOURNAL_MONASTERY_LEFT_0_00",,,,"Nacht 10 – Das Kloster",,,,
"$ENTRY_JOURNAL_MONASTERY_LEFT_0_10",,,,"Vermutlich war es närrisch von mir zu denken, irgendwas in der Grube könnte meiner Heimat ähneln, aber ich war dennoch schockiert, das Selini-Kloster hier zu sehen. Es war ein beeindruckendes, ominöses Gebäude, mehr eine Festung als ein Tempel. Ich verstehe die Notwendigkeit dieser Vorkehrungen, es ist aber schwer mit dem Tempelbrunnen unter einen Hut zu bringen, mit dem ich aufwuchs, an dem sogar die Wachen stumpfe Waffen trugen, damit sie nicht Chaos und Zerstörung am Geburtsort der Harmonie säen.
Was für ein beruhigendes Gefühl es war, meine Hände in den Brunnen zu tauchen, in dem Wissen, dass ich an demselben Platz stand wie jeder andere Gläubige vor mir auch, bis zurück zu Selinadt selbst. Hier war ich ein demütiger Diener, von Königen und Propheten durch nicht mehr als Zeit getrennt.",,,,
"$ENTRY_JOURNAL_MONASTERY_RIGHT_0_00",,,,"„So wie Wasser als Nebel über einem Tal aufsteigt, als Schnee auf die Berge fällt, in Flüssen in den Ozean fließt, so muss jeder Mann, von Geburt an mit gleichem Wesen, verschiedene Rollen seiner Zeit und seines Ortes bedienen und damit Harmonie innerhalb der Himmlischen Maschine erreichen.“<N><N>Ich frage mich jetzt, welche Rolle ich in diesem gesetzlosen und schrecklichen Ort spielen muss, wo Harmonie und Weisheit wie weit entfernte Fantasien erscheinen.
Es gibt wohl, denke ich, etwas Trost in diesem Festungstempel. Dienen nicht diese Mönche ihrem Zweck? Diese riesigen Mauern und kriegsähnlichen Verteidigungsanlagen sind nicht mehr als die Anpassungen, die es erlauben, dem Geist von Selinadt in diesem gesetzlosen Ort zu dienen.",,,,
"$ENTRY_JOURNAL_BAKAL_TITLE",,,,
"$ENTRY_JOURNAL_BAKAL_LEFT_0_00",,,,"Tag 11 – Großer <healer_hero>",,,,
"$ENTRY_JOURNAL_BAKAL_LEFT_0_10",,,,"Groß-Priester <healer_hero> ist eine Oase der Vernunft in dieser Wüste aus Chaos. Obwohl die Dringlichkeit unserer Flucht nur wenig Zeit für Unterhaltungen zulässt, haben die wenigen kurzen Worte, die ich mit ihm austauschen konnte, meinem Gemüt sehr geholfen.
Ich wünschte, ich könnte ihm dasselbe anbieten. Eine innere Pein quält ihn. Hin und wieder sehe ich es unter seinem gelassenen Mönchsgesicht aufkochen. Es ist sehr offensichtlich, dass er einst ein Soldat war: die Narben, das Auftreten und die Manieren deuten alle auf ein Kämpferleben hin.
Im Kloster habe ich erfahren, dass er eigentlich gar nicht zum Priestertum gehört, obwohl alle, die ihn kennen, ihn dennoch Groß-Priester nennen. Tatsächlich besitzt er keine Autorität, zumindest nicht in offizieller Funktion. Trotzdem suchen seine Kollegen seinen Rat und folgen diesem, als sei er ihr Vorgesetzter. Lord Abbot selbst schien wenig mehr als nur ein vertrauter Schüler zu sein.",,,,
"$ENTRY_JOURNAL_BAKAL_RIGHT_0_00",,,,"Unser aktuelles Abenteuer scheint <healer_hero> sowohl aufzuregen als auch zu inspirieren, als hinge seine Seele irgendwie in Balance. Ich kann nun verstehen, warum <ranger_hero> Angst vor ihm hat. Immer mal wieder sehe ich eine Entschlossenheit in seinen Augen, die der unseres Verfolgers gleichkommt. Ich bete nur, dass <healer_hero> eines Tages in der Lage sein wird, für sich selbst den Frieden zu finden, den er anderen spendet.",,,,
"$ENTRY_JOURNAL_WRENNA_TITLE",,,,
"$ENTRY_JOURNAL_WRENNA_LEFT_0_00",,,,"Tag 13 – <mage_hero_fu>",,,,
"$ENTRY_JOURNAL_WRENNA_LEFT_0_10",,,,"Polimons Beschreibung des Quaid-Königshauses ist nicht übertrieben. <mage_hero> ist freilich „blasser als der Mond und doppelt so weit entfernt.“ Falls ich einen Klassiker erweitern darf, möchte ich hinzufügen: „und vier mal so launenhaft.“ Ich habe noch nie jemanden mit solcher Geschwindigkeit durch verschiedene Phasen des Wahnsinns wechseln sehen. Selbst <berserker_hero> ist konsequent mit seiner Verrücktheit. <mage_hero> ist ein tobender Ozean, in einem Moment wirkt sie teuflisch allwissend und im nächsten hilflos naiv. Oft fühlen sich ihre Aktionen wie gut ausgeführte Tricks an, doch gerade dann, wenn ich meinen Verdacht bestätigt denke, wird sie von irgendeinem kindischen, gefährlichen Wahnsinn ergriffen, dem sich kein vernünftig Handelnder aussetzte.
Manchmal denke ich, dass ich hinter den Wahnsinn ein Mädchen sehen kann, das mir sehr ähnlich ist: verängstigt und allein und belastet mit furchteinflößender Macht. Ich frage mich, ob sie sich selbst so sehen kann.",,,,
"$ENTRY_JOURNAL_NOMADS_TITLE",,,,
"$ENTRY_JOURNAL_NOMADS_LEFT_0_00",,,,"Tag 14 – Nomaden",,,,
"$ENTRY_JOURNAL_NOMADS_LEFT_0_10",,,,"Es war sehr interessant, mit eigenen Augen die Nomadenstämme zu sehen, die eingeborenen Menschen, welche die Steppen und Berge zwischen den Städten der Ash und dem Quaid-Reich bewohnen. Mehr als einhundert verschiedene Stämme wurden von Kantimal Polimon während seiner großen Exkursion Richtung Osten dokumentiert, obwohl ich glaube, dass viele davon in den Verwüstungen des Krieges verloren gegangen sind. Hier in der Grube habe ich Mitglieder von siebenundzwanzig* verschiedenen Stämmen getroffen – unmöglich zu sagen, wie viele in der Außenwelt überleben. Wie der Name andeutet, leben die Stämme nomadisch, Ziegen und Pferde auf den Steppen züchtend. Allerdings ist nur ein Teil dieses Lebensstils auf die Grube übertragbar, wo permanente Verteidigungsmaßnahme notwendig sind.",,,,
"$ENTRY_JOURNAL_NOMADS_LEFT_0_20",,,,"*Weniger als die Hälfte agieren jetzt als ganze Stämme.",,,,
"$ENTRY_JOURNAL_NOMADS_RIGHT_0_00",,,,"Funktionierende Stämme errichten Dörfer wie Karsk, in denen sie sich darauf einstellen, durch Ziegen und einfache Landwirtschaft zu leben.
Freie Nomaden (solche, deren Stämme zerstört oder aufgelöst wurden) finden Schutz in den städtischeren Siedlungen wie Laksos, oder werden Waldläufer – Nachrichten überbringend und den Handel zwischen den Dörfern der Grube schützend.",,,,
"$ENTRY_JOURNAL_DREAM1_TITLE",,,,
"$ENTRY_JOURNAL_DREAM1_LEFT_0_00",,,,"Tag 15 – Seltsamer Traum",,,,
"$ENTRY_JOURNAL_DREAM1_LEFT_0_10",,,,"Es ist schon einige Zeit her, dass ich von irgendwas geträumt habe. Die entsetzlichen Gefühle in der Halbaußen-Welt scheinen meinen Geist so sehr zu dominieren, dass ich selbst im Schlaf nichts anderes als ihre Echos spüren kann. Doch letzte Nacht habe ich, zum ersten Mal seit meinen Fieberträumen in den ersten Tagen der Krankheit, geträumt.
Es war ein so intensiver Traum, dass er all die Schrecken, die ich gesehen habe, aus meinem Geist vertrieb. Tatsächlich schienen alle Erfahrungen meiner 23 Jahre in seiner Gegenwart zu schwinden.
Ich stand auf einem hohen Balkon. Ich war nicht ich selbst. Meine Arme waren dunkel und wohlgeformt, mit seltsamen Symbolen überdeckt und umgeben von goldenen Bändern. Mein Kleid bestand aus einer Menge von Juwelen, sodass der Wohlstand einer ganzen Nation sich nicht mit mehr als dem Saum meines Gewands messen konnte.",,,,
"$ENTRY_JOURNAL_DREAM1_RIGHT_0_00",,,,"Der Mond hing tief am Himmel, gigantisch und feuerrot. Ich hätte dorthin greifen und ihn mit meinen Fingerspitzen berühren können.
Eine Stimme rief nach mir und ich drehte mich um. Ein Mann stand auf dem Balkon neben mir. Er war groß – größer als jeder Mann, den ich je gesehen hatte. Sein Haar und Bart waren schwarz wie die Nacht, lang und mit Goldringen verziert. Seine Gegenwart ließ die Welt dunkler werden und schrumpfen.
Er sah mich mit pechschwarzen Augen an und ich verstand, dass wir eins waren. Ich zog den Feuermond herab und teilte ihn zwischen uns auf.
Ich erwachte zitternd, packte mir mit meiner Hand auf die Brust überm Herz, als hielte ich noch immer den roten Mond. Ein solch großes Begehren überkam mich, dass ich weinte. In dem Moment hätte ich alles getan, um zu diesem Traum zurückzukehren.",,,,
"$ENTRY_JOURNAL_DESERT_FORTRESS_TITLE",,,,
"$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_00",,,,"Tag 17 – Juwel der Wüste",,,,
