"$1_4_COLISEUM_2_00_TEXT","Wenn du mehr Berserker angeheuert hast,<N>kann $MCG sie in die Halbaußenwelt beschwören, indem sie im BERSERKER-Menü gewählt werden.",
"$1_4_COLISEUM_2_10_TITLE","Hinweis",
"$1_4_COLISEUM_2_10_TEXT","$BER ist immer noch unser bester Kämpfer –<N>verstärke ihn, um seine „Doppelschlag“-Attacke zu benutzen.",
"$2_2_UNDEAD_RANGERS_00_TITLE",,
"$2_2_UNDEAD_RANGERS_00_TEXT","Diese untoten Waldläufer haben einen großen Angriffsradius – plane entsprechend!",
"$2_4_MONASTERY_00_TITLE","Rückruf",
"$2_4_MONASTERY_00_TEXT","<N>Du kannst Verteidiger aus dem Kampf zurückrufen, um<N> etwas Psi wiederzubekommen und sie woanders zu positionieren.",
"$2_4_MONASTERY_10_TITLE","Rückruf",
"$2_4_MONASTERY_10_TEXT","<N>Dazu wähle einen Verteidiger und klicke auf <LQ>Zurückrufen,<RQ> oder drücke <RECALL>.",
"$2_4_MONASTERY_20_TITLE","Volle Rückerstattung",
"$2_4_MONASTERY_20_TEXT","<N>Bis die erste Welle der Feine ankommt,<N>geben Rückrufe 100% des PSIs wieder.",
,,
"$3_1_TO_THE_PASS_00_TITLE","TALK_$HEA_NORMAL",
"$3_1_TO_THE_PASS_00_TEXT","Das Krankenhaus ist gleich auf der anderen Seite des Flusses …",
"$3_1_TO_THE_PASS_10_TITLE","TALK_$MCG_POWER",
"$3_1_TO_THE_PASS_10_TEXT","Ich kann sie fühlen … sie WISSEN, dass ich hier bin.",
"$3_1_TO_THE_PASS_20_TITLE","TALK_$BER_SMILE",
"$3_1_TO_THE_PASS_20_TEXT","Entspann dich, $MCG! Wir können uns an der abgewandten Seite des Flusses verstecken!",
"$3_1_TO_THE_PASS_30_TITLE","TALK_$BER_SMILE",
"$3_1_TO_THE_PASS_30_TEXT","Und mit <LQ>verstecken<RQ> meine ich <LQ>ermorden<RQ> und mit <LQ>abgewandte Seite des Flusses<RQ> mein ich …",
"$3_1_TO_THE_PASS_40_TITLE","TALK_$BER_DERANGED",
"$3_1_TO_THE_PASS_40_TEXT","<LQ>ALLES, WAS SICH BEWEGT!!!<RQ>",
"$3_1_TO_THE_PASS_50_TITLE","TALK_$MCG_POWER",
"$3_1_TO_THE_PASS_50_TEXT","Moment … liegt es an mir, oder scheint es so, als ob diese Dinger schwimmen können?",
"$3_1_TO_THE_PASS_60_TITLE","TALK_$BER_NORMAL",
"$3_1_TO_THE_PASS_60_TEXT","Eher wie ein Hund paddeln. Euer Stil ist Mist!",
"$3_1_TO_THE_PASS_70_TITLE","TALK_$BER_DERANGED",
"$3_1_TO_THE_PASS_70_TEXT","Hört ihr das? Ich hab euch gerade Hunde genannt!",
"$3_1_TO_THE_PASS_80_TITLE","TALK_$RAN_NORMAL",
"$3_1_TO_THE_PASS_80_TEXT","Ist dir mal aufgefallen, dass immer wenn du deinen Mund öffnest, Blödsinn raus kommt?",
"$3_2_HOSPITAL_ATTACK_00_TITLE",,
"$3_2_HOSPITAL_ATTACK_00_TEXT","Eis-Magier können Angreifer verlangsamen, was bei kurzen Wegen und schnellen Gegnern sehr nützlich ist.",
"$3_2_HOSPITAL_ATTACK_10_TITLE","TALK_$MAG_FRIENDLY",
"$3_2_HOSPITAL_ATTACK_10_TEXT","Jetzt singt mein Herz das Kampflied.",
"$3_2_HOSPITAL_ATTACK_20_TITLE","TALK_$MAG_FROWN",
"$3_2_HOSPITAL_ATTACK_20_TEXT","Wir sehen, wie Frost dem Feuer dient …",
"$3_2_HOSPITAL_ATTACK_30_TITLE","TALK_$MAG_PISSED",
"$3_2_HOSPITAL_ATTACK_30_TEXT","Und wie unsere Feinde in ihrem eigenen Blut ertrinken.",
"$3_4_ARMORED_CREEPS_00_TITLE",,
"$3_4_ARMORED_CREEPS_00_TEXT","Diese neuen Wiedergänger haben Rüstung, die viel von dem Schaden, der ihnen zugefügt wird, abfängt.",
"$3_4_ARMORED_CREEPS_10_TITLE","TALK_$BER_DERANGED",
"$3_4_ARMORED_CREEPS_10_TEXT","Hey Weicheier! Echte Männer kämpfen ohne Hemd!",
"$3_4_ARMORED_CREEPS_20_TITLE","TALK_$RAN_NORMAL",
"$3_4_ARMORED_CREEPS_20_TEXT","Hey, wenn die sich einpacken wollen, lass sie.",
"$3_4_ARMORED_CREEPS_30_TITLE","TALK_$RAN_NORMAL",
"$3_4_ARMORED_CREEPS_30_TEXT","Je weniger zombifizierte … eklige Stücke ich sehen muss, desto besser.",
"$3_4_ARMORED_CREEPS_40_TITLE","TALK_$BER_SURPRISE",
"$3_4_ARMORED_CREEPS_40_TEXT","Ich weiß, ich bin super toll und so, aber wie soll ich Typen bekämpfen, die komplett von Rüstung umgeben sind?",
"$3_4_ARMORED_CREEPS_50_TITLE","TALK_$HEA_NORMAL",
"$3_4_ARMORED_CREEPS_50_TEXT","Ich habe eine Idee!",
"$3_4_ARMORED_CREEPS_60_TITLE","TALK_$HEA_NORMAL",
"$3_4_ARMORED_CREEPS_60_TEXT","$MCG, zünde einen dieser Kristalle mit Blitzen, wenn ein Feind daran vorbei geht!",
"$3_5_MEET_THE_KNIGHT_00_TITLE",,
"$3_5_MEET_THE_KNIGHT_00_TEXT","Der Ritter hat ein „Rüstung brechen“-Talent, das Rüstung mit jedem Treffer schwächt.",
"$3_5_MEET_THE_KNIGHT_10_TITLE","TALK_$KNI_NORMAL",
"$3_5_MEET_THE_KNIGHT_10_TEXT","Ich kann die Rüstung diesen Unholden einfach runterschlagen!",
"$3_5_MEET_THE_KNIGHT_20_TITLE","TALK_$KNI_SQUINT",
"$3_5_MEET_THE_KNIGHT_20_TEXT","… wenn ich … einen Körper hätte …",
"$3_5_MEET_THE_KNIGHT_30_TITLE","TALK_$KNI_SQUINT",
"$3_5_MEET_THE_KNIGHT_30_TEXT","Was passiert hier?",
"$3_6_INTO_THE_CITY_00_TITLE","TALK_$MCG_POWER",
"$3_6_INTO_THE_CITY_00_TEXT","$BER, was um Himmels Willen tust du?!",
"$3_6_INTO_THE_CITY_10_TITLE","TALK_$BER_DERANGED",
"$3_6_INTO_THE_CITY_10_TEXT","So kämpfen echte Männer!",
"$3_6_INTO_THE_CITY_20_TITLE","TALK_$MCG_POWER",
"$3_6_INTO_THE_CITY_20_TEXT","Zieh deine Hosen sofort wieder an.",
"$3_6_INTO_THE_CITY_30_TITLE","TALK_$BER_DERANGED",
"$3_6_INTO_THE_CITY_30_TEXT","Niemals!",
"$3_6_INTO_THE_CITY_40_TITLE","TALK_$MCG_POWER",
"$3_6_INTO_THE_CITY_40_TEXT","Tu's jetzt oder ich werd dich nicht mit dem Rest von uns hier hinziehen.",
"$3_6_INTO_THE_CITY_50_TITLE","TALK_$BER_NORMAL",
"$3_6_INTO_THE_CITY_50_TEXT","… na gut.",
"$3_11_CITADEL_BOSS_00_TITLE","TALK_$BER_NORMAL",
"$3_11_CITADEL_BOSS_00_TEXT","Wie soll ich diese Typen treffen, wenn ich sie nicht sehen kann?!",
"$3_11_CITADEL_BOSS_10_TITLE","TALK_$HEA_NORMAL",
"$3_11_CITADEL_BOSS_10_TEXT","Sie scheinen eine Art Wolke um sich herum zu erzeugen.",
"$3_11_CITADEL_BOSS_20_TITLE","TALK_$MCG_POWER",
"$3_11_CITADEL_BOSS_20_TEXT","Wie können wir sie dann abwehren?",
"$3_11_CITADEL_BOSS_30_TITLE","TALK_$HEA_NORMAL",
"$3_11_CITADEL_BOSS_30_TEXT","Ich glaub, ich kann diese Dunkelheit vertreiben … aber nur für einen Moment.",
"$3_11_CITADEL_BOSS_40_TITLE","TALK_$BER_DERANGED",
"$3_11_CITADEL_BOSS_40_TEXT","Mehr brauch ich nicht!",
"$3_13_DESTROY_CITY_00_TITLE","TALK_ZELEMIR_POWER",
"$3_13_DESTROY_CITY_00_TEXT","Gut.",
"$3_13_DESTROY_CITY_10_TITLE","TALK_ZELEMIR_POWER",
"$3_13_DESTROY_CITY_10_TEXT","Es endet hier.",
"$4_1_EZTLIS_FORCES_00_TITLE",,
"$4_1_EZTLIS_FORCES_00_TEXT","Diese seltsamen Kultisten sind furchterregend mächtige Wiedergänger geworden. Langsam, aber tödlich, lassen sie sich nur durch die vereinten Kräfte vieler Verteidiger besiegen.",
"$4_2_WIZARDS_REALM_00_TITLE","TALK_$RAN_SQUINT",
"$4_2_WIZARDS_REALM_00_TEXT","Was um Himmels Willen ist das Ding?",
"$4_2_WIZARDS_REALM_10_TITLE","TALK_$RAN_SQUINT",
"$4_2_WIZARDS_REALM_10_TEXT","Es sieht so aus, als würde es jederzeit aufplatzen!",
"$4_2_WIZARDS_REALM_20_TITLE","TALK_$BER_NORMAL",
"$4_2_WIZARDS_REALM_20_TEXT","Ja, es ist wie damals, als ich das gegorene Pilzgulasch gegessen hab …",
"$4_2_WIZARDS_REALM_30_TITLE","TALK_$BER_LOOKBACK",
"$4_2_WIZARDS_REALM_30_TEXT","Nur verteilen die hier überall Baby-Wiedergänger statt –",
"$4_2_WIZARDS_REALM_40_TITLE","TALK_$RAN_SERIOUSLY",
"$4_2_WIZARDS_REALM_40_TEXT","Ok, wir haben's verstanden.",
"$4_5_RIGHT_HAND_00_TITLE","TALK_CULTIST_PRIEST",
"$4_5_RIGHT_HAND_00_TEXT","ERKENNT EUREN TOD!",
"$4_5_RIGHT_HAND_10_TITLE","TALK_$BER_SURPRISE",
"$4_5_RIGHT_HAND_10_TEXT","Ist das eine … gigantische … Hand?",
"$4_5_RIGHT_HAND_20_TITLE","TALK_$BER_LOOKBACK",
"$4_5_RIGHT_HAND_20_TEXT","Gibt es noch weitere Körperteile mit ungewöhnlichen Ausmaßen, die aus dem Boden bersten wollen?",
"$4_5_RIGHT_HAND_30_TITLE","TALK_CULTIST_PRIEST",
"$4_5_RIGHT_HAND_30_TEXT","STERBT.",
"$4_5_RIGHT_HAND_40_TITLE","TALK_$BER_SURPRISE",
"$4_5_RIGHT_HAND_40_TEXT","Gängi! Du bist zurückgekommen?!!",
"$4_5_RIGHT_HAND_50_TITLE","TALK_$BER_DERANGED",
"$4_5_RIGHT_HAND_50_TEXT","Komm zu mir, damit ich dich töten kann!",
"$4_5_RIGHT_HAND_60_TITLE","TALK_CULTIST_PRIEST",
"$4_5_RIGHT_HAND_60_TEXT","Diese närrischen Bluthaften glauben, der Kampf sei vorbei …",
"$4_5_RIGHT_HAND_70_TITLE","TALK_CULTIST_PRIEST",
"$4_5_RIGHT_HAND_70_TEXT","Aber die zerstörte Kreatur aus Fleisch und Geist ist nicht, was sie glauben.",
"$4_5_RIGHT_HAND_80_TITLE","TALK_CULTIST_PRIEST",
"$4_5_RIGHT_HAND_80_TEXT","Mit der Inbrunst des Meisters gefüllt … BIN ICH DIE RECHTE HAND EZTLI-TENOCHS",
"$4_5_RIGHT_HAND_90_TITLE","TALK_CULTIST_PRIEST",
"$4_5_RIGHT_HAND_90_TEXT","ICH BIN TOD.",
"$4_5_RIGHT_HAND_100_TITLE","TALK_ZELEMIR_POWER",
"$4_5_RIGHT_HAND_100_TEXT","Genug davon.",
"$4_5_RIGHT_HAND_110_TITLE","TALK_$MCG_POWER",
"$4_5_RIGHT_HAND_110_TEXT","Zelemir?! Was macht Ihr hier?",
"$4_5_RIGHT_HAND_120_TITLE","TALK_ZELEMIR_POWER",
"$4_5_RIGHT_HAND_120_TEXT","Euer Leben retten.",
"$12_4_FINAL_00_TITLE","TALK_$MCG_POWER",
"$12_4_FINAL_00_TEXT","Zelemir?",
"$12_4_FINAL_10_TITLE","TALK_ZELEMIR_WOUNDED",
"$12_4_FINAL_10_TEXT","Ich werde nicht einfach untätig zusehen, wie die Monster, die ich lange Zeit bekämpfte, entfliehen.",
"$12_4_FINAL_20_TITLE","TALK_$MAG_PISSED",
"$12_4_FINAL_20_TEXT","Du Mörder! Du glaubst, wir werden –",
"$12_4_FINAL_30_TITLE","TALK_ZELEMIR_WOUNDED",
"$12_4_FINAL_30_TEXT","Jetzt ist nicht die Zeit dazu! Entweder töten wir ihn oder alles ist verloren!",
"$12_4_FINAL_40_TITLE","TALK_ZELEMIR_WOUNDED",
"$12_4_FINAL_40_TEXT","Danach könnt Ihr eure Rache nehmen.",
"$12_4_FINAL_50_TITLE","TALK_$MCG_POWER",
"$12_4_FINAL_50_TEXT","Es ist zwecklos! Seine Magie beschützt ihn!",
"$12_4_FINAL_60_TITLE","TALK_$MCG_POWER",
"$12_4_FINAL_60_TEXT","Was können wir nur machen?",
"$12_4_FINAL_70_TITLE","TALK_NOMAD_MALE_1",
"$12_4_FINAL_70_TEXT","Meine Dame, wir sind hier mit Euch …",
"$12_4_FINAL_80_TITLE","TALK_ASH_FEMALE_1",
"$12_4_FINAL_80_TEXT","Bis jetzt habt Ihr Eure Macht anderen geliehen.",
"$12_4_FINAL_90_TITLE","TALK_QUAID_MALE_1",
"$12_4_FINAL_90_TEXT","Aber jetzt leihen wir unsere Euch.",
"$12_4_FINAL_100_TITLE",,
"$12_4_FINAL_100_TEXT","<N>Zum ersten Mal<N> kann $MCG selbst verstärkt werden!",
"$12_4_FINAL_110_TITLE",,
"$12_4_FINAL_110_TEXT","<N>Nutze diese Macht, um Eztli-Tenoch zu besiegen!",
"$12_4_FINAL_120_TITLE","TALK_NOMAD_FEMALE_1",
"$12_4_FINAL_120_TEXT","Meine Dame, lasst uns Euch helfen … ",
"$12_4_FINAL_130_TITLE","TALK_NOMAD_FEMALE_2",
"$12_4_FINAL_130_TEXT","Meine Dame, unsere Gebete sind mit Euch!",
"$12_4_FINAL_140_TITLE","TALK_QUAID_MALE_2",
"$12_4_FINAL_140_TEXT","Unser aller Macht … ",
"$12_4_FINAL_150_TITLE","TALK_$MCG_POWER",
"$12_4_FINAL_150_TEXT","In einer Person vereinigt.",
"$12_4_FINAL_160_TITLE","TALK_EZTLI-TENOCH_NORMAL",
"$12_4_FINAL_160_TEXT","Soll ich mit dem Hund in seiner eigenen Sprache reden?",
"$12_4_FINAL_170_TITLE","TALK_EZTLI-TENOCH_NORMAL",
"$12_4_FINAL_170_TEXT","Der Pöbel der mich anflehte, sein König zu werden, reckt nun seine Fäuste gen Himmel und vergiftet die Luft mit leeren Drohungen.",
"$12_4_FINAL_180_TITLE","TALK_EZTLI-TENOCH_NORMAL",
"$12_4_FINAL_180_TEXT","In welcher Welt könnt IHR denn MIR gegenüberstehen?",
"$12_4_FINAL_190_TITLE","TALK_EZTLI-TENOCH_NORMAL",
"$12_4_FINAL_190_TEXT","Ich bin EZTLI-TENOCH!",
"$12_4_FINAL_200_TITLE","TALK_$MCG_POWER",
"$12_4_FINAL_200_TEXT","Du bist ein großes Wesen, über viele verteilt.",
"$12_4_FINAL_210_TITLE","TALK_$MCG_POWER",
"$12_4_FINAL_210_TEXT","Aber viele sind in mir vereint.",
"$12_4_FINAL_220_TITLE","TALK_$MCG_POWER",
"$12_4_FINAL_220_TEXT","Ich bin, was sie verbindet.",
"$12_4_FINAL_230_TITLE","TALK_$MCG_POWER",
"$12_4_FINAL_230_TEXT","Wir alle werden dich als eins vernichten.",
"$12_4_FINAL_240_TITLE","TALK_EZTLI-TENOCH_NORMAL",
"$12_4_FINAL_240_TEXT","Narr!",
"$12_4_FINAL_250_TITLE","TALK_EZTLI-TENOCH_NORMAL",
"$12_4_FINAL_250_TEXT","Dies ist mein Reich!",
"$12_4_FINAL_260_TITLE","TALK_EZTLI-TENOCH_NORMAL",
"$12_4_FINAL_260_TEXT","Du schaffst es vielleicht, mit kraftlosen Schritten halb nach draußen zu kommen …",
"$12_4_FINAL_270_TITLE","TALK_EZTLI-TENOCH_NORMAL",
"$12_4_FINAL_270_TEXT","… Aber nur ich kann die Wege des Geistes beschreiten.",
"$12_4_FINAL_280_TITLE","TALK_$MCG_POWER",
"$12_4_FINAL_280_TEXT","Was passiert?",
"$12_4_FINAL_290_TITLE","TALK_$HEA_NORMAL",
"$12_4_FINAL_290_TEXT","Er ist vollständig … auf der anderen Seite …",
"$12_4_FINAL_300_TITLE","TALK_$HEA_NORMAL",
"$12_4_FINAL_300_TEXT","Wir können ihn nicht von dieser Halbaußenwelt aus erreichen.",
"$12_4_FINAL_310_TITLE","TALK_ZELEMIR_WOUNDED",
"$12_4_FINAL_310_TEXT","Es gibt einen Weg …",
"$12_4_FINAL_320_TITLE","TALK_ZELEMIR_WOUNDED",
"$12_4_FINAL_320_TEXT","$MCG, du bist wie ich … Du kannst andere in diese Halbaußenwelt rufen …",
"$12_4_FINAL_330_TITLE","TALK_ZELEMIR_WOUNDED",
