flag	content
$LINE_MEET_BERSERKER_100_TEXT	Ты можешь попробовать объяснить им это, но они плохие слушатели.
$LINE_MEET_BERSERKER_110_CHAR	$BER
$LINE_MEET_BERSERKER_110_TEXT	*Они склонны путать "вежливый ответ" с "выпусканием кучи стрел".
$LINE_MEET_BERSERKER_120_CHAR	$BER
$LINE_MEET_BERSERKER_120_TEXT	Вообще. Я не понимаю, какому там этикету обучают в наши дни в королевстве Эшей.
$LINE_MEET_BERSERKER_130_CHAR	$MCG
$LINE_MEET_BERSERKER_130_TEXT	...
$LINE_MEET_BERSERKER_140_CHAR	$MCG
$LINE_MEET_BERSERKER_140_TEXT	Я до сих пор не могу понять, что случилось там... в другом месте...
$LINE_MEET_BERSERKER_150_CHAR	$BER
$LINE_MEET_BERSERKER_150_TEXT	Не парься. У меня было такое же видение, когда я впервые болел чумой.
$LINE_MEET_BERSERKER_160_CHAR	$MCG
$LINE_MEET_BERSERKER_160_TEXT	Подожди, мы были там вместе! Как это может быть видением?
$LINE_MEET_BERSERKER_170_CHAR	$BER
$LINE_MEET_BERSERKER_170_TEXT	О-о-о, что это? Караван!
$LINE_MEET_BERSERKER_180_CHAR	$MCG
$LINE_MEET_BERSERKER_180_TEXT	Подожди!
$LINE_MEET_BERSERKER_190_CHAR	$MCG
$LINE_MEET_BERSERKER_190_TEXT	Хотя бы скажи, как тебя зовут!
$SCENE_SECOND_BATTLE_TITLE	Караван мертвецов
$LINE_SECOND_BATTLE_00_CHAR	$BER
$LINE_SECOND_BATTLE_00_TEXT	Эй, караванщики! Есть у кого-нибудь обувь?
$LINE_SECOND_BATTLE_10_CHAR	ЗАРАЖЕННЫЙ ОХРАННИК КАРАВАНА
$LINE_SECOND_BATTLE_10_TEXT	Прошу... дань... для Озимала...
$LINE_SECOND_BATTLE_20_CHAR	$BER
$LINE_SECOND_BATTLE_20_TEXT	Ничего себе!
$LINE_SECOND_BATTLE_30_CHAR	$MCG
$LINE_SECOND_BATTLE_30_TEXT	Кто эти люди?
$LINE_SECOND_BATTLE_40_CHAR	$BER
$LINE_SECOND_BATTLE_40_TEXT	Нам надо убираться отсюда, немедленно.
$LINE_SECOND_BATTLE_50_CHAR	$MCG
$LINE_SECOND_BATTLE_50_TEXT	Но им нужна помощь!
$LINE_SECOND_BATTLE_60_CHAR	$BER
$LINE_SECOND_BATTLE_60_TEXT	А-ха-ха, нет.
$LINE_SECOND_BATTLE_70_CHAR	$MCG
$LINE_SECOND_BATTLE_70_TEXT	Мы не можем просто оставить их!
$LINE_SECOND_BATTLE_80_CHAR	$BER
$LINE_SECOND_BATTLE_80_TEXT	У них ЧУМА.
$LINE_SECOND_BATTLE_90_CHAR	$MCG
$LINE_SECOND_BATTLE_90_TEXT	Но мы оба невосприимчивы к ней, так?
$LINE_SECOND_BATTLE_100_CHAR	$BER
$LINE_SECOND_BATTLE_100_TEXT	Мы восприимчивы к тому, что они сожрут нас, когда превратятся.
$LINE_SECOND_BATTLE_110_CHAR	$MCG
$LINE_SECOND_BATTLE_110_TEXT	Превратятся?
$LINE_SECOND_BATTLE_120_CHAR	БОЛЬНОЙ ОХРАННИК КАРАВАНА
$LINE_SECOND_BATTLE_120_TEXT	Оох. АРРРРРРГГГГГХХХХ!
$LINE_SECOND_BATTLE_130_CHAR	$BER
$LINE_SECOND_BATTLE_130_TEXT	Типа вот этого.
$LINE_SECOND_BATTLE_140_CHAR	$BER
$LINE_SECOND_BATTLE_140_TEXT	Ну, рад был познакомиться.
$LINE_SECOND_BATTLE_150_CHAR	$MCG
$LINE_SECOND_BATTLE_150_TEXT	Подожди!
$LINE_SECOND_BATTLE_160_CHAR	$BER
$LINE_SECOND_BATTLE_160_TEXT	...
$LINE_SECOND_BATTLE_170_CHAR	$BER
$LINE_SECOND_BATTLE_170_TEXT	Ты в порядке?
$SCENE_TALK_BERSERKER_TITLE	Налет на припасы
$LINE_TALK_BERSERKER_00_CHAR	$MCG
$LINE_TALK_BERSERKER_00_TEXT	Эти люди... Они превратились в монстров!
$LINE_TALK_BERSERKER_10_CHAR	$BER
$LINE_TALK_BERSERKER_10_TEXT	Ты, видимо, здесь недавно.
$LINE_TALK_BERSERKER_20_CHAR	$BER
$LINE_TALK_BERSERKER_20_TEXT	Вот что происходит с людьми, которые не переживают чуму.
$LINE_TALK_BERSERKER_30_CHAR	$MCG
$LINE_TALK_BERSERKER_30_TEXT	Мы в том же месте, что и раньше... в промежуточном мире...
$LINE_TALK_BERSERKER_40_CHAR	$MCG
$LINE_TALK_BERSERKER_40_TEXT	Жуткое место! Надо выбираться отсюда!
$LINE_TALK_BERSERKER_50_CHAR	$BER
$LINE_TALK_BERSERKER_50_TEXT	Умоляю, люди уже десять лет пытаются выбраться отсюда.
$LINE_TALK_BERSERKER_60_CHAR	$MCG
$LINE_TALK_BERSERKER_60_TEXT	Так это продолжается десять лет?!
$LINE_TALK_BERSERKER_70_CHAR	$BER
$LINE_TALK_BERSERKER_70_TEXT	Дай-ка угадаю, ты из столицы, не так ли?
$LINE_TALK_BERSERKER_80_CHAR	$MCG
$LINE_TALK_BERSERKER_80_TEXT	Я королевский библиотекарь...
$LINE_TALK_BERSERKER_90_CHAR	$BER
$LINE_TALK_BERSERKER_90_TEXT	Видимо, лорд Регент держит всех под колпаком.
$LINE_TALK_BERSERKER_100_CHAR	$BER
$LINE_TALK_BERSERKER_100_TEXT	Да ты, наверное, даже не знаешь, что война закончилась.
$LINE_TALK_BERSERKER_110_CHAR	$MCG
$LINE_TALK_BERSERKER_110_TEXT	Война закончилась?! Но солдаты... куда в таком случае их отправляли?
$LINE_TALK_BERSERKER_120_CHAR	$BER
$LINE_TALK_BERSERKER_120_TEXT	Здрасте! Чума, которая превращает людей в монстров, приняла чертовски широкий масштаб!
$LINE_TALK_BERSERKER_130_CHAR	$MCG
$LINE_TALK_BERSERKER_130_TEXT	Это ужасно!
$LINE_TALK_BERSERKER_140_CHAR	$BER
$LINE_TALK_BERSERKER_140_TEXT	Эй, посмотри на это с хорошей стороны: по крайней мере, загробники ушли.
$LINE_TALK_BERSERKER_150_CHAR	$BER
$LINE_TALK_BERSERKER_150_TEXT	Погоди-ка, они не просто ушли, они МЕРТВЫ!
$LINE_TALK_BERSERKER_160_CHAR	$BER
$LINE_TALK_BERSERKER_160_TEXT	Никому до сих пор этого не удавалось!
$LINE_TALK_BERSERKER_170_CHAR	$MCG
$LINE_TALK_BERSERKER_170_TEXT	Чего?
$LINE_TALK_BERSERKER_180_CHAR	$BER
$LINE_TALK_BERSERKER_180_TEXT	Загробников нельзя убить... по крайней мере, было нельзя!
$LINE_TALK_BERSERKER_190_CHAR	$BER
$LINE_TALK_BERSERKER_190_TEXT	О, да, это мой счастливейший день!
$LINE_TALK_BERSERKER_200_CHAR	$BER
$LINE_TALK_BERSERKER_200_TEXT	У меня появился новый ЛУЧШИЙ друг с тайными магическими силами...
$LINE_TALK_BERSERKER_210_CHAR	$BER
$LINE_TALK_BERSERKER_210_TEXT	...И неохраняемый караван, доверху набитый сокровищами! Мы богаты! Говорю тебе, богаты!
$LINE_TALK_BERSERKER_220_CHAR	$BER
$LINE_TALK_BERSERKER_220_TEXT	Там есть обувь?
$LINE_TALK_BERSERKER_221_CHAR	$MCG
$LINE_TALK_BERSERKER_221_TEXT	Три бутылки...
$SCENE_CAUGHT_BY_OZIMAL_TITLE	Арестованы
$LINE_CAUGHT_BY_OZIMAL_00_CHAR	$MCG
$LINE_CAUGHT_BY_OZIMAL_00_TEXT	*$BER, это все хлам...
$LINE_CAUGHT_BY_OZIMAL_10_CHAR	ЗДОРОВЯК
$LINE_CAUGHT_BY_OZIMAL_10_TEXT	Разбойники. Стоило догадаться.
$LINE_CAUGHT_BY_OZIMAL_20_CHAR	$MCG
$LINE_CAUGHT_BY_OZIMAL_20_TEXT	Кто вы?
$LINE_CAUGHT_BY_OZIMAL_30_CHAR	ОЗИМАЛ
$LINE_CAUGHT_BY_OZIMAL_30_TEXT	Я Озимал Каз, главнокомандующий преисподней, и эта добыча принадлежит мне.
$LINE_CAUGHT_BY_OZIMAL_40_CHAR	$MCG
$LINE_CAUGHT_BY_OZIMAL_40_TEXT	Послушай, я здесь недавно, я не в курсе...
$LINE_CAUGHT_BY_OZIMAL_50_CHAR	ОЗИМАЛ
$LINE_CAUGHT_BY_OZIMAL_50_TEXT	Стража, бросьте этих никчемных воров в Колизей!
$LINE_CAUGHT_BY_OZIMAL_60_CHAR	ОЗИМАЛ
$LINE_CAUGHT_BY_OZIMAL_60_TEXT	Покажите им, что случается с теми, кто ворует у Озимала Каза.
$SCENE_COLISEUM_INTRO_TITLE	Колизей
$LINE_COLISEUM_INTRO_00_CHAR	$MCG
$LINE_COLISEUM_INTRO_00_TEXT	У меня плохое предчувствие.
$LINE_COLISEUM_INTRO_10_CHAR	ЗАКЛЮЧЕННЫЙ
$LINE_COLISEUM_INTRO_10_TEXT	Я так понимаю, вас казнят впервые?
$LINE_COLISEUM_INTRO_20_CHAR	$MCG
$LINE_COLISEUM_INTRO_20_TEXT	Казнят?
$LINE_COLISEUM_INTRO_30_CHAR	ЗАКЛЮЧЕННЫЙ
$LINE_COLISEUM_INTRO_30_TEXT	Ага. Через мгновение они откроют ворота, сюда ворвется толпа монстров и сожрет нас.
$LINE_COLISEUM_INTRO_40_CHAR	$MCG
$LINE_COLISEUM_INTRO_40_TEXT	Так мы просто... умрем?
$LINE_COLISEUM_INTRO_50_CHAR	ЗАКЛЮЧЕННЫЙ
$LINE_COLISEUM_INTRO_50_TEXT	Ага. Добро пожаловать в преисподнюю.
$LINE_COLISEUM_INTRO_60_CHAR	ЗАКЛЮЧЕННЫЙ
$LINE_COLISEUM_INTRO_60_TEXT	Не знаю как ты, принцесса, а я намерена сопротивляться.
$LINE_COLISEUM_INTRO_70_CHAR	$MCG
$LINE_COLISEUM_INTRO_70_TEXT	*Подожди! Раз уж нам предстоит умереть, давай хоть познакомимся. Меня зовут $MCG.
$LINE_COLISEUM_INTRO_80_CHAR	ЗАКЛЮЧЕННЫЙ
$LINE_COLISEUM_INTRO_80_TEXT	Рада познакомиться. Я...
$SCENE_COLISEUM_OUTRO_TITLE	Вопреки шансам
$LINE_COLISEUM_OUTRO_00_CHAR	СТРАЖНИК
$LINE_COLISEUM_OUTRO_00_TEXT	Сэр! Загробники мертвы!
$LINE_COLISEUM_OUTRO_10_CHAR	ОЗИМАЛ
$LINE_COLISEUM_OUTRO_10_TEXT	Чепуха. Никто никогда не убивал загробников.
$LINE_COLISEUM_OUTRO_20_CHAR	СТРАЖНИК
$LINE_COLISEUM_OUTRO_20_TEXT	Это та новая девчонка... Я не знаю, что она сделала, но заключенные живы, а загробники мертвы.
$LINE_COLISEUM_OUTRO_30_CHAR	ОЗИМАЛ
$LINE_COLISEUM_OUTRO_30_TEXT	Интересно...
$LINE_COLISEUM_OUTRO_40_CHAR	ОЗИМАЛ
$LINE_COLISEUM_OUTRO_40_TEXT	Бросьте их в тюрьму.
$LINE_COLISEUM_OUTRO_50_CHAR	СТРАЖНИК
$LINE_COLISEUM_OUTRO_50_TEXT	Да, сэр!
$LINE_COLISEUM_OUTRO_60_CHAR	ОЗИМАЛ
$LINE_COLISEUM_OUTRO_60_TEXT	Затем, отправь весточку нашему другу, коллекционеру.
$LINE_COLISEUM_OUTRO_70_CHAR	ОЗИМАЛ
$LINE_COLISEUM_OUTRO_70_TEXT	Передай, что у меня есть интересная вещица на продажу.
$SCENE_OZIMAL_PRISON_TITLE	За решеткой
$LINE_OZIMAL_PRISON_00_CHAR	$RAN
$LINE_OZIMAL_PRISON_00_TEXT	Ладно, как ты это сделала?
$LINE_OZIMAL_PRISON_10_CHAR	$RAN
$LINE_OZIMAL_PRISON_10_TEXT	Мне казалось, что мое сердце разрывается на две части.
$LINE_OZIMAL_PRISON_20_CHAR	$MCG
$LINE_OZIMAL_PRISON_20_TEXT	Прости, но я не знаю. Все что мне известно - это работает.
$LINE_OZIMAL_PRISON_30_CHAR	$MCG
$LINE_OZIMAL_PRISON_30_TEXT	По крайней мере, мы живы. Это что-то да значит, верно?
$LINE_OZIMAL_PRISON_40_CHAR	$RAN
$LINE_OZIMAL_PRISON_40_TEXT	Живы и потихоньку сходим с ума. Боженьки, мне нужно выпить.
$LINE_OZIMAL_PRISON_50_CHAR	$MCG
$LINE_OZIMAL_PRISON_50_TEXT	Аналогично.
$LINE_OZIMAL_PRISON_60_CHAR	ЗАГАДОЧНЫЙ НЕЗНАКОМЕЦ
$LINE_OZIMAL_PRISON_60_TEXT	*Псст! $MCG! Сюда!
$LINE_OZIMAL_PRISON_70_CHAR	$MCG
$LINE_OZIMAL_PRISON_70_TEXT	Как ты узнал мое имя?
$LINE_OZIMAL_PRISON_80_CHAR	ЗАГАДОЧНЫЙ НЕЗНАКОМЕЦ
$LINE_OZIMAL_PRISON_80_TEXT	Стража скоро вернется. Слушай внимательно, если хочешь выбраться отсюда живой.
$LINE_OZIMAL_PRISON_90_CHAR	$MCG
$LINE_OZIMAL_PRISON_90_TEXT	Кто ты?
$LINE_OZIMAL_PRISON_100_CHAR	ЗАГАДОЧНЫЙ НЕЗНАКОМЕЦ
$LINE_OZIMAL_PRISON_100_TEXT	Друг.
$LINE_OZIMAL_PRISON_110_CHAR	ЗАГАДОЧНЫЙ НЕЗНАКОМЕЦ
$LINE_OZIMAL_PRISON_110_TEXT	Слушай внимательно. Завтра Озимал попытается продать тебя человеку в красном. Я не могу позволить этому случиться.
$LINE_OZIMAL_PRISON_120_CHAR	$MCG
$LINE_OZIMAL_PRISON_120_TEXT	...
$LINE_OZIMAL_PRISON_130_CHAR	ЗАГАДОЧНЫЙ НЕЗНАКОМЕЦ
$LINE_OZIMAL_PRISON_130_TEXT	Он пошлет тебя в Колизей еще раз, чтобы продемонстрировать твои навыки.
$LINE_OZIMAL_PRISON_140_CHAR	$MCG
$LINE_OZIMAL_PRISON_140_TEXT	Откуда ты?..
$LINE_OZIMAL_PRISON_150_CHAR	ЗАГАДОЧНЫЙ НЕЗНАКОМЕЦ
$LINE_OZIMAL_PRISON_150_TEXT	Когда это случится, я постараюсь отвлечь их. Используй этот момент, чтобы сбежать.
$LINE_OZIMAL_PRISON_160_CHAR	ЗАГАДОЧНЫЙ НЕЗНАКОМЕЦ
$LINE_OZIMAL_PRISON_160_TEXT	Возьми. Используй это, чтобы подкупить всех, кого получится. Ты должна быть готова к завтрашнему дню.
$LINE_OZIMAL_PRISON_170_CHAR	$MCG
$LINE_OZIMAL_PRISON_170_TEXT	Почему ты помогаешь мне?
$LINE_OZIMAL_PRISON_180_CHAR	ЗАГАДОЧНЫЙ НЕЗНАКОМЕЦ
$LINE_OZIMAL_PRISON_180_TEXT	Пока тебе лучше не знать. Ищи меня в Монастыре. Там я все объясню.
$LINE_OZIMAL_PRISON_190_CHAR	$MCG
$LINE_OZIMAL_PRISON_190_TEXT	Договорились.
$LINE_OZIMAL_PRISON_200_CHAR	ЗАГАДОЧНЫЙ НЕЗНАКОМЕЦ
$LINE_OZIMAL_PRISON_200_TEXT	*$MCG, ты не должна попасться им в руки.
$SCENE_COLISEUM_2_INTRO_TITLE	Презентация
$LINE_COLISEUM_2_INTRO_00_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_INTRO_00_TEXT	Итак, мой дорогой гость, как дела во внешнем мире?
$LINE_COLISEUM_2_INTRO_10_CHAR	ЧЕЛОВЕК В КРАСНОМ
$LINE_COLISEUM_2_INTRO_10_TEXT	Чума полностью уничтожила империю. Остались только толпы зараженных.
$LINE_COLISEUM_2_INTRO_20_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_INTRO_20_TEXT	Ну, это повод порадоваться.
$LINE_COLISEUM_2_INTRO_30_CHAR	ЧЕЛОВЕК В КРАСНОМ
$LINE_COLISEUM_2_INTRO_30_TEXT	Сейчас зараза распространяется в королевстве Эшей. Если ничего не будет предпринято, то чума довершит то, что война не смогла.
$LINE_COLISEUM_2_INTRO_40_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_INTRO_40_TEXT	Ну, до тех пор, пока напуганные Эшанцы будут изгонять зараженных сюда, мы, властители преисподней, остаемся при делах.
$LINE_COLISEUM_2_INTRO_50_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_INTRO_50_TEXT	Порождения чумы - довольно ценная штука для тех, кто знает как их использовать, не так ли?
$LINE_COLISEUM_2_INTRO_60_CHAR	ЧЕЛОВЕК В КРАСНОМ
$LINE_COLISEUM_2_INTRO_60_TEXT	Довольно болтовни. Где девчонка?
$LINE_COLISEUM_2_INTRO_70_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_INTRO_70_TEXT	Здесь. Полагаю, ты будешь заинтересован ее способностями.
$LINE_COLISEUM_2_INTRO_80_CHAR	ЧЕЛОВЕК В КРАСНОМ
$LINE_COLISEUM_2_INTRO_80_TEXT	Посмотрим.
$LINE_COLISEUM_2_INTRO_90_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_INTRO_90_TEXT	Она входит в транс, а ее спутники будто бы растворяются в пустоте.
$LINE_COLISEUM_2_INTRO_100_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_INTRO_100_TEXT	А загробники валятся вокруг них кучами замертво, будто сраженные невидимыми ударами.
$LINE_COLISEUM_2_INTRO_110_CHAR	ЧЕЛОВЕК В КРАСНОМ
$LINE_COLISEUM_2_INTRO_110_TEXT	Показывай.
$LINE_COLISEUM_2_INTRO_120_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_INTRO_120_TEXT	Стража, выпускайте загробников!
$SCENE_COLISEUM_2_OUTRO_TITLE	Дерзкий побег
$LINE_COLISEUM_2_OUTRO_00_CHAR	ЧЕЛОВЕК В КРАСНОМ
$LINE_COLISEUM_2_OUTRO_00_TEXT	Потрясающе. Она видит, что они представляют собой на самом деле.
$LINE_COLISEUM_2_OUTRO_10_CHAR	ЧЕЛОВЕК В КРАСНОМ
$LINE_COLISEUM_2_OUTRO_10_TEXT	Она дерется с ними в их же мире.
$LINE_COLISEUM_2_OUTRO_20_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_OUTRO_20_TEXT	Итак, ты заинтересован?
$LINE_COLISEUM_2_OUTRO_30_CHAR	ЧЕЛОВЕК В КРАСНОМ
$LINE_COLISEUM_2_OUTRO_30_TEXT	*Считай, что плата удвоена.$NПодобное встречается нечасто.
$LINE_COLISEUM_2_OUTRO_40_CHAR	ЧЕЛОВЕК В КРАСНОМ
$LINE_COLISEUM_2_OUTRO_40_TEXT	Что происходит?
$LINE_COLISEUM_2_OUTRO_50_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_OUTRO_50_TEXT	Стража!
$LINE_COLISEUM_2_OUTRO_60_CHAR	СТРАЖНИК
$LINE_COLISEUM_2_OUTRO_60_TEXT	Сэр, южная стена Колизея обрушилась!
$LINE_COLISEUM_2_OUTRO_70_CHAR	СТРАЖНИК
$LINE_COLISEUM_2_OUTRO_70_TEXT	Заключенные сбежали!
$LINE_COLISEUM_2_OUTRO_80_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_OUTRO_80_TEXT	ЧТО-О-О?!
$LINE_COLISEUM_2_OUTRO_90_CHAR	ОЗИМАЛ
$LINE_COLISEUM_2_OUTRO_90_TEXT	Выпускайте загробников! Поймайте их!
$SCENE_RIVER_INTRO_TITLE	По ту сторону реки
$LINE_RIVER_INTRO_00_CHAR	$MCG
$LINE_RIVER_INTRO_00_TEXT	Все сюда!
$LINE_RIVER_INTRO_10_CHAR	$RAN
$LINE_RIVER_INTRO_10_TEXT	Это бесполезно, они догоняют нас!
$LINE_RIVER_INTRO_20_CHAR	$MCG
$LINE_RIVER_INTRO_20_TEXT	Быстро, пересекаем реку! Мы задержим их у брода!
$LINE_RIVER_INTRO_30_CHAR	$RAN
$LINE_RIVER_INTRO_30_TEXT	Их слишком много!
$LINE_RIVER_INTRO_40_CHAR	$BER
$LINE_RIVER_INTRO_40_TEXT	Осталось только одно...
$LINE_RIVER_INTRO_50_CHAR	$BER
$LINE_RIVER_INTRO_50_TEXT	Время безумной суицидальной ярости!
$LINE_RIVER_INTRO_60_CHAR	$MCG
$LINE_RIVER_INTRO_60_TEXT	Я думаю, можно кое-что сделать...
$LINE_RIVER_INTRO_61_CHAR	$MCG
$LINE_RIVER_INTRO_61_TEXT	Что это за ощущения?.. Как будто я...
$LINE_RIVER_INTRO_70_CHAR	$BER
$LINE_RIVER_INTRO_70_TEXT	Как будто ты хочешь раскрошить все, что движется, а потом танцевать под дождем из потрохов, словно это конфетти на лучшей вечеринке в честь дня рождения?
$LINE_RIVER_INTRO_71_CHAR	$MCG
$LINE_RIVER_INTRO_71_TEXT	...
$LINE_RIVER_INTRO_72_CHAR	$MCG
$LINE_RIVER_INTRO_72_TEXT	... Что?
$SCENE_RIVER_OUTRO_TITLE	В бегах
$NARR_RIVER_OUTRO_00_TEXT	АКТ II
$NARR_RIVER_OUTRO_00_SUB_TEXT	*Я плюю в глаза предателю, убийце чести.$NПусть он утонет в собственной крови.$NПусть труп его гниет в земле.$NПусть ледяная вечность заберет его кости.
$NARR_RIVER_OUTRO_00_SUB_SUB_TEXT	*$N$N$N$N$N$Nиз присяги Куэйдов
$LINE_RIVER_OUTRO_00_CHAR	$BER
$LINE_RIVER_OUTRO_00_TEXT	Кто готов ко второму раунду?
$LINE_RIVER_OUTRO_10_CHAR	$BER
$LINE_RIVER_OUTRO_10_TEXT	Я сдеру с вас кожу и использую ваши черепа, как горшки для ДОМАШНИХ РАСТЕНИЙ!
$LINE_RIVER_OUTRO_20_CHAR	$MCG
$LINE_RIVER_OUTRO_20_TEXT	*$BER, они все мертвы.
$LINE_RIVER_OUTRO_30_CHAR	$BER
$LINE_RIVER_OUTRO_30_TEXT	Ого.
$LINE_RIVER_OUTRO_40_CHAR	$BER
$LINE_RIVER_OUTRO_40_TEXT	Ну, какой теперь план?
$LINE_RIVER_OUTRO_50_CHAR	$MCG
$LINE_RIVER_OUTRO_50_TEXT	Загадочный старик сказал искать его в "Монастыре"...
$LINE_RIVER_OUTRO_60_CHAR	$BER
$LINE_RIVER_OUTRO_60_TEXT	А, он, наверное, имел в виду монашеский орден Селини в северной части преисподней.
$LINE_RIVER_OUTRO_70_CHAR	$MCG
$LINE_RIVER_OUTRO_70_TEXT	Монахи Эша здесь, в этой... чумной колонии?
$LINE_RIVER_OUTRO_80_CHAR	$BER
$LINE_RIVER_OUTRO_80_TEXT	Можно ли вообразить лучшее место для госпиталя? Идем, я покажу дорогу.
$LINE_RIVER_OUTRO_90_CHAR	$RAN
$LINE_RIVER_OUTRO_90_TEXT	Ты доверяешь этому парню?
$LINE_RIVER_OUTRO_100_CHAR	$MCG
$LINE_RIVER_OUTRO_100_TEXT	Ну, он, конечно, сумасшедший, но, кажется, он на нашей стороне. В нашем положении выбирать друзей не приходится.
$LINE_RIVER_OUTRO_110_CHAR	$RAN
$LINE_RIVER_OUTRO_110_TEXT	Да я не про этого клоуна, я про того старика.
$LINE_RIVER_OUTRO_120_CHAR	$MCG
$LINE_RIVER_OUTRO_120_TEXT	Если он монах Эша, то нам не о чем беспокоиться.
$LINE_RIVER_OUTRO_130_CHAR	$RAN
