flag	content
$ENTRY_JOURNAL_INTRO_LEFT_10	J'ai probablement perdu la tête, mais je vais tout de même essayer de noter les évènements qui se déroulent sous mes yeux. Le lecteur en tirera les conclusions qu'il voudra... Je ne fais que rendre compte des faits qui se sont produits tel que mon esprit enfiévré a pu les appréhender.<N>Je sais avec certitude que j'ai contracté la peste qui ravage notre belle capitale. Je sais également que, comme les autres victimes avant moi, j'ai été emmenée hors de la cité et jetée dans la Fosse. La série d'évènements qui a suivi s'est avérée si étrange et si terrifiante que je me demande encore si je rêve ou si je suis éveillée.<N>Lorsque la fièvre m'a emportée, je me suis retrouvée en un lieu obscur, en compagnie d'une autre victime.
$ENTRY_JOURNAL_INTRO_RIGHT_00	Un glorieux trône a alors fait son apparition, et un homme tel que je n'en avais jamais vu y siégeait. Il m'a semblé entièrement doré. J'ai d'abord songé qu'il devait s'agir d'une statue, jusqu'à ce qu'il m'intime un ordre.<N>Sa voix aussi m'est apparue dorée, et elle semblait comme frissonner de la puissance du tonnerre. Je n'avais jamais entendu ce langage, ni lu quoi que ce soit s'en rapprochant dans la grande bibliothèque d'Ash, mais mon corps obéit aussitôt. Mes veines se contractèrent comme si mon sang allait jaillir de mon corps et accourir pour le rejoindre.<N>Mon cœur s'emballe encore rien que d'y repenser...<N>-[mcguffin_hero] Livbar
$ENTRY_JOURNAL_SLAK_TITLE
$ENTRY_JOURNAL_SLAK_LEFT_0_00	Nuit 1 - [berserker_hero]
$ENTRY_JOURNAL_SLAK_LEFT_0_10	Lorsque j'en viens à vouloir parler de [berserker_hero], je me vois dans l'obligation d'abandonner le langage austère de la capitale afin d'adopter un jargon plus adapté au sujet.<N>[berserker_hero] est un crétin. J'irais même jusqu'à dire qu'il est l'incarnation même de la crétinerie. Il compense sa totale absence d'intelligence par une odeur particulièrement exacerbée. Si deux tas de fumier venaient à s'accoupler et à engendrer une descendance, leur progéniture putride tremblerait face à la puanteur qui se dégage des aisselles de [berserker_hero]. Les cadavres animés qui nous traquent exhalent un parfum exquis en comparaison.<N>Mais [berserker_hero] a bien plus à offrir que cette charmante particularité. Il possède également une personnalité que je ne saurais décrire autrement que comme relevant de la <LQ>débilité furieuse<RQ>.<N>Hier, il a passé quinze minutes à réprimander un caillou contre lequel il s'était cogné l'orteil. Et il n'a pas eu le dernier mot...
$ENTRY_JOURNAL_SLAK_RIGHT_0_00	Je me sens vraiment privilégiée de devoir voyager en telle compagnie...
$ENTRY_JOURNAL_SLAK_RIGHT_0_10	Jour 3 - Addendum
$ENTRY_JOURNAL_SLAK_RIGHT_0_20	En toute équité, je me dois d'admettre qu'il est également l'homme le plus courageux que j'aie jamais vu. Son corps tout entier n'est qu'un tissage de cicatrices, même si ce fait perd un peu de son panache lorsque l'on prend en compte son refus systématique de porter le moindre vêtement ou la moindre pièce d'armure sur le torse. Il faut donc en arriver à la conclusion qu'il est à la fois un clown insupportable et un guerrier d'une redoutable efficacité, et que je me vois heureuse à contrecœur de l'avoir à mes côtés.
$ENTRY_JOURNAL_SLAK_RIGHT_0_30	<N><N>OOOOH MOI AUSSI ZE T'AIME !!! BIZOUU !!<N><N><N><N><N>JE DORS PAS JE FAIS JUSTE DES POMPES SUR LE DOS PARCE QUE C'EST BON POUR LES FESSIERS
$ENTRY_JOURNAL_SLAK_RIGHT_0_40	<N><N>Apparemment, il sait aussi lire et écrire ! Mais où donc ce paumé assoiffé de sang a-t-il bien pu recevoir une telle éducation ?<N><N><N><N><N>P.S. : Piquez-moi encore une fois mon journal, et je vous réduis la cervelle en purée pendant votre sommeil.
$ENTRY_JOURNAL_SLAK_LEFT_1_00	Nuit 3 - Second addendum
$ENTRY_JOURNAL_SLAK_LEFT_1_10	Alors, pour info, [berserker_hero] dort complètement nu. Toute tentative de vengeance se déroulera dorénavant en plein jour.<N>Et... effectivement, ses cicatrices ne s'arrêtent pas à la taille.<N><N><N><N><N>Je vous hais.
$ENTRY_JOURNAL_SLAK_LEFT_1_20	<N>PARCE QUE TU CROIS QUE KHAN ET CHARISSA SE LAISSERONT FAIRE ?
$ENTRY_JOURNAL_PRISON_TITLE
$ENTRY_JOURNAL_PRISON_LEFT_0_00	Jour 3 - La prison
$ENTRY_JOURNAL_PRISON_LEFT_0_10	Il y a trois jours encore, je considérais la Fosse comme une prison. Je découvre aujourd'hui que même en Enfer, on peut toujours trouver pire.<N>L'homme qui nous retient prisonniers se nomme Ozimal Kaz. C'est un être cruel, mesquin et méprisable. Comment un compatriote a bien pu se pervertir à ce point, cela dépasse vraiment toute compréhension.<N>Je me serais attendu à cela venant des Quaidiens qui ont passé les deux dernières décennies à peaufiner leur cruauté contre les provinces de l'est. Même le plus impitoyable des chefs de clans nomades saurait mieux tempérer sa rage sanguinaire que ce dégénéré.<N>Et il vient de la capitale en plus, à en juger par son accent ! Ce monstre a grandi à l'ombre du Temple !
$ENTRY_JOURNAL_PRISON_RIGHT_0_00	Je suis assise ici avec ses autres prisonniers, mêlés sans discrimination... Des bandits, des brigands, des hommes, des femmes, des enfants, des Ashani, des Nomades, des Quaidiens... Tous attendent la mort entre les mains de cet homme.<N>Jour et nuit, nous entendons les grognements de son cheptel de Revenants, une cacophonie assourdissante ponctuée uniquement par les cris d'agonie de leurs dernières victimes. Et me voilà, incapable de faire quoi que ce soit ! Si au moins je me trouvais dans le colisée aux côtés de ces pauvres victimes, elles auraient au moins une chance de pouvoir se défendre !<N>Malgré sa bravade, Ozimal a semblé hésitant à l'idée de me faire <LQ>exécuter<RQ> une seconde fois. Peut-être Ozimal craint-il de perdre trop de ses Revenants ? Ils ne doivent pas être faciles à capturer et à entretenir, et il semble compter sur eux pour s'assurer le respect des vassaux de son misérable empire.
$ENTRY_JOURNAL_PRISON_LEFT_1_00	Les paroles de ce mystérieux étranger continuent de me tourner dans la tête. Ozimal tiendrait à offrir une démonstration de mes talents à un <LQ>Homme en Rouge<RQ>. Qui est cet Homme en Rouge ? Et qui est ce mystérieux étranger qui semble à tout prix chercher à me sauver ? Quelle peut bien être mon importance ?<N>Au milieu de ce torrent de questions, je ne suis sûre que d'une chose : je n'ai jusqu'à présent fait usage de la violence que face à des êtres déjà morts, mais s'il m'arrivait de pouvoir mettre la main sur Ozimal, ma politique sur ce sujet pourrait bien changer de manière radicale...
$ENTRY_JOURNAL_HALFWAY_WORLD_TITLE
$ENTRY_JOURNAL_HALFWAY_WORLD_LEFT_0_00	Jour 4 - Le Monde à Mi-Chemin
$ENTRY_JOURNAL_HALFWAY_WORLD_LEFT_0_10	<N><LQ>Le Monde à Mi-Chemin<RQ>, c'est le mieux que mes faibles mots peuvent faire pour décrire le lieu dans lequel je me retrouve, et dans lequel j'attire les autres.<N>Quand j'étais jeune, j'ai failli me noyer en nageant dans les hauts-fonds du Kevel. C'est la seule expérience avec laquelle je puisse établir un parallèle. Cela provoque la même panique, la même sensation atroce de manquer d'air, tandis que mon cœur tente de toutes ses forces de s'arracher de ma poitrine. Mais cette fois, la main de mon père ne viendra pas me sauver. Il n'y a nulle rive à laquelle me raccrocher, mais seulement l'instant de la mort, étiré sur une éternité.<N>Le mécanisme qui me permet d'atteindre ce lieu dépasse ma compréhension. Tout ce que je sais, c'est que je m'y rends lorsque cela est nécessaire. Une fois sur place, je peux percevoir mes compagnons, pas par la vue, mais de la même façon que je suis consciente de mes membres sans avoir à les regarder.
$ENTRY_JOURNAL_HALFWAY_WORLD_RIGHT_0_00	Je sais juste qu'ils sont là et je fais appel à eux avec toute la force dont je dispose. Cette force n'est guère immense, et j'use de ces pouvoirs avec la faiblesse d'un nourrisson qui cherche à déplacer son corps, mais cela suffit pour me sauver la vie. J'ai beau détester mes voyages dans ce terrifiant Monde à Mi-Chemin, cela vaut toujours mieux que le destin qui m'attendrait sans eux.
$ENTRY_JOURNAL_KETTA_TITLE
$ENTRY_JOURNAL_KETTA_LEFT_0_00	Jour 5 - [ranger_hero]
$ENTRY_JOURNAL_KETTA_LEFT_0_10	Je crois que la chose que j'apprécie le plus chez [ranger_hero], c'est qu'elle empeste le bouc.<N>Je dois avouer que le choix est difficile face à ses stupéfiantes autres qualités, telles son immaturité chronique, sa tendance à tout commenter de manière dénigrante, son sarcasme pervers, ses penchants pour la cleptomanie, ses atroces habitudes alimentaires... Mais lorsque l'on partage une tente avec quelqu'un, c'est la puissante puanteur de bouc qui se démarque le plus rapidement.<N>Certaines nuits, une brise perfide vient souffloter depuis le côté des hommes de notre campement, en nous apportant sous ses aisselles poilues l'odeur caractéristique de [berserker_hero]. Le mélange résultant d'effluves ne peut être qualifié que d'ambroisien. C'est en général ces nuits-là que j'arrive le mieux à dormir, car mon corps semble préférer sombrer dans l'inconscience plutôt que de tenter d'interpréter les stimuli olfactifs auxquels il se trouve confronté.
$ENTRY_JOURNAL_KETTA_RIGHT_0_00	Jour 8 - Addendum
$ENTRY_JOURNAL_KETTA_RIGHT_0_10	La nuit dernière [ranger_hero] m'a réveillée en hurlant dans la langue des Nomades. Son cri pourrait approximativement être traduit par <LQ>Femme à la morale plus que discutable, il est à moi !<RQ> Elle m'a ensuite arraché une grosse poignée de cheveux, l'a fourrée sous son oreiller, puis s'est aussitôt rendormie.<N>[ranger_hero] s'est excusée avec une insistance assez peu caractéristique de son personnage, allant même jusqu'à me montrer comment tresser du crin de cheval avec ma propre chevelure afin de masquer la zone dégarnie. Elle prétend ne pas se souvenir du rêve ayant pu provoquer une telle réaction. Mais je demeure sceptique...
$ENTRY_JOURNAL_AZRA_BY_SLAK_TITLE
$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_00	Jour 10 - [mcguffin_hero] elle est trop naze !
$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_10	<N>ALORS TU CROIS QUE C'EST PARCE QUE JE PEUX PAS LIRE TA LANGUE DE PROUT-PROUT-J'ME-LA-PÈTE QUE JE COMPRENDS PAS CE QUE T'AS ÉCRIT SUR MOI ?<N>EH BEN TU SAIS QUOI, PRINCESSE ? ON VA ÉCRIRE UNE NOTE DANS TON JOURNAL SUR TOI !<N>ALORS QUE DIRE DE [mcguffin_hero_up] ? QUE SON VISAGE EST TELLEMENT FIN QU'ON DIRAIT UN POISSON ? OU ALORS QUE SON COU IL EST GRAVE TROP TROP TROP LONG POUR SON CORPS ?<N>ET PUIS SES OREILLES, ON DIRAIT DEUX ABRICOTS TROP MÛRS ! ET SES CHEVEUX, ILS SONT MOCHES ET TOUT FILASSES ! ET SON HYGIÈNE PERSONNELLE EST LOIN D'ÊTRE AUSSI PARFAITE QU'ELLE LE PENSE.
$ENTRY_JOURNAL_AZRA_BY_SLAK_RIGHT_0_00	ALORS, ÇA TE FAIT QUOI, PAUVRE NAZE ? MAINTENANT AU MOINS, JE SAIS QUI SONT MES VRAIS AMIS !<N><N>CORDIALEMENT,<N>[ranger_hero_up] QUI MANGE SON CACA<N>[berserker_hero_up] POURQUOI IL EST SI LONG À ÉCRIRE MON NOM ?
$ENTRY_JOURNAL_KARSK_BURNED_TITLE
$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_00	Nuit 7 - L'incendie de Karsk
$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_10	La mort ne m'est pas étrangère. Les neuf derniers mois de peste dans la capitale m'ont arraché le peu d'ignorance infantile que ma position privilégiée avait pu m'accorder sur le sujet. Mais jamais auparavant je n'avais assisté à si violente destruction. Même les bûchers de cadavres devant les Portes du Temple font pâle figure en comparaison.<N>Je ne trouve pas les mots...<N>Je comprends un peu mieux aujourd'hui la nature de notre ennemi.
$ENTRY_JOURNAL_LAKSOS_TITLE
$ENTRY_JOURNAL_LAKSOS_LEFT_0_00	Jour 8 - Laksos
$ENTRY_JOURNAL_LAKSOS_LEFT_0_10	Nous avons été témoins d'un étrange rituel nomade à Laksos. Il s'agissait de fêter la naissance du nouvel enfant du chef des Karada, une tribu mineure mais encore fonctionnelle. Les parents ont présenté l'enfant devant deux grandes idoles de bois. Le chef a ensuite sorti un petit bloc de bois qu'il a déposé sur la tête de chaque idole, puis sur la tête de l'enfant. Il a alors pris un petit couteau, et a entrepris de graver le bloc, en laissant les copeaux tomber sur le visage de l'enfant. Une fois son travail terminé, il a accroché sa gravure à un tendon d'animal et l'a placée autour du cou de l'enfant.<N>Il y a eu un grand cri, et tous les membres de la tribu présents se sont soudain mis à danser, à chanter et à faire la fête à la manière typiquement grivoise des Nomades. Je n'ai jamais réussi à voir ce que le chef avait gravé.<N>J'ai plus tard demandé à [ranger_hero] quel était le sens de ce rituel, et elle m'a montré le petit renard en bois qu'elle porte autour du cou.
$ENTRY_JOURNAL_LAKSOS_RIGHT_0_00	Elle m'a expliqué que son esprit est le serviteur de ses dieux tribaux, et qu'il lui a été offert à la naissance afin de lui servir de gardien et de guide, destiné à être enterré avec elle à sa mort afin de lui garantir l'accès au Paradis. Tout comme les dieux tribaux auraient été offerts par le Créateur à l'époque de la genèse de la tribu, les esprits personnels sont offerts à chaque membre de la tribu à leur naissance.<N>J'ai demandé à [ranger_hero] si la perte d'une idole personnelle était aussi catastrophique pour un individu que la perte des idoles tribales pour une tribu. Elle a souri et m'a montré sept idoles arrachées à ses ennemis, en m'expliquant que leurs âmes passeraient plusieurs âges à lutter pour trouver par eux-mêmes le Paradis. Je lui ai demandé si cela ne la dérangeait pas d'avoir infligé un tel sort à des compatriotes nomades, et elle m'a jeté un regard glacé, avant de me demander si cela ne me dérangeait pas d'avoir des oreilles trop grandes pour mon visage. Puis elle est partie en entonnant un chant parlant de manger des langues de chèvres...<N>Je pense qu'un jour, je vais lui défoncer le crâne à l'aide d'un caillou.
$ENTRY_JOURNAL_OZIMAL_DEAD_TITLE
$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_00	Jour 10 - La mort d'Ozimal
$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_10	Je pensais que la mort d'Ozimal m'apporterait une certaine forme de satisfaction. Je me trompais.<N>Il n'était rien de plus qu'un autre cadavre traînassant à l'œil vitreux, soumis à la volonté de notre ennemi. Un pion, même avant sa mort... Le monde a été débarrassé d'un homme cruel et vicieux. Ici, dans la Fosse, y aura-t-il seulement quelqu'un pour s'en apercevoir ?
$ENTRY_JOURNAL_MONASTERY_TITLE
$ENTRY_JOURNAL_MONASTERY_LEFT_0_00	Nuit 10 - Le Monastère
$ENTRY_JOURNAL_MONASTERY_LEFT_0_10	Je suppose qu'il était stupide de ma part d'espérer que quoi que ce soit dans la Fosse puisse ressembler à chez moi, mais j'ai tout de même été choquée de découvrir ici le Monastère de Selini. Il s'agit d'une structure menaçante et imposante, qui tient plus de la forteresse que du temple. Je comprends bien la nécessité de telles précautions, mais il m'est difficile de concilier cela avec la Fontaine du Temple auprès de laquelle j'ai grandi, et où même les gardes sont équipés d'armes émoussées, de peur de semer le chaos et la destruction sur le lieu de naissance de l'harmonie.<N>Qu'il était rassurant de plonger les mains dans la Fontaine, en sachant que je me trouvais au même endroit que tant de croyants avant moi, et ce en remontant jusqu'à Selinadt lui-même ! Là, je n'étais qu'une humble servante, uniquement séparée des rois et des prophètes par le temps.<N><LQ>Tout comme l'eau s'élève sous forme de brume au-dessus de la vallée, tombe sous forme de neige sur les
$ENTRY_JOURNAL_MONASTERY_RIGHT_0_00	montagnes, s'engouffre dans les rivières jusqu'à la mer, chaque homme également, né de la même essence, doit servir les différents rôles de son époque et de son poste, afin d'atteindre l'harmonie au sein de la Machine Céleste.<RQ><N>Je m'interroge à présent sur le rôle que je suis censée jouer en ce lieu terrible et dépourvu de lois, où l'harmonie et la sagesse ne semblent plus être que de lointaines chimères...<N>On peut trouver un certain réconfort, je suppose, dans ce temple-forteresse. Ces moines n'y remplissent-ils pas leur rôle ? Ces murailles imposantes et ces défenses de temps de guerre ne sont rien d'autre que les adaptations qui permettent à l'esprit de Selinadt d'être servi ici, en ce lieu d'anarchie. Comme l'a dit lui-même le grand homme, <LQ>La vérité reste la vérité, quelle que soit la langue dans laquelle elle est écrite<RQ>. Ces défenses ne sont rien d'autre que le langage de la Fosse. La vérité qui s'y trouve demeure vraie.
$ENTRY_JOURNAL_BAKAL_TITLE
$ENTRY_JOURNAL_BAKAL_LEFT_0_00	Jour 11 - L'Ancien [healer_hero]
$ENTRY_JOURNAL_BAKAL_LEFT_0_10	Le Vénérable Ancien [healer_hero] est une oasis de raison au sein de cet antre du chaos. Même si la vitesse de notre fuite ne nous accorde guère de temps pour la conversation, les quelques mots que j'ai pu échanger avec lui m'ont grandement réconforté.<N>J'aimerais pouvoir lui en offrir autant en retour. Il semble qu'une angoisse interne le tourmente. Je l'aperçois de temps en temps qui rôde derrière son visage placide de moine. Il est clair qu'il a autrefois été soldat : ses cicatrices, sa posture et ses manières trahissent une vie de guerrier.<N>J'ai découvert au Monastère qu'il n'est en fait pas membre du clergé, même si tous ceux qui le connaissent l'appellent toute de même Vénérable Ancien. En fait, il n'occupe aucune position d'autorité, du moins pas officiellement. Pourtant, ses pairs viennent régulièrement lui demander conseil et lui obéissent comme s'il était leur supérieur. Le Seigneur Abbot lui-même m'est apparu comme n'étant rien d'autre qu'un proche disciple...
$ENTRY_JOURNAL_BAKAL_RIGHT_0_00	L'aventure actuelle semble autant agiter qu'inspirer [healer_hero], comme si son âme était dans la balance. Je comprends à présent pourquoi [ranger_hero] le craint. De temps à autre, j'aperçois une détermination dans ses yeux qui pourrait rivaliser avec celle de notre poursuivant. J'espère juste que [healer_hero] sera un jour capable de trouver pour lui-même la paix qu'il apporte aux autres.
$ENTRY_JOURNAL_WRENNA_TITLE
$ENTRY_JOURNAL_WRENNA_LEFT_0_00	Jour 13 - [mage_hero_fu]
$ENTRY_JOURNAL_WRENNA_LEFT_0_10	La description de la royauté de Quaid par Polimon n'est pas exagérée. [mage_hero] est effectivement <LQ>plus pâle que la lune et deux fois plus distante.<RQ>. Et si je peux me permettre de compléter un classique, j'ajouterais <LQ>quatre fois plus changeante<RQ>. Je n'ai jamais vu quelqu'un basculer entre diverses phases de la folie avec une telle célérité. Même [berserker_hero] demeure cohérent dans sa propre folie. [mage_hero] est un océan furieux. Un instant, elle paraît d'une intelligence diabolique, et l'instant d'après d'une naïveté désespérante. Souvent, ses actions donnent l'impression de n'être qu'une ruse habilement jouée, mais dès que j'ai l'impression de voir mes doutes se confirmer, elle se laisse emporter par une dangereuse démence infantile à laquelle aucun acteur rationnel n'oserait s'exposer.<N>Parfois j'ai l'impression de voir transparaître derrière cette folie une jeune fille qui me ressemble : effrayée, seule et soudainement dotée de pouvoirs terrifiants. Je me demande si elle est elle-même capable de le percevoir...
$ENTRY_JOURNAL_NOMADS_TITLE
$ENTRY_JOURNAL_NOMADS_LEFT_0_00	Jour 14 - Les Nomades
$ENTRY_JOURNAL_NOMADS_LEFT_0_10	J'ai trouvé très intéressant de pouvoir observer par moi-même les tribus nomades, les populations indigènes qui occupent les steppes et les montagnes situées entre les cités d'Ash et l'Empire de Quaid. Plus d'une centaine de tribus différentes ont été référencées par Kantimal Polimon au cours de sa grande excursion dans l'est, même si je soupçonne que la majeure partie d'entre-elles aient été perdues dans les ravages de la guerre. Ici, dans la Fosse, j'ai rencontré les membres de vingt-sept* tribus différentes. Il est impossible de dire combien d'autres ont survécu dans le monde extérieur.<N>Comme leur nom le suggère, les tribus ont adopté un mode de vie nomade, élevant des chèvres et des chevaux à travers les steppes. Bien peu d'éléments de ce mode de vie ont pu être repris au sein de la Fosse, où la protection nécessite des défenses permanentes.
$ENTRY_JOURNAL_NOMADS_LEFT_0_20	
$ENTRY_JOURNAL_NOMADS_LEFT_0_30	<N>* Moins de la moitié fonctionnent encore réellement en tant que tribus.
$ENTRY_JOURNAL_NOMADS_RIGHT_0_00	Les tribus fonctionnelles créent des villages tels que Karsk, et s'arrangent pour survivre avec quelques chèvres et une agriculture rudimentaire.<N>Les Nomades sans attaches (ceux dont les tribus ont été détruites ou dispersées) trouvent refuge dans les installations plus cosmopolites telles que Laksos, ou deviennent des rangers, chargés de transmettre des messages et de protéger le commerce entre les villages de la Fosse.
$ENTRY_JOURNAL_DREAM1_TITLE
$ENTRY_JOURNAL_DREAM1_LEFT_0_00	Jour 15 - Un rêve étrange
$ENTRY_JOURNAL_DREAM1_LEFT_0_10	Cela faisait bien longtemps que je n'avais pas rêvé de quoi que ce soit. Les sensations horrifiques du Monde à Mi-Chemin semblent tellement dominer mon esprit, que même dans mon sommeil, je ne perçois rien d'autre que leurs échos. Pourtant, la nuit dernière, pour la première fois depuis les visions enfiévrées de la maladie, j'ai rêvé.<N>C'était un rêve si intense qu'il est parvenu à chasser de mon esprit les horreurs de tout ce dont j'ai été témoin. En fait, toutes les expériences de mes 23 années m'ont semblé s'estomper en sa présence.<N>Je me tenais sur un balcon surélevé. Je n'étais pas moi-même. Mes bras étaient sombres et musclés, couverts d'étranges symboles et ornés de bracelets d'or. Ma robe était couverte d'une telle multitude de joyaux que la richesse d'une nation tout entière n'aurait pas suffit à égaler ne serait-ce que la parure de son ourlet.
$ENTRY_JOURNAL_DREAM1_RIGHT_0_00	La lune était basse dans le ciel, gigantesque et d'un rouge incandescent. J'aurais pu tendre le bras et la caresser de la pointe de mes doigts.<N>Une voix m'appela, et je me tournais. Il y avait un homme à côté de moi sur le balcon. Il était grand, plus grand que n'importe quel homme que j'aie jamais croisé. Sa chevelure et sa barbe étaient d'un noir de jais, longues et ornées d'anneaux d'or. Sa présence semblait rendre le monde terne et insignifiant.<N>Il me regarda avec des yeux d'onyx, et je compris que nous ne faisions qu'un. Je décrochais la lune de feu, et je la partageais avec lui...<N>Je me suis réveillée tremblante, la main agrippant mon cœur comme si je tenais encore cette lune rouge. J'ai été submergée par une telle nostalgie que j'en ai fondu en larmes. En cet instant précis, j'aurais pu faire n'importe quoi pour regagner ce rêve.<N>
$ENTRY_JOURNAL_DESERT_FORTRESS_TITLE
$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_00	Jour 17 - Joyau-du-Désert
$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_10	Je m'étais souvent demandé à quoi pouvaient ressembler les demeures de nos grands ennemis de l'est. La guerre nous était toujours apparue comme une terreur intangible dans la capitale, transmise uniquement par les rapports funestes des pertes journalières et les lamentations des nombreux vétérans mutilés mendiant dans les rues. Après une vie de peur informe, la vision d'une authentique cité quaidienne est une étrange expérience. Je suis frappée par la beauté et par l'ingéniosité de sa conception, mais plus que tout le reste, je suis choquée par son côté familier. J'y vois tous les détails qui marquent la vie d'une cité : les pavés usés des rues très fréquentées, le monument agrémenté du vandalisme des jeunes générations, les étals du marché arrangés tout comme ils le seraient dans n'importe quelle autre cité.
$ENTRY_JOURNAL_DESERT_FORTRESS_RIGHT_0_00	Je n'ai aucun mal à imaginer mon propre père assis au coin de la rue, riant, jurant et échangeant des histoires avec les autres hommes de la cité.<N>Pourtant, les habitants de ce lieu ont détruit Terna et exterminé toute sa population... Hommes, femmes et enfants.
$ENTRY_JOURNAL_MARKOS_TITLE
$ENTRY_JOURNAL_MARKOS_LEFT_0_00	Jour 18 - [knight_hero]
$ENTRY_JOURNAL_MARKOS_LEFT_0_10	Me suis-je donc à ce point habituée à vivre en compagnie de forcenés qui ne croient plus en la raison ?<N>[knight_hero] est courtois, intelligent, globalement bien intentionné, parfois même amusant... Et il est même convaincu des vertus de l'hygiène personnelle ! Mais on dirait que cela ne suffit encore pas à me convaincre.<N>Il doit bien y avoir un problème chez lui ! Un tic, une lubie, une quelconque irrationalité. S'il y a bien une chose que j'ai apprise au cours de cette aventure, c'est que la normalité n'existe pas dans la Fosse.<N>C'est sa moustache, n'est-ce pas ? Il doit dissimuler sa folie derrière sa moustache...
$ENTRY_JOURNAL_LETTER_MARKOS_1_TITLE
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_00	Jour 19
