"$SKILL_ANTIMCGUFFIN_A_HEALING_DESC","모든 방어자의 체력을 $X 회복시킵니다. ",
"$SKILL_ANTIMCGUFFIN_A_CRYSTAL_DESC","$Y 개의 바닥에 $X 피해를 주는 수정을 배치합니다. $Z 초 후 또는 번개에 의해 폭발합니다.",
"$SKILL_ANTIMCGUFFIN_A_PUSHBACK_DESC","적을 미로 시작점 쪽으로 $X 바닥만큼 밉니다.",
"$SKILL_ANTIMCGUFFIN_A_DRAGON_FIRE_DESC","화면의 모든 적에게 $X의 피해를 주고 $Y 초 동안 불태웁니다.",
"$SKILL_SORCEROR_A_LIGHTNING-Z","번개",
"$SKILL_SORCEROR_A_HEALING-Z","치료",
"$SKILL_SORCEROR_A_FRENZY-Z","광분",
"$SKILL_SORCEROR_A_PUSHBACK-Z","밀어내기",
"$SKILL_SORCEROR_A_DRAGON_FIRE-Z","용의 불꽃",
"$SKILL_SORCEROR_A_LIGHTNING_DESC","하나의 적에게 $X 의 피해를 줍니다. 적에게서 얻는 정신력도 함께 불타 줄어듭니다.",
"$SKILL_SORCEROR_A_FRENZY-Z_DESC","모든 방어자의 공격 속도를 $Y 초 동안 $X %만큼 증가시킵니다. ",
"$SKILL_SORCEROR_A_HEALING-Z_DESC","모든 방어자의 체력을 $X 회복시킵니다. ",
"$SKILL_SORCEROR_A_PUSHBACK-Z_DESC","적을 미로 시작점 쪽으로 $X 바닥만큼 밉니다.",
"$SKILL_SORCEROR_A_DRAGON_FIRE-Z_DESC","화면의 모든 적에게 $X의 피해를 주고 $Y 초 동안 불태웁니다.",
"$SKILL_KNIGHT_A_SWING","휘두르기",
"$SKILL_KNIGHT_P_ARMOR_PIERCE","관통",
"$SKILL_KNIGHT_A_SMASH","강타",
"$SKILL_KNIGHT_P_ARMOR_BREAK","갑옷 파괴",
"$SKILL_KNIGHT_P_ARMOR_TRAINING","갑옷 수련",
"$SKILL_KNIGHT_P_HARD_KNOCK","강하게 밀어치기",
"$SKILL_KNIGHT_A_COUNTER","반격",
"$SKILL_KNIGHT_A_LUNGE","찌르기",
"$SKILL_KNIGHT_P_STUN_STAB","기절 찌르기",
"$SKILL_KNIGHT_P_SWORD_TRAINING","검 수련",
"$SKILL_KNIGHT_A_CLEAVE","일도양단",
"$SKILL_BERSERKER_A_SLASH","베기",
"$SKILL_BERSERKER_A_DOUBLE_HIT","이중 공격",
"$SKILL_BERSERKER_P_SWIFTNESS","신속",
"$SKILL_BERSERKER_A_FLURRY","질풍참",
"$SKILL_BERSERKER_P_RESILIENCE","회복력",
"$SKILL_BERSERKER_A_SWIPE","후려치기",
"$SKILL_BERSERKER_P_RAGE","격노",
"$SKILL_BERSERKER_P_REFLEXES","반사신경",
"$SKILL_BERSERKER_P_MADNESS","광기",
"$SKILL_BERSERKER_A_WHIRLWIND","회오리폭풍",
"$SKILL_HEALER_A_AID","회복",
"$SKILL_HEALER_A_ETHER_FLASH","에테르 섬광",
"$SKILL_HEALER_P_BULK_UP","능력 강화",
"$SKILL_HEALER_P_BLINDING","실명",
"$SKILL_HEALER_A_GROUP_HEAL","단체 회복",
"$SKILL_HEALER_A_HOLY_LIGHT","신성한 빛",
"$SKILL_HEALER_A_ZEAL","열의",
"$SKILL_HEALER_P_INSPIRE","영감",
"$SKILL_MAGE_A_ICE_BALL","얼음 구슬",
"$SKILL_MAGE_P_CHILL","냉기",
"$SKILL_MAGE_A_ICE_SHARD","얼음 조각",
"$SKILL_MAGE_P_FREEZE","동결",
"$SKILL_MAGE_A_SLEET","진눈깨비",
"$SKILL_MAGE_P_ICE_SPEAR","얼음 창",
"$SKILL_MAGE_A_ICE_SPLASH","얼음 세례",
"$SKILL_MAGE_A_BLIZZARD","눈보라",
"$SKILL_DRAGON_A_BITE","깨물기",
"$SKILL_DRAGON_A_CLAW","할퀴기",
"$SKILL_DRAGON_P_EPIC_HALITOSIS","엄청난 입냄새",
"$SKILL_DRAGON_A_FIRE_BREATH","화염 숨결",
"$SKILL_DRAGON_P_STRENGTH","근력",
"$SKILL_DRAGON_A_ROAR","포효",
"$SKILL_DRAGON_P_FATTEN_UP","살 찌우기",
"$SKILL_DRAGON_P_NOM","냠냠",
"$SKILL_DRAGON_A_FIRE_BALL","화염구",
"$SKILL_RANGER_A_BASIC_SHOT","기본 사격",
"$SKILL_RANGER_P_SHARP_SHOOTER","명사수",
"$SKILL_RANGER_A_TRIPLE_SHOT","삼단 사격",
"$SKILL_RANGER_P_DEEP_SHOT","깊은 사격",
"$SKILL_RANGER_A_RAPID_SHOT","속사",
"$SKILL_RANGER_P_RANGE_FOCUS","정찰병식 조준",
"$SKILL_RANGER_P_PIERCING_SHOT","관통 사격",
"$SKILL_RANGER_P_POISON_SHOT","독화살",
"$SKILL_RANGER_A_SPREAD_SHOT","분산 사격",
"$SKILL_RANGER_A_BLACK_OUT_THE_SUN","햇빛 가리기",
"$TYPE_RANGED","원거리",
"$TYPE_MELEE","근거리",
"$TYPE_ULTIMATE","궁극",
"$BLURB_BERSERKER","빠른 공격속도. <N>많은 대상에게 빠른 속도로 중간 수준의 피해를 가합니다. <N>약한 무리들에게 효과적입니다.",
"$BLURB_RANGER","긴 사거리. <N>원거리에서 낮은 수준의 피해를 가합니다. <N>어떤 상황에서든 좋습니다!",
"$BLURB_KNIGHT","느린 공격속도. <N>한 명의 목표에 높은 피해를 입힙니다. <N>방어구를 무시/파괴할 수 있습니다. <N>강력한 적, 중무장한 적에게 효과적입니다.",
"$BLURB_MAGE","둔화, 동결. <N>중간 속도로 낮은 피해를 입힙니다. <N>빠른 적들에게 효과적입니다.  ",
"$BLURB_DRAGON","강력한 피해. <N>적들을 먹어치우거나 불태울 수 있습니다. <N>비싸지만 굉장합니다.",
"$BLURB_HEALER","아군 회복. <N>빛 속성 공격을 약간 갖추고 있습니다. <N>현명하게 배치하여 최적의 효율을 얻으세요.",
"$COLOR_EYE","눈",
"$COLOR_SKIN","피부",
"$COLOR_HAIR","머리",
"$COLOR_PANTS","바지",
"$COLOR_WEAPON","무기",
"$COLOR_ARMOR","방어구",
"$COLOR_DETAIL","세부사항",
"$COLOR_TUNIC","튜닉",
"$COLOR_CLOAK","망토",
"$COLOR_ROBE","로브",
"$COLOR_HIDE","숨김",
"$COLOR_OUTLINE","윤곽",
"$END","완료",
