flag	content
$ENTRY_JOURNAL_HALFWAY_WORLD_LEFT_0_10	<LQ>Half-way world<RQ> is the best my feeble words can do to describe the place I find myself in - and draw others to.<N><N>Once, when I was very young, I nearly drowned swimming in the shallows of the Kevel.  It is the only experience I can draw any parallels to.  There is the same panic, the same breathless agony as my heart tries to tear itself out of my chest.  But this time father’s hand will not drag me to safety.  There is no shore to cling to, only the moment of death stretching for an eternity.<N><N>The mechanics of how I arrive in this place are beyond my understanding.  All I know is that I go there when I need to be.  Once there I can feel out my fellows, not with any sight, but in the same way that I am aware of my limbs without looking at them.  I merely know that they are there and call on them with the strength that I have.  This strength is little, and I exercise these powers with the feebleness of an infant moving his body, but it is enough to save my life.  As much as I loathe journeying into this terrifying half-way world, it is certainly better than the fate I would face without it.
$ENTRY_JOURNAL_HALFWAY_WORLD_RIGHT_0_00
$ENTRY_JOURNAL_AN_EDUCATION_TITLE
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_00	Day 4 - An Education
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_10	Today, as my mind still swirled with the giddiness of our last victory, my eye was caught by a piece of parchment on the ground. Eager to replenish my own painfully finite supply, I snatched up the abandoned page. I was immediately shocked by its quality. While its edges and creases showed the wear of its journey into the Pit, its thickness and spotless, creamy tone betrayed the wealth from which it originated. This was no pay-scribe's scratch sheet.<N><N>It was at this point that I saw the seal of the Lord Regent. Hungrily, my eyes raced to the opening line:
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_20	<LQ>You errant and vagabond wretch scarcely worthy of being called my son,<RQ>
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_30	Filled with what Zenimon the Wise termed the <LQ>joy of others' woe,<RQ> I read on with shameful curiosity:
$ENTRY_JOURNAL_AN_EDUCATION_LEFT_0_40	<LQ>Words cannot express my rage. Vashtal reports to me that, on arriving in the land of the Carcassians, he
$ENTRY_JOURNAL_AN_EDUCATION_RIGHT_0_00	discovered you were not in attendance at University, as I had ordered both for your betterment and safety, but rather found an unwashed Nomad heathen masquerading under your name, and studying in your stead. This foul barbarian disclosed that he had been paid a not insignificant sum of gold to receive your education for you, whilst you, no doubt, gallivanted off into the wilderness in search of – <RQ>
$ENTRY_JOURNAL_AN_EDUCATION_RIGHT_0_10	The rest of the text is a mystery to me, for, just at the point that the narrative was waxing especially interesting, [berserker_hero] tore the page from my hand, wadded it into a ball, and ate it while screaming <LQ>It tastes like lies! Lies and dead sheep! But mostly lies!<RQ> directly into my face. His breath leaves much to be desired.<N><N>He then threw a rock at [ranger_hero], and the two launched into a slap-fight lasting half an hour.
$ENTRY_JOURNAL_BOOKKEEPING_TITLE
$ENTRY_JOURNAL_BOOKKEEPING_LEFT_0_00	Day 5 - Bookkeeping
$ENTRY_JOURNAL_BOOKKEEPING_LEFT_0_10	After freeing the last prisoners from Ozimal's pathetic den, I must confess that I derived a shameful amount of enjoyment from raiding the wretch's personal quarters. His few remaining guards had fled at the sight of our victory over their trained revenant, leaving the petty tyrant's chambers ripe for plunder. We procured as much as we could carry from his private larder, acquiring sausages, oil, and a significant quantity of cheeses to help us on our journey. I would have liked to set fire to the rest, but I feared the resultant smoke would betray our position, and hasten the return of the villain and his army. As if sensing my frustration, [berserker_hero] took it upon himself to <LQ>desecrate<RQ> the remaining foodstuffs. He then went on to desecrate the bed, a large section of the floor, and some of the walls. It was not an act one of my station or sex should approve of, but I find it difficult to not grin when I think of the unpleasant discovery awaiting Ozimal on his return.<N><N>[berserker_hero] must imbibe truly astounding quantities of water.
$ENTRY_JOURNAL_BOOKKEEPING_RIGHT_0_00	Sadly, I find my mirth short-lived. On Ozimal's lecturn, I discovered (just prior to the <LQ>desecration<RQ>) several scraps of parchment which made up the bookkeeping side of his base empire. Going over them now, I see laid out, in most matter-of-fact fashion, the figures of tributes levied, punishments doled out, slaves taken – he writes about human lives as if they were nothing more than smoked hams to line his larder and he a busy merchant.<N><N>One manuscript, in particular, preys upon my mind.
$ENTRY_JOURNAL_BOOKKEEPING_RIGHT_0_10	<LQ>To be procured:<N><N>For the Red Collector – survivors of unusual appearance or ability.<N><N>For the Quaidman – young woman, Quaid, blonde hair, facial scars, possibly with the Selini. Desired dead. Proof required.<N><N>For the Man-Seller – Nomad girls, pretty. Higher price for young.
$ENTRY_JOURNAL_BOOKKEEPING_LEFT_1_00	For Ash contact – proof of Lord Warden's demise.<N><N>For University Philosopher – preserved flesh of infected, skull talismans, related charms.<N><N>For the Black Robes – Ashani survivors, fresh entries preferred.<N><N>For the Carcassian – boy, nomad appearance, white hair, possibly traveling in the company of one identical to himself. Desired dead. Proof required.<RQ>
$ENTRY_JOURNAL_BOOKKEEPING_LEFT_1_10	To see my own fate, which at the time seemed fantastic in its horror, a single item in a list of planned villainies is a sobering experience. I had thought myself a grand exception in my misery. Now I find such things are merely the daily operations of Ozimal's vile enterprise.<N><N>I find most melancholy of all the thought that many of these crimes were to be perpetrated at the behest of parties outside of the Pit. What can this miserable place possibly have to offer the outside world?
$ENTRY_JOURNAL_BOOKKEEPING_RIGHT_1_00	It is a grim time indeed, when men search hell for fresh evils.
$ENTRY_JOURNAL_KETTA_TITLE
$ENTRY_JOURNAL_KETTA_LEFT_0_00	Day 5 - [ranger_hero]
$ENTRY_JOURNAL_KETTA_LEFT_0_10	I think that the thing I like the most about [ranger_hero] is that she smells like goats.<N><N>I mean, it's a hard choice with all the other winning traits like rampant immaturity, constant belittling comments, dim-witted sarcasm, a penchant for petty theft, and horrific eating habits, but when you share a tent with someone, it's the pungent scent of goats that stands above the rest.<N><N>Some nights a cross-breeze whistles through the men's side of the camp, bearing on its airy arms the unmistakable smell of [berserker_hero]. The resulting medley of aromas can only be described as ambrosial. It is on these nights that I actually get the best sleep, as my body seems to choose unconsciousness over attempting to comprehend the aromatic stimuli confronting its senses.
$ENTRY_JOURNAL_KETTA_RIGHT_0_00	Day 8 - Addendum
$ENTRY_JOURNAL_KETTA_RIGHT_0_10	Last night [ranger_hero] woke me yelling in Nomad. At first, I thought perhaps she was dreaming of the destruction we so recently witnessed (images which continue to haunt my own waking mind). However, as I summoned up my meager command of the nomad language, I realized that the cry roughly translated to <LQ>Woman of questionable moral quality, he is mine!<RQ> Having delivered this somewhat confusing message, she then ripped out a handful of my hair, stuffed it under her pillow and promptly fell asleep again.<N><N>[ranger_hero] has been uncharacteristically apologetic, even going so far as to show me how to braid horse-hair into my own to mask the bald spot. She claims that she has no idea what dream prompted the outburst. I remain unconvinced.
$ENTRY_JOURNAL_AZRA_BY_SLAK_TITLE
$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_00	Day 10 - [mcguffin_hero] sucks!
$ENTRY_JOURNAL_AZRA_BY_SLAK_LEFT_0_10	SO YOU THINK THAT JUST BECUASE I CANT READ YOUR FANCY-ASS LANGUAGE MEANS I WONT FIND OUT WHAT YOUVE BEEN WRITING ABOUT ME?<N><N>WELL GUESS WHAT, PRINCESS? WE'RE GOING TO WRITE A JOURNAL ENTRY ON YOU!<N><N>WHAT SHOULD I SAY ABOUT [mcguffin_hero_up]? THAT HER FACE IS SO THIN THAT SHE LOOKS LIKE A FISH? ALSO HER NECK IS SO SO SO TOO LONG FOR HER BODY.<N><N>AND HER EARS LOOK LIKE WITHERED APRICOTS. AND HER HAIR IS STUPID AND STRINGY. AND HER PERSONAL HYGIENE IS NOWHERE NEAR AS PERFECT AS SHE BELIEVES.
$ENTRY_JOURNAL_AZRA_BY_SLAK_RIGHT_0_00	HOWS IT FEEL, SUCKER? NOW I GUESS I KNOW WHO MY REAL FRIENDS ARE.<N><N><N><N>SINCERELY,<N><N>[ranger_hero_up] WHO LIKES TO EAT POOP HEY [berserker_hero_up] WHY IS MY NAME TAKING SO LONG TO WRITE?
$ENTRY_JOURNAL_KARSK_BURNED_TITLE
$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_00	Night 7 - The Burning of Karsk
$ENTRY_JOURNAL_KARSK_BURNED_LEFT_0_10	I have been no stranger to death. The last nine months of plague in the capitol have stripped away whatever childish ignorance my privileged position had afforded me on the subject. But I have never before seen such violent destruction. Even the corpse fires outside the Temple Gates pale in comparison. <N><N>I have no words.<N><N>I understand now something of our enemy's nature.
$ENTRY_JOURNAL_LAKSOS_TITLE
$ENTRY_JOURNAL_LAKSOS_LEFT_0_00	Day 8 - Laksos
$ENTRY_JOURNAL_LAKSOS_LEFT_0_10	We witnessed a strange Nomad ritual while at Laksos. A new child had been born to the chief of the Karada, a small but still functional tribe. The parents presented the child before two large wooden idols. <N><N>The chief produced a small block of wood which he laid on the head of each idol and then on the head of the child. He then took out a small knife and carved the block, allowing the shavings to fall over the infant's face. Having finished his work, he strung the carving on an animal sinew and placed it around the child's neck. <N><N>There was a great cry and all at once the tribesmen in attendance began dancing and chanting and celebrating in typical raucus nomad fashion. I never saw what it was that the chief had carved.
$ENTRY_JOURNAL_LAKSOS_RIGHT_0_00	I later asked [ranger_hero] what this ritual meant and she produced a small wooden fox from around her neck. She said her spirit was the servant of her tribal gods, given at birth as a guardian and guide and to be buried with her at death to guarantee safe passage into Paradise. Just as the tribal gods were given out by the Creator at the time of the tribe's genesis, so the personal spirits were given out to each member of the tribe at their birth. <N><N>I asked [ranger_hero] if losing a personal idol was as catastrophic for the individual as losing tribal idols is for the tribe. She smiled and showed me seven idols she had taken from enemies, explaining that now their souls would spend many ages struggling to find paradise on their own. I asked if it bothered her to have done this to her fellow nomads and she gave me a glassy look, asked if it bothered me that my ears were way too big for my face and then walked off singing about eating goats' tongues. Some day I am going to hit her in the head with a rock.
$ENTRY_JOURNAL_JOURNEYS_TITLE
$ENTRY_JOURNAL_JOURNEYS_LEFT_0_00	Day 9 - Journeys
$ENTRY_JOURNAL_JOURNEYS_LEFT_0_10	I am growing more skilled at walking and writing simultaneously. There is little else to do as we journey, save listen to the endless prattling of my companions, or think on the terrifying mystery of the enemy that pursues us – two activities from which I would welcome any distraction. Hence, this journal.<N><N>I had never fancied myself a traveler; all of my 23 years were occupied in the capitol and its surrounding locales. My childish wanderlust was sated by the written word.<N><N>In those idle moments of daydream when I did entertain fantasies of travel, I always thought it would be to our Western brethren. How interesting it would be to follow the Temple pilgrims on their homeward journey, men of the mountains, dark as Nomads, and beyond them men darker still, people of the sea, all united by the way of Selinadt. Seven kingdoms bound together by the truth of the Fountain.<N><N>If I sought the fear and excitement of heathen lands, I
$ENTRY_JOURNAL_JOURNEYS_RIGHT_0_00	needed only to look at the great map of Kezmir Zentbar's travels that hung across the library's north wall. There, my eager eyes could journey to the North, into the realm of the Carcassians, who we speak of as a single people, but are so many and varied that Gozal the Elder claimed any three of their city states would feel as different as Ash, Quaid, and Nomad. And beyond them the heathen of the heathens, the fantastical terrors of unknown shores, and the great mountain on which Kezmir inscribed the legend <LQ>Here there live the eaters of the moon.<RQ><N><N>What a dismal comparison my current journey makes, here on the doorstep of Ash, where all things familiar turn grim and terrible.
$ENTRY_JOURNAL_OZIMAL_DEAD_TITLE
$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_00	Day 10 - Ozimal's Death
$ENTRY_JOURNAL_OZIMAL_DEAD_LEFT_0_10	I thought I would gain some small satisfaction with Ozimal's death.  I haven't.<N><N>He was merely one more glassy eyed shambling corpse bent to our enemy's will, a pawn even before his death.  The earth is rid of a wicked, cruel man.  Here in the Pit, will it even be noticed?
$ENTRY_JOURNAL_MONASTERY_TITLE
$ENTRY_JOURNAL_MONASTERY_LEFT_0_00	Night 10 - The Monastery
$ENTRY_JOURNAL_MONASTERY_LEFT_0_10	I suppose it was foolish of me to expect anything in the Pit to resemble home, but I was still shocked to see the Selini monastery here.  It is an imposing, ominous structure, more fortress than temple.  I understand the necessity of these precautions, but it is difficult to reconcile with the Temple Fountain I grew up with, where even the guards carry blunt weapons lest they sow chaos and destruction in the birthplace of harmony.<N><N>What a reassuring thing it was to dip my hands into the Fountain, knowing that I stood in the same place as every believer before me, all the way back to Selinadt himself.  Here I was a humble servant, separated from kings and prophets by nothing more than time.<N><N><LQ>Just as water rises as mist over the valley, falls as snow on the mountains, rushes in rivers down to the sea, so each man, born of the same essence, must serve
$ENTRY_JOURNAL_MONASTERY_RIGHT_0_00	the different roles of his time and station and so achieve harmony within the Celestial Machine.<RQ><N><N>I wonder now what role I am to play in this lawless and terrible place, where harmony and wisdom seem far away fantasies.<N><N>There is some comfort, I suppose, in this fortress temple.  Are not these monks serving their purpose?  These imposing walls and warlike defenses are nothing more than the adaptations that allow the spirit of Selinadt to be served here in this lawless place.<N><N>As the great man said himself, <LQ>The truth remains the truth, be it written in any language.<RQ>  These defenses are nothing more than the language of the Pit; the truth inside remains true.
$ENTRY_JOURNAL_BAKAL_TITLE
$ENTRY_JOURNAL_BAKAL_LEFT_0_00	Day 11 - Elder [healer_hero]
$ENTRY_JOURNAL_BAKAL_LEFT_0_10	Reverend Elder [healer_hero] is an oasis of sanity in this den of chaos.  Though the speed of our flight leaves little time for conversation, the few fleeting words I can exchange with him have helped my spirits greatly.<N><N>I wish I could offer him the same.  There is some internal anguish tormenting him.  I can see it now and again broiling beneath his placid monk's face.  It is very obvious that he was once a soldier: the scars, the bearing and mannerisms all point to a warrior's life.  <N><N>I discovered at the monastery that he is not actually of the priesthood, though all that know him call him Reverend Elder anyways.  In fact, he holds no position of authority, at least not in any official capacity.  Yet his peers regularly seek his counsel and follow it as if he were a superior.  The Lord Abbot himself seemed little more than a close disciple.
$ENTRY_JOURNAL_BAKAL_RIGHT_0_00	This current adventure seems to both agitate and inspire [healer_hero], as if his soul somehow hangs in the balance.  I can understand now why [ranger_hero] would fear him.  Every now and then I see a determination in his eyes that rivals that of our pursuer.  I just pray that [healer_hero] will one day be able to find for himself the peace that he gives to others.
$ENTRY_JOURNAL_MANUSCRIPT_TITLE
$ENTRY_JOURNAL_MANUSCRIPT_LEFT_0_00	Day 11 – A Carcassian Manuscript
$ENTRY_JOURNAL_MANUSCRIPT_LEFT_0_10	<N>Cleared of all threat, the river outside of [healer_hero_pos] Chapter House has yielded a great bounty. ([berserker_hero], having finished with the revenant, spent the remainder of the day savagely depopulating the water of all other occupants.) While the resultant feast of broiled fish has most pleasantly filled my belly, it is one of the revenant corpses that fills my mind.<N><N>Of all that vile host we purged from the river, one carcass stood out from the rest. He had once been a herald of no small importance, judging by the quality of his dress, and the strange pattern and cut of his attire leads me to believe he hailed from one of the many Northern city states. While the rest of his accoutrements were far too damp-rotted to be of any use, he bore on his belt a watertight capsule of waxed leather. Inside, I discovered a still legible piece of parchment.<N><N>The contents validate my theory as to the man's origin. The text appears to be written in one of the many
$ENTRY_JOURNAL_MANUSCRIPT_RIGHT_0_00	Northern languages with which I am woefully unfamiliar (my own specialization being the speech of Ash, ancient and modern, and the dialects of its surrounding peoples, especially our Western brethren.)<N><N>Perhaps it is some great moral flaw that my mind, surrounded by so much carnage and grief, still rejoices at such puzzles. It is a great comfort to me, even if it is also a great selfishness, to shut out the dark and bloody world which has become my life, and dedicate my energies wholeheartedly to the deciphering of some mysterious manuscript. If I close my eyes, I can almost feel myself back at the Library.<N><N>On my own, I have already been able to tease out several details, despite my ignorance of the language. I see, repeated several times, what appears to be a group of glyphs borrowed from the Nomad (a tongue which, at the risk of sounding boastful of my linguistic prowess, I shall admit to possessing a meager command of). It roughly translates to <LQ>ornamented woman,<RQ> or <LQ>Queen<RQ> (as I have seen it used in some texts), though perhaps <LQ>Woman of Many Symbols<RQ> would be closer to the literal meaning. The arrangement of the text around it
$ENTRY_JOURNAL_MANUSCRIPT_LEFT_1_00	leads me to suspect that this Nomad loan may be a proper name, possibly that of the manuscript's author, or perhaps the intended recipient.<N><N>Such is the extent of the discoveries I can make on my own. I may call on the aid of [healer_hero], who I am told holds a not inconsiderable level of ability in several Carcassian tongues.<N><N>ADDENDUM:<N><N>[healer_hero] does indeed possess the skill with which his fellow monks credited him. Despite the obscurity of the dialect, he was able, within only a few moments, to present me with a translation of the text's opening line:<N><N><LQ>Return to me, my beloved,<RQ> Further progress was considerably slower, and the resulting interpretation far from complete, but a strange picture has begun to emerge. The second line, <LQ>And to our children who are weeping,<RQ> indicates that the relationship between the writer and recipient was far deeper than a tawdry love affair.
$ENTRY_JOURNAL_MANUSCRIPT_RIGHT_1_00	From there, [healer_hero] tells me the language becomes increasingly difficult, and the few words he can understand seem such gibberish that he begins to doubt his accuracy. <LQ>What voice have I to challenge the one you now hear?<RQ> is the only other complete statement [healer_hero] is able to produce. The remainder of the text is a mystery we cannot pierce, save for a word which [healer_hero] says could mean either <LQ>gray<RQ> or <LQ>dust,<RQ> several repetitions of the phrase <LQ>you return to blood,<RQ> and many uses of the proper name I discovered previously.<N><N>Hearing me say the name out loud, [ranger_hero] has corrected my understanding of the Nomad loan. In the Northeast (where it seems this manuscript originates), the word for <LQ>symbol<RQ> has somewhat different connotations. According to [ranger_hero], a more accurate translation of the phrase would be <LQ>Woman of Many Mystic Charms.<RQ> The magical quality of the woman has, sadly, not granted me any new insights into the text. All I can say is that she had, at the very least, bewitched the author's heart. Judging by the wealth apparent in his messenger, this Carcassian King (as I would guess) spared no expense in
$ENTRY_JOURNAL_MANUSCRIPT_LEFT_2_00	seeking the return of his wayward woman of many mystic charms. Whether she heeded the pleading of her husband and children, or even received the message at all, is a mystery I doubt any shall ever know.
$ENTRY_JOURNAL_WRENNA_TITLE
$ENTRY_JOURNAL_WRENNA_LEFT_0_00	Day 13 - [mage_hero_fu]
