flag	name	comment
$BLANK		COMMENT: This file contains all the tutorial text from the game's map (level) files.
$1_3_COLISEUM_1_100_TEXT	<N>Také si prohlédni tenhle symbol. To ukazuje, kde se budou nepřátelé objevovat.
$1_4_COLISEUM_2_00_TITLE	
$1_4_COLISEUM_2_00_TEXT	Jestli jsi najal další bersekry,<N>$MCG je může přivolat do světa na půli cesty z nabídky berserků.
$1_4_COLISEUM_2_10_TITLE	Rada
$1_4_COLISEUM_2_10_TEXT	$BER je pořád tvůj nejlepší bojovník-<N>vylepši ho, aby mohl používat svůj útok Dvojitý zásah
$2_2_UNDEAD_RANGERS_00_TITLE	
$2_2_UNDEAD_RANGERS_00_TEXT	Tihle nemrtví lovci útočí na dálku - tak s tím počítej!
$2_4_MONASTERY_00_TITLE	Odvolání
$2_4_MONASTERY_00_TEXT	<N>Své obránce můžeš z boje odvolat<N> a získat zpátky část PSI - a poslat je do boje znovu na jiném místě.
$2_4_MONASTERY_10_TITLE	Odvolání
$2_4_MONASTERY_10_TEXT	<N>Vyber obránce a klikni na <LQ>Odvolej<RQ> nebo zmáčkni <RECALL>.
$2_4_MONASTERY_20_TITLE	Plná vratka
$2_4_MONASTERY_20_TEXT	<N>Než se objeví první vlna nepřátel,<N>odvolání vrací 100% použité PSI.",
$"flag	name
$3_1_TO_THE_PASS_00_TITLE	TALK_$HEA_NORMAL
$3_1_TO_THE_PASS_00_TEXT	Nemocnice je hned támhle přes řeku...
$3_1_TO_THE_PASS_10_TITLE	TALK_$MCG_POWER
$3_1_TO_THE_PASS_10_TEXT	Cítím je... VĚDÍ, že jsem tady.
$3_1_TO_THE_PASS_20_TITLE	TALK_$BER_SMILE
$3_1_TO_THE_PASS_20_TEXT	$MCG! Klid, na druhé straně řeky se můžeme schovat!
$3_1_TO_THE_PASS_30_TITLE	TALK_$BER_SMILE
$3_1_TO_THE_PASS_30_TEXT	A když říkám <LQ>schovat<RQ> myslím <LQ>zabíjet<RQ> a <LQ>na druhé straně řeky<RQ> znamená...
$3_1_TO_THE_PASS_40_TITLE	TALK_$BER_DERANGED
$3_1_TO_THE_PASS_40_TEXT	<LQ>VŠECHNO, CO SE HÝBE!!!<RQ>
$3_1_TO_THE_PASS_50_TITLE	TALK_$MCG_POWER
$3_1_TO_THE_PASS_50_TEXT	Moment... zdá se mi to nebo to vypadá, že tyhle věci umí plavat?
$3_1_TO_THE_PASS_60_TITLE	TALK_$BER_NORMAL
$3_1_TO_THE_PASS_60_TEXT	Spíš umí čubičku. Máte nemožnej styl!
$3_1_TO_THE_PASS_70_TITLE	TALK_$BER_DERANGED
$3_1_TO_THE_PASS_70_TEXT	Slyšíte mě? Čubičky!
$3_1_TO_THE_PASS_80_TITLE	TALK_$RAN_NORMAL
$3_1_TO_THE_PASS_80_TEXT	Všimnul sis někdy, že kdykoliv otevřeš pusu, lezou ven blbosti?
$3_2_HOSPITAL_ATTACK_00_TITLE	
$3_2_HOSPITAL_ATTACK_00_TEXT	Ledové kouzelnice dokážou útočníky zpomalit, což je velmi příhodné na krátkých cestách a u rychlých nepřátel.
$3_2_HOSPITAL_ATTACK_10_TITLE	TALK_$MAG_FRIENDLY
$3_2_HOSPITAL_ATTACK_10_TEXT	Mé srdce teď zpívá bojovou píseň.
$3_2_HOSPITAL_ATTACK_20_TITLE	TALK_$MAG_FROWN
$3_2_HOSPITAL_ATTACK_20_TEXT	Teď uvidíme, jak mráz obslouží Oheň...
$3_2_HOSPITAL_ATTACK_30_TITLE	TALK_$MAG_PISSED
$3_2_HOSPITAL_ATTACK_30_TEXT	A naši nepřátelé se utopí ve vlastní krvi.
$3_4_ARMORED_CREEPS_00_TITLE	
$3_4_ARMORED_CREEPS_00_TEXT	Tihle nová navrátilci mají brnění, které výrazně sníží poškození.
$3_4_ARMORED_CREEPS_10_TITLE	TALK_$BER_DERANGED
$3_4_ARMORED_CREEPS_10_TEXT	Hej, trapáci! Opravdoví chlapi bojují do půl těla nazí!
$3_4_ARMORED_CREEPS_20_TITLE	TALK_$RAN_NORMAL
$3_4_ARMORED_CREEPS_20_TEXT	Hele, jestli chtějí bejt zabalení, nech je.
$3_4_ARMORED_CREEPS_30_TITLE	TALK_$RAN_NORMAL
$3_4_ARMORED_CREEPS_30_TEXT	Čím míň polomrtvých ... částí těl uvidím, tím lépe.
$3_4_ARMORED_CREEPS_40_TITLE	TALK_$BER_SURPRISE
$3_4_ARMORED_CREEPS_40_TEXT	Já vím, že jsem naprosto úžasnej a tak, ale jak mám sakra bojovat proti někomu, kdo je celej schovanej v brnění?
$3_4_ARMORED_CREEPS_50_TITLE	TALK_$HEA_NORMAL
$3_4_ARMORED_CREEPS_50_TEXT	Mám nápad!
$3_4_ARMORED_CREEPS_60_TITLE	TALK_$HEA_NORMAL
$3_4_ARMORED_CREEPS_60_TEXT	$MCG, tref bleskem jeden z těch krystalů, až budou nepřátelé blízko!
$3_5_MEET_THE_KNIGHT_00_TITLE	
$3_5_MEET_THE_KNIGHT_00_TEXT	Rytíř má schopnost rozbít brnění, která s každým zásahem oslabí brnění nepřítele.
$3_5_MEET_THE_KNIGHT_10_TITLE	TALK_$KNI_NORMAL
$3_5_MEET_THE_KNIGHT_10_TEXT	Já bych z těch nepřátel to jejich brnění omlátil!
$3_5_MEET_THE_KNIGHT_20_TITLE	TALK_$KNI_SQUINT
$3_5_MEET_THE_KNIGHT_20_TEXT	...kdybych ... měl tělo...
$3_5_MEET_THE_KNIGHT_30_TITLE	TALK_$KNI_SQUINT
$3_5_MEET_THE_KNIGHT_30_TEXT	Co se to děje?
$3_6_INTO_THE_CITY_00_TITLE	TALK_$MCG_POWER
$3_6_INTO_THE_CITY_00_TEXT	$BER! Co to propána děláš?!
$3_6_INTO_THE_CITY_10_TITLE	TALK_$BER_DERANGED
$3_6_INTO_THE_CITY_10_TEXT	Takhle bojují opravdoví muži!
$3_6_INTO_THE_CITY_20_TITLE	TALK_$MCG_POWER
$3_6_INTO_THE_CITY_20_TEXT	Okamžitě si zase ty kalhoty nandej.
$3_6_INTO_THE_CITY_30_TITLE	TALK_$BER_DERANGED
$3_6_INTO_THE_CITY_30_TEXT	Nikdy!
$3_6_INTO_THE_CITY_40_TITLE	TALK_$MCG_POWER
$3_6_INTO_THE_CITY_40_TEXT	Udělej to, nebo tě nepřenesu dovnitř s ostatními.
$3_6_INTO_THE_CITY_50_TITLE	TALK_$BER_NORMAL
$3_6_INTO_THE_CITY_50_TEXT	...fajn.
$3_11_CITADEL_BOSS_00_TITLE	TALK_$BER_NORMAL
$3_11_CITADEL_BOSS_00_TEXT	Jak je mám trefit, když je nevidím?!
$3_11_CITADEL_BOSS_10_TITLE	TALK_$HEA_NORMAL
$3_11_CITADEL_BOSS_10_TEXT	Vypadá to, že si vyrábějí vlastní kouřovou clonu.
$3_11_CITADEL_BOSS_20_TITLE	TALK_$MCG_POWER
$3_11_CITADEL_BOSS_20_TEXT	Jak je tedy máme zastavit?
$3_11_CITADEL_BOSS_30_TITLE	TALK_$HEA_NORMAL
$3_11_CITADEL_BOSS_30_TEXT	Myslím, že tu temnotu dokážu aspoň na chvilku rozptýlit.
$3_11_CITADEL_BOSS_40_TITLE	TALK_$BER_DERANGED
$3_11_CITADEL_BOSS_40_TEXT	Chvilka mi stačí!
$3_13_DESTROY_CITY_00_TITLE	TALK_ZELEMIR_POWER
$3_13_DESTROY_CITY_00_TEXT	Dost.
$3_13_DESTROY_CITY_10_TITLE	TALK_ZELEMIR_POWER
$3_13_DESTROY_CITY_10_TEXT	Tady to skončí.
$4_1_EZTLIS_FORCES_00_TITLE	
$4_1_EZTLIS_FORCES_00_TEXT	Tihle podivní sektáři jsou hrůzně mocní navrátilci. Pomalí, ale nebezpeční, mohou být poraženi pouze kombinovaným úsilím mnoha obránců.
$4_2_WIZARDS_REALM_00_TITLE	TALK_$RAN_SQUINT
$4_2_WIZARDS_REALM_00_TEXT	Co to sakra je, tahle věc?
$4_2_WIZARDS_REALM_10_TITLE	TALK_$RAN_SQUINT
$4_2_WIZARDS_REALM_10_TEXT	Vypadá to, že brzo praskne!
$4_2_WIZARDS_REALM_20_TITLE	TALK_$BER_NORMAL
$4_2_WIZARDS_REALM_20_TEXT	Jo, jako když jsem tuhle snědl všechnu tu smaženici ze zkvašených hub...
$4_2_WIZARDS_REALM_30_TITLE	TALK_$BER_LOOKBACK
$4_2_WIZARDS_REALM_30_TEXT	Jen z tohohle vylítne spousta malých navrátilců namísto-
$4_2_WIZARDS_REALM_40_TITLE	TALK_$RAN_SERIOUSLY
$4_2_WIZARDS_REALM_40_TEXT	Ok, je nám to jasné.
$4_5_RIGHT_HAND_00_TITLE	TALK_CULTIST_PRIEST
$4_5_RIGHT_HAND_00_TEXT	POHLÉDNĚTE VSTŘÍC SMRTI!
$4_5_RIGHT_HAND_10_TITLE	TALK_$BER_SURPRISE
$4_5_RIGHT_HAND_10_TEXT	Je tohle... obří... ruka?
$4_5_RIGHT_HAND_20_TITLE	TALK_$BER_LOOKBACK
$4_5_RIGHT_HAND_20_TEXT	Chystají se tu ze země vylézt ještě nějaké neobvykle velké části těl?
$4_5_RIGHT_HAND_30_TITLE	TALK_CULTIST_PRIEST
$4_5_RIGHT_HAND_30_TEXT	TEĎ ZEMŘETE.
$4_5_RIGHT_HAND_40_TITLE	TALK_$BER_SURPRISE
$4_5_RIGHT_HAND_40_TEXT	Navíku! Ty ses vrátil?!!
$4_5_RIGHT_HAND_50_TITLE	TALK_$BER_DERANGED
$4_5_RIGHT_HAND_50_TEXT	Pojď sem, až tě můžu zabít!
$4_5_RIGHT_HAND_60_TITLE	TALK_CULTIST_PRIEST
$4_5_RIGHT_HAND_60_TEXT	Tihle pomatení živí si myslí, že bitva skončila...
$4_5_RIGHT_HAND_70_TITLE	TALK_CULTIST_PRIEST
$4_5_RIGHT_HAND_70_TEXT	Ale to zničené stvoření z masa a ducha není, co si oni myslí.
$4_5_RIGHT_HAND_80_TITLE	TALK_CULTIST_PRIEST
$4_5_RIGHT_HAND_80_TEXT	Naplněn odhodláním svého Pána ... JÁ JSEM PRAVÁ RUKA EZTLI-TENOCHA
$4_5_RIGHT_HAND_90_TITLE	TALK_CULTIST_PRIEST
$4_5_RIGHT_HAND_90_TEXT	JÁ JSEM SMRT
$4_5_RIGHT_HAND_100_TITLE	TALK_ZELEMIR_POWER
$4_5_RIGHT_HAND_100_TEXT	Už toho bylo dost.
$4_5_RIGHT_HAND_110_TITLE	TALK_$MCG_POWER
$4_5_RIGHT_HAND_110_TEXT	Zelemire?! Co ty tady děláš?
$4_5_RIGHT_HAND_120_TITLE	TALK_ZELEMIR_POWER
$4_5_RIGHT_HAND_120_TEXT	Zachraňuji Ti život.
$12_4_FINAL_00_TITLE	TALK_$MCG_POWER
$12_4_FINAL_00_TEXT	Zelemire?
$12_4_FINAL_10_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_10_TEXT	Nebudu nečinně stát a koukat, jak se to monstrum, s kterým jsem tak dlouho bojoval, dostane ven.
$12_4_FINAL_20_TITLE	TALK_$MAG_PISSED
$12_4_FINAL_20_TEXT	Ty vrahu! Myslíš si, že-
$12_4_FINAL_30_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_30_TEXT	Na tohle teď není čas! Buď ho zabijeme, nebo je všechno ztraceno!
$12_4_FINAL_40_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_40_TEXT	Až pak můžeš dát průchod své touze po pomstě.
$12_4_FINAL_50_TITLE	TALK_$MCG_POWER
$12_4_FINAL_50_TEXT	Nemá to cenu! Chrání ho jeho kouzelná moc!
$12_4_FINAL_60_TITLE	TALK_$MCG_POWER
$12_4_FINAL_60_TEXT	Co s tím můžeme dělat?
$12_4_FINAL_70_TITLE	TALK_NOMAD_MALE_1
$12_4_FINAL_70_TEXT	Paní, jsme tu s vámi...
$12_4_FINAL_80_TITLE	TALK_ASH_FEMALE_1
$12_4_FINAL_80_TEXT	Až dosud jste půjčovala svoji sílu ostatním.
$12_4_FINAL_90_TITLE	TALK_QUAID_MALE_1
$12_4_FINAL_90_TEXT	Teď my půjčíme svoji sílu Vám.
$12_4_FINAL_100_TITLE	
$12_4_FINAL_100_TEXT	<N>Poprvé může být sama<N>$MCG vylepšena!
$12_4_FINAL_110_TITLE	
$12_4_FINAL_110_TEXT	<N>S její pomocí porazíš Eztli-Tenocha!
$12_4_FINAL_120_TITLE	TALK_NOMAD_FEMALE_1
$12_4_FINAL_120_TEXT	Paní, nechte nás Vám pomoci...
$12_4_FINAL_130_TITLE	TALK_NOMAD_FEMALE_2
$12_4_FINAL_130_TEXT	Paní, modlíme se za Vás!
$12_4_FINAL_140_TITLE	TALK_QUAID_MALE_2
$12_4_FINAL_140_TEXT	Síla nás všech...
$12_4_FINAL_150_TITLE	TALK_$MCG_POWER
$12_4_FINAL_150_TEXT	Spojena v jednu.
$12_4_FINAL_160_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_160_TEXT	Mám s tím psem mluvit jeho jazykem?
$12_4_FINAL_170_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_170_TEXT	Ta smečka, co škemrala, abych jim byl bohem, teď hrozí pěstí nebesům a otravuje vzduch planými hrozbami.
$12_4_FINAL_180_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_180_TEXT	V jakém světě se MNĚ můžete postavit?
$12_4_FINAL_190_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_190_TEXT	Já jsem EZTLI-TENOCH!
$12_4_FINAL_200_TITLE	TALK_$MCG_POWER
$12_4_FINAL_200_TEXT	Jsi mocná bytost, rozprostřená v mnoha.
$12_4_FINAL_210_TITLE	TALK_$MCG_POWER
$12_4_FINAL_210_TEXT	Ale ve mně jsou sjednocené spousty.
$12_4_FINAL_220_TITLE	TALK_$MCG_POWER
$12_4_FINAL_220_TEXT	Já jsem jejich prostředník.
$12_4_FINAL_230_TITLE	TALK_$MCG_POWER
$12_4_FINAL_230_TEXT	A společně tě jako jeden zničíme.
$12_4_FINAL_240_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_240_TEXT	Hlupáku!
$12_4_FINAL_250_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_250_TEXT	Tohle je můj svět!
$12_4_FINAL_260_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_260_TEXT	Můžeš se roztřesenými kroky dostat do světa na půli cesty...
$12_4_FINAL_270_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_270_TEXT	... ale jen já můžu chodit po cestách duší.
$12_4_FINAL_280_TITLE	TALK_$MCG_POWER
$12_4_FINAL_280_TEXT	Co se děje?
$12_4_FINAL_290_TITLE	TALK_$HEA_NORMAL
$12_4_FINAL_290_TEXT	Odešel... úplně na druhou stranu...
$12_4_FINAL_300_TITLE	TALK_$HEA_NORMAL
$12_4_FINAL_300_TEXT	Z tohohle světa na půli cesty na něj nemůžeme.
$12_4_FINAL_310_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_310_TEXT	Je tu možnost...
$12_4_FINAL_320_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_320_TEXT	$MCG, jsi jako já... můžeš přivolat ostatní do tohohle světa na půli cesty...
$12_4_FINAL_330_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_330_TEXT	Ale když ti všichni ti lidé tady ... půjčí svou moc...
$12_4_FINAL_340_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_340_TEXT	Cítím to...
$12_4_FINAL_350_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_350_TEXT	Spojenými silami mne můžeme dostat na onen svět...
$12_4_FINAL_360_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_360_TEXT	A tam konečně toho proklatého čaroděje zabiju!
$12_4_FINAL_370_TITLE	TALK_$HEA_NORMAL
$12_4_FINAL_370_TEXT	Sám to nedokážeš, bratře..
$12_4_FINAL_380_TITLE	TALK_$HEA_NORMAL
$12_4_FINAL_380_TEXT	Vezmi mě s sebou.
$12_4_FINAL_390_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_390_TEXT	Ne, je to jen moje chyba.
$12_4_FINAL_400_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_400_TEXT	Zaplatím za to sám.
$12_4_FINAL_410_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_410_TEXT	Smečka blbců! Myslíte si, že pes může-
$12_4_FINAL_420_TITLE	TALK_ZELEMIR_WOUNDED
$12_4_FINAL_420_TEXT	$MCG! Teď je ta správná chvíle! Soustřeď se!
$12_4_FINAL_430_TITLE	TALK_$MCG_POWER
$12_4_FINAL_430_TEXT	...
$12_4_FINAL_440_TITLE	TALK_$MCG_POWER
$12_4_FINAL_440_TEXT	Jdi, Zelemire.
$12_4_FINAL_450_TITLE	TALK_$MCG_POWER
$12_4_FINAL_450_TEXT	Skonči to.
$12_4_FINAL_460_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_460_TEXT	Mám s tím psem mluvit jeho jazykem?
$12_4_FINAL_470_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_470_TEXT	Ta smečka, co škemrala, abych jim byl bohem, teď hrozí pěstí nebesům a otravuje vzduch planými hrozbami.
$12_4_FINAL_480_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_480_TEXT	V jakém světě se MNĚ můžete postavit?
$12_4_FINAL_490_TITLE	TALK_EZTLI-TENOCH_NORMAL
$12_4_FINAL_490_TEXT	Já jsem EZTLI-TENOCH!
