flag	content
$ENTRY_JOURNAL_NOMADS_RIGHT_0_00	集団で暮らしている民族は、カルスクのような村落を作り、ヤギと原始的な農業で生活を営む。<N>帰るべき部族を持たない遊牧民、つまり部族が絶滅あるいは離散した人々はラクソスのような国際都市に安住の地を見い出す。あるいはレンジャーとなり、奈落の村の間の手紙を運んだり、貿易を守ったりする。
$ENTRY_JOURNAL_DREAM1_TITLE	
$ENTRY_JOURNAL_DREAM1_LEFT_0_00	15日目―奇妙な夢
$ENTRY_JOURNAL_DREAM1_LEFT_0_10	最後に夢を見たのは、いつだったろうか。生と死のはざまに入ったときの恐ろしい感覚があまりにも強烈なので、いつもは眠っている時でさえもその時の感覚が反響しているだけだ。でも、昨日の夜は違った。以前、病気で熱に浮かされて幻覚を見て以来、初めて夢を見たのだ。<N>その夢はものすごく強烈で、それまでに見たすべての恐ろしいものを忘れた。実際、その夢を見ている間は、私の23年の人生で得た経験は溶け去っていくように感じられた。<N>夢の中で、私は高いバルコニーに立っていた。まるで、自分が自分でないようだった。自分の腕を見てみると、形がよく、肌の色は深く、不思議な記号に覆われていた。金の腕輪をいくつもはめていた。ドレスには、無数の宝石が散りばめられていた。きっと、一国の全財産よりもそのドレスの方が高価に違いない。
$ENTRY_JOURNAL_DREAM1_RIGHT_0_00	巨大な月は燃えるように赤く、空に低くかかっていた。手を上へ伸ばすと、指先が月にふれた。<N>私を呼ぶ声が聞こえたので、振り返った。すると、私の隣には、男の人がいた。今までに会ったどんな人よりも背の高い男だった。彼の髪と髭は、夜の闇を纏ったような漆黒で、とても長く、金の輪で飾り立てられていた。彼がそこにいるだけで、そのまわりの世界は薄暗く小っぽけに感じられた。<N>彼は、暗いメノウのような瞳で私を見つめた。その瞬間、私たちが一つであることがわかった。私は、火のような月を引き下ろし、半分にして彼と分け合った。<N>がたがた震えながら目を覚ました。赤い月をまだ持っているかのように、手は心臓の辺りをぎゅっと掴んでいた。激しい渇望が私を襲い、涙があふれた。目が覚めたときは、もし夢に戻れるのならどんなことでもすると思った。
$ENTRY_JOURNAL_DESERT_FORTRESS_TITLE	
$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_00	17日目―砂漠の宝石
$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_10	東方の敵軍の故郷を見たら、どんな気持ちがするのか、ずっと疑問に思っていた。王都に住んでいると、戦争は直接目に見えない、掴み所のない恐怖だった。戦死者数を伝える陰鬱な報告、そして障害を負い乞食に落ちぶれた兵士の嘆きだけが、戦争を物語っていた。<N>もやもやした恐怖を感じる生活の後で、クウェイド帝国の街並みを見るのは不思議な体験だった。私は、街の美しさと精巧な設計に衝撃を受けた。しかし、とりわけ衝撃的だったのはその親しみやすさだった。<N>街には、いかにも都会生活らしいものがすべてそろっていた。人通りが多い道の踏み減らされた敷石。何世代にも渡る若者たちの落書きの残る記念碑。どこにでもありそうな店構えの屋台。
$ENTRY_JOURNAL_DESERT_FORTRESS_RIGHT_0_00	街角に自分の父親が立っていても、おかしくない気がする。街のおじさんたちが笑ったり、ののしり合ったり、情報交換している姿を、簡単に思い描ける。<N>でも、その人たちが、ターナの町を滅ぼし、原住民を殺害したのだ。男も、女も、子どもも、みんな。
$ENTRY_JOURNAL_MARKOS_TITLE	
$ENTRY_JOURNAL_MARKOS_LEFT_0_00	18日目―[knight_hero]
$ENTRY_JOURNAL_MARKOS_LEFT_0_10	あまりにも変人たちとの生活に慣れてしまったせいで、正気な人を信じられなくなってしまったのかな？<N>[knight_hero]は、礼儀正しく、教養豊かで、善意を持っていて、ユーモアがあり――体を清潔にすることの大切さをわかっている。・・・それなのに、彼にも何か欠点が見つかるんじゃないかと思って気が気でない。<N>いや！絶対彼もどこかおかしいはずだ！奇人、変人、不条理、不合理。この冒険から、私はこの奈落の谷にまともなものなど一つもないことを学んだのだ！<N>口ひげが怪しいな。口ひげの下に狂気を隠しているに違いない。
$ENTRY_JOURNAL_LETTER_MARKOS_1_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_00	19日目
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_10	[mcguffin_hero]リヴバー嬢へ<N>アッシュ王国の騎士　[knight_hero_fu]・カシャンターより<N><N>お嬢様、あなたがこの一行の司令官であることに大いに敬意を抱きながらも、あなたのお友達の選択に関して懸念を示したいと思います。つまり、[mage_hero_fu]・ラン・ラクスミと旅を続ける限り、あなたの安全を保障できませんし、この冒険の安全も保障できません。<N>あなたは、あの人のことを「そんなに悪い子じゃない」し、クウェイド戦争はもう終わったと、おっしゃるかもしれません。しかし、確信を持って申し上げますが、彼女の中では全然終わっていません。彼女は、すでに存在しないものに狂信的に入れあげているのです。ここには指揮系統もないし、彼女が暴走しても押さえ込めません。もし、[mage_hero_fu]が、クウェイド帝国の栄光のためなら文字通り我々の寝首を掻く必要があると考えたら、どうなるでしょう。我々は、二度と朝日を拝めなくなりますよ
$ENTRY_JOURNAL_LETTER_MARKOS_1_RIGHT_0_00	出来るだけ早く、出来るだけ穏便に、彼女との縁を切ることをお勧めいたします。<N>あなたの忠実な僕<N>[knight_hero_fu] カシャンター
$ENTRY_JOURNAL_LETTER_MARKOS_2_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_00	19日目の夜―[knight_hero_fu]への手紙 草稿その1
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_10	親愛なる[knight_hero_fu]へ<N><N>あなたがくれた手紙への返事として、三点を伝えたいと思います。まず一つ目。直接話せばいいのに、わざわざ手紙で伝えた理由は何ですか？私が汚いからですか？みんな陰では私のことを笑い者にしているんですか？<N>二つ目。私のことを、嬢を付けて呼ぶのは、もうやめてください。<N>三つ目。[mage_hero]のことは放っといて。でないと、あなたの・・・その、もみ上げを燃やしたり、そういうことをするわよ。
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_00	追伸――もみ上げの件は、冗談です。燃やしたりしません。そんなことしたら、変な格好になっちゃいますもの。それに、あなたの噂話をする時の新しいあだ名を考えなきゃいけなくなります。リッパナオヒゲさんが、一番ぴったりなのに。とにかく、私が言いたいのは、[mage_hero_fu]には辛い過去があったんだから、悪口を言いたいだけなら、別の人を選んだら？例えば、[berserker_hero_up]とか、適役じゃない？アイツ、私が手紙を書いている最中に、こっそり後ろから読んでいるのよ。気づいてないと思ってるのかしら。あんな口臭が酷い野郎なん
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_10	<N><N><N>あいしているわ[knight_hero_up]あなたの口ひげとけっこんしたい。[berserker_hero_up]よりかっこわるいし、スカートをはいているけどね、はははは。さぁ、けっこんしよ!!!!
$ENTRY_JOURNAL_LETTER_MARKOS_3_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_00	20日目
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_10	[mcguffin_hero_fu]嬢<N>先程[berserker_hero_fu]があなたの手紙を私に届けた後、あなたは彼をおたまで乱暴に叩いてキャンプから追い出していましたね。もしかすると、私はまだ手紙を受け取ってはいけなかったのではないでしょうか。<N>なので、お手紙は読まずにお返しいたします。それから、おたまは洗ってから使ってくださいね。ここまで読んでくださって有難う。<N>追伸――リッパナオヒゲさん？本当ですか？それが、あなたが考え付いた一番いいあだ名なんですか？<N>―[knight_hero_fu] カシャンター
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_TITLE	
