"flag","content","comment",
"$UI_DEFENDER_BOOST","POTENZIA: <PSI> Psi",
"$UI_DEFENDER_BOOST_NEED","POTENZIA: <PSI> Psi",
"$UI_DEFENDER_BOOST_MAX","POTENZIAMENTO MASSIMO",
"$UI_DEFENDER_BOOST_UNLOCK","Sbloccato al <LVL> LIVELLO POTENZIAMENTO",
"$UI_DEFENDER_CLICK_TO","(Click to enable/disable)",
"$UI_DEFENDER_TECHNIQUES","TECHNIQUES",
"$UI_DEFENDER_TECHNIQUE","Technique",
"$UI_DEFENDER_TRAITS","TRAITS",
"$UI_DEFENDER_TRAIT","Tratti",
"$UI_DEFENDER_RECALL","Richiama",
"$UI_SKILLS_CLICK_TO_UPGRADE","Clicca per migliorare.",
"$UI_SKILLS_MAX","MASSIMO",
"$MISC_MAX","MAX",
"$UI_SKILLS_NO_POINTS","Nessun punto disponibile.",
"$UI_SKILLS_REQ_1PT","RICHIEDE: Personaggio LVL <LVL>,<N><PT> punto in <SKILL>",
"$UI_SKILLS_REQ_XPT","RICHIEDE: Personaggio LVL <LVL>,<N><PT> punti in <SKILL>",
"$UI_SKILLS_NO_LEARN_SPELL","Non hai ancora imparato questo incantesimo.",
"$UI_SKILLS_MOUSE_OVER","Usa il cursore del mouse per ispezionare.",
"$UI_EQUIP_OWNED","posseduto",
"$UI_EQUIP_COMPARE","confronta",
"$UI_EQUIP_PRICE","prezzo",
"$UI_EQUIP_SHOW_EQUIPPED","Mostra equipaggiamento",
"$UI_EQUIP_EQUIP_AFTER","Equip after purchase",
"$UI_EQUIP_EQUIP_WHO","Who will equip it?",
"$UI_EQUIP_EQUIPPED","Equipaggiato",
"$UI_EQUIP_MAX_OWNED","MAXIMUM OWNED",
"$UI_EQUIP_ALL_W_SWORD_EQUIPPED","All swords equipped!",
"$UI_EQUIP_ALL_W_STAFF_EQUIPPED","All staffs equipped!",
"$UI_EQUIP_ALL_W_BOW_EQUIPPED","All bows equipped!",
"$UI_EQUIP_ALL_A_LIGHT_EQUIPPED","All light armor equipped!",
"$UI_EQUIP_ALL_A_HEAVY_EQUIPPED","All heavy armor equipped!",
"$UI_EQUIP_CANT_UPGRADE_W_SWORD","You have no swords I could improve!",
"$UI_EQUIP_CANT_UPGRADE_W_BOW","You have no bows I could improve!",
"$UI_EQUIP_CANT_UPGRADE_W_STAFF","You have no staffs I could improve!",
"$UI_EQUIP_CANT_UPGRADE_A_LIGHT","You have no light armor I could improve!",
"$UI_EQUIP_CANT_UPGRADE_A_HEAVY","You have no heavy armor I could improve!",
"$UI_EQUIP_NO_W_SWORD","No swords owned!",
"$UI_EQUIP_NO_W_STAFF","No staffs owned!",
"$UI_EQUIP_NO_W_BOW","No bows owned!",
"$UI_EQUIP_NO_A_LIGHT","No light armor owned!",
"$UI_EQUIP_NO_A_HEAVY","No heavy armor owned!",
"$UI_EULA_TITLE","END USER LICENSE AGREEMENT",
"$UI_ACHIEVE_COMPLETION","Completion",
"$UI_ACHIEVE_CATEGORIES","Categories",
"$UI_ACHIEVE_POP_UP","Pop-up Notifier",
"$UI_ACHIEVE_TRAINER","Trainer",
"$UI_ACHIEVE_EASY","Easy",
"$UI_ACHIEVE_MEDIUM","Medium",
"$UI_ACHIEVE_HARD","Hard",
"$UI_ACHIEVE_IMPOSSIBLE","Impossible",
"$UI_CONTROLS_SPELL","Spell",
"$UI_CONTROLS_CLASS","Class",
"$UI_CONTROLS_CHARACTER","Character",
"$UI_CONTROLS_TARGET","Target",
"$UI_CONTROLS_PAUSE","Pause",
"$UI_CONTROLS_MINUS_SPEED","- Speed",
"$UI_CONTROLS_PLUS_SPEED","+ Speed",
"$UI_CONTROLS_BOOST","Boost",
"$UI_CONTROLS_RECALL","Recall",
"$UI_CONTROLS_BACK","Back",
"$UI_CONTROLS_PRESETS","Presets",
"$UI_CONTROLS_TAB_NAV","Tab<N>Navigation",
"$UI_CONTROLS_CYCLE","Cycle<N>Defenders",
"$UI_CONTROLS_CYCLE_NUMS","off_x:-5,off_y:0","COMMENT: moves the 'cycle defenders' text and associated buttons",
"$UI_CONTROLS_SCROLL","Scroll Map,<N>Place Defender",
"$UI_CONTROLS_MOVE_CURSOR","Move Cursor",
"$UI_CONTROLS_VIRTUAL_MOUSE","Virtual Mouse",
"$UI_CONTROLS_CLICK","Click",
"$UI_CONTROLS_SPEED","Speed",
"$UI_CONTROLS_ACCEL","Acceleration",
"$UI_CONTROLS_SLOWEST","Slowest",
"$UI_CONTROLS_SLOW","Slow",
"$UI_CONTROLS_NORMAL","Normal",
"$UI_CONTROLS_FAST","Fast",
"$UI_CONTROLS_NONE","None",
"$UI_CONTROLS_PRESET_QWERTY","Qwerty",
"$UI_CONTROLS_PRESET_LEFTY","Lefty",
"$UI_CONTROLS_PRESET_AZERTY","Azerty",
"$UI_CONTROLS_PRESET_QWERTZ","Qwertz",
"$UI_CONTROLS_PRESET_DVORAK","Dvorak",
"$UI_CONTROLS_PRESET_CUSTOM","Custom",
"$UI_DOWNLOAD_WARNING","DISABLE YOUR<N>POP-UP BLOCKER!",
"$UI_DOWNLOAD_BODY","Click a button to download the<N>desktop version of the game.<N><N>It will download in a new window/tab.<N>There might be a slight delay, so give it<N>a minute and try not to spam the buttons.",
"$UI_DOWNLOAD_LINUX","Linux",
"$UI_DOWNLOAD_WINDOWS","Windows",
"$UI_DOWNLOAD_MACINTOSH","Macintosh",
"$UI_DOWNLOAD_SOUNDTRACK","Soundtrack",
"$UI_CONFLICT_TITLE","Steam Cloud Conflict!",
"$UI_CONFLICT_MSG","We're not sure which of these should go in Slot <SLOT>.<N>Please pick the one you want to keep.",
"$UI_CONFLICT_CLOUD","CLOUD",
"$UI_CONFLICT_LOCAL","COMPUTER",
"$UI_CONFLICT_BETTER","We think this one seems better",
"$UI_CONFLICT_BUTTON","Use this",
"$UI_CONFLICT_BUTTON_NUMS","font:13,x_off:0,y_off:0",
"$UI_CONFLICT_NGP","New Game+",
"$UI_CONFLICT_BACKUP","Backup the file I don't pick to:<N><LOC>",
"$UI_GAMEPLAY_MISCELLANEOUS","Miscellaneous",
"$UI_GAMEPLAY_CLOUD_SAVE","Cloud Saves",
"$UI_GAMEPLAY_OFF","Off",
"$UI_GAMEPLAY_ON","On",
"$UI_GAMEPLAY_TUTORIALS","Tutorials",
"$UI_GAMEPLAY_DIALOGUE","Dialogue",
"$UI_GAMEPLAY_NEVER","Never",
"$UI_GAMEPLAY_ALWAYS","Always",
"$UI_GAMEPLAY_DEFAULT","New Battles Only",
"$UI_GAMEPLAY_BATTLE_NUMBERS","Battle Numbers",
"$UI_GAMEPLAY_HIDE","Hide",
"$UI_GAMEPLAY_SHOW","Show",
"$UI_GAMEPLAY_TRACKING","Data Tracking",
"$UI_GAMEPLAY_TRACK_YES","Let us track anonymous play stats",
"$UI_GAMEPLAY_TRACK_NO","Don't track me, bro!",
"$UI_GAMEPLAY_AUTO_UPDATE","Auto-Updater",
"$UI_GAMEPLAY_ENABLE_UPDATER","Check for updates when game starts",
"$UI_GAMEPLAY_DISABLE_UPDATER","Disable auto-updater",
"$UI_GAMEPLAY_SLOW_FOOTNOTE","Might slow down the game",
"$UI_SAVE_PATH","Save Files Path...",
"$UI_MOD_PATH","Mod Files Path...",
"$TOOLTIP_CHANGE_PATH_1","NOTE:",
"$TOOLTIP_CHANGE_PATH_2","Your old files won't automatically transfer to the new location.<N><N>They will remain in the original directory.",
"$UI_VIDEO_IF_DOESNT_WORK","If the new resolution doesn't work,<N>it will revert after a few seconds.",
"$UI_VIDEO_RES_CHANGED","Resolution changed.<N>Do you like it?<N><N>Reverting in <TIME> seconds",
"$UI_VIDEO_SETTINGS","Video Settings",
"$UI_VIDEO_WARNING","Video options disabled in browser mode.",
"$UI_VIDEO_WARNING2","Your system configuration does not support in-game resolution switching, unfortunately :(",
"$UI_VIDEO_WARNING3","In COMPATIBILITY MODE, resolution switching is disabled.<N><N>Sorry about that!",
"$UI_VIDEO_MOUSE","Mouse Cursor",
"$UI_VIDEO_MOUSE_DEFAULT","Default",
"$UI_VIDEO_MOUSE_FANCY","Fancy",
"$UI_VIDEO_PARTICLES","Particles",
"$UI_VIDEO_SWIRL","Pre-Battle Animation",
"$UI_VIDEO_AOE","Highlight area attacks",
"$UI_VIDEO_CHANGE_RES","Change Resolution",
"$UI_VIDEO_SCREEN_POS","Screen Position",
"$UI_VIDEO_CHANGE_RES_BUTTON","Change it!",
"$UI_VIDEO_SHOW_ALL_RES","Show All Resolutions",
"$UI_VIDEO_RECOMMENDED","Recommended:",
"$UI_VIDEO_STANDARD_RATIO","(Standard ratio)",
"$UI_VIDEO_WIDESCREEN","(Widescreen)",
"$UI_VIDEO_PIXELS","Pixels",
"$UI_VIDEO_BIT_DEPTH","Depth",
"$UI_VIDEO_REFRESH","Refresh",
"$UI_VIDEO_SCALE","Scale",
"$UI_VIDEO_CAN_SLOW_GAME","(Can slow game)",
"$UI_VIDEO_WINDOWED","Windowed",
"$UI_VIDEO_FULLSCREEN","Fullscreen",
"$UI_SAVE_ERROR_INCOMPAT","Incompatible!",
"$UI_SAVE_ERROR_INCOMPAT_TEXT","Error! You're playing the DEMO<N>and that file is from the FULL version",
"$UI_SAVE_DEMO_IMPORT","Demo Import",
"$UI_SAVE_DEMO_IMPORT_TEXT","That file is from the DEMO. Some adjustments might be made.<N>Is that cool?",
"$UI_SAVE_DEMO_NEWER","File is from NEWER version of game,<N>it might be incompatibile.<N>Try importing anyway?",
"$UI_SAVE_DEMO_OLDER","File is from OLDER version of game<N>some adjustments might be made.<N>Is that cool?",
"$UI_NORM_MOD_INCOMPAT_TEXT","<N>File is from a mod,<N>it might be incompatibile.<N><N>Try importing anyway?",
"$UI_MOD_NORM_INCOMPAT_TEXT","<N>A mod is active, but that<N>file is from the normal game,<N>it might be incompatibile.<N><N>Try importing anyway?",
"$UI_MOD_MOD_INCOMPAT_TEXT","<N>File is from a different mod,<N>it might be incompatible.<N><N>Try importing anyway?",
"$UI_SAVE_DEMO_ATTENTION","Attenzione!",
"$UI_SAVE_MENU_LOADED","Caricamento completato!",
"$UI_SAVE_MENU_CHECK_GOG","Cerca aggiornamenti gratuiti su GOG!",
"$UI_SAVE_MENU_DOWNLOAD","Get downloadable version",
"$UI_SAVE_MENU_FULL_VERSION","Versione Completa",
"$UI_SAVE_MENU_KONG_XDEMO_LOGIN","Extended Demo - Log in to kongregate to access the full game!",
"$UI_SAVE_MENU_KONG_XDEMO","Versione Demo Estesa",
"$UI_SAVE_MENU_KONG_DEMO_LOGIN_FULL","Demo - Accedi a kongregate per accedere al gioco completo!",
"$UI_SAVE_MENU_KONG_DEMO_LOGIN_XDEMO","Demo - Accedi a kongregate per accedere a nuovi contenuti!",
"$UI_SAVE_MENU_KONG_DEMO","Versione Demo",
"$UI_SAVE_CONFIRM_DELETE","Conferma?",
"$UI_SAVE_CONFIRM_DELETE_TEXT","PERMANENTLY erase this<N>save slot?",
"$SAVE_SLOT_PLAY","Gioca",
"$SAVE_SLOT_PLAY_PLUS","Gioca +",
"$SAVE_SLOT_NEW_GAME","Nuovo Gioco",
"$SAVE_SLOT_NEW_GAME_PLUS","Nuovo Gioco +",
"$SAVE_SLOT_EXPORT","Esporta",
"$SAVE_SLOT_IMPORT","Importa",
"$SAVE_SLOT_DELETE","Elimina",
"$UI_DEMO_SAVES_DETECTED","Rilevati salvataggi dal Demo!",
"$UI_DEMO_IMPORT_SAVES","Importa i salvataggi del Demo?",
"$UI_CLOUD_UNKNOWN","Salvataggi Cloud",
"$UI_CLOUD_UNKNOWN_TEXT","Abilita salvataggi cloud di Steam?",
"$UI_CLOUD_UNKNOWN_TEXT_2","You can change this setting at any time in:<N><N>Options:Miscellaneous",
"$UI_MOD_TITLE","Modifiche",
"$UI_MOD_LOAD_EXISTING","Carica un Mod esistente",
"$UI_MOD_CREATE_NEW","Crea un nuovo Mod",
"$UI_MOD_BROWSE_QUEUE","I miei Mod",
"$UI_MOD_BROWSE_WORKSHOP","Steam Workshop",
"$UI_MOD_WEB_BROWSER","Web Browser",
"$UI_MOD_INSTALL_STANDALONE","Install from ZIP",
"$UI_MOD_INSTALL_ERROR","That mod folder name exists.<N>Try installing with a suffix?",
"$UI_MOD_INSTALL_ERROR2","Sorry, we couldn't install the Mod.",
"$UI_DEFQ_MODS","Mod",
"$UI_MOD_TITLE","Modifications",
"$UI_MOD_DATA_ONLY","Data Only (1M)",
"$UI_MOD_SPRITES"," +4M of Sprites",
"$UI_MOD_MOVIES"," +13M of Movie art",
"$UI_MOD_BKGS"," +42M of Bkg art",
"$UI_MOD_TEMPLATE_SETTINGS","Mod Template Settings",
"$UI_MOD_SELECT_DIR","Select Mod Directory",
"$UI_SAVE_SELECT_DIR","Select Save Directory",
"$UI_MOD_LOAD_MOD","Load Mod",
"$UI_MOD_EXISTS","Mod exists.<N>Load it?",
"$UI_MOD_MISSING","Couldn't find settings.xml.<N>Either there's no mod there,<N>or it's broken.",
"$UI_MOD_NOT_DIR","Whoat!<N>That's not even a directory!<N>Try Again.",
"$UI_MOD_LOADING","Loading Mod...",
"$UI_MOD_PLEASE_WAIT","Please Wait While<N>We Load Your Mod",
"$UI_MOD_PROGRESS","Task <TASK><N>File <FILE><N>",
"$UI_MOD_LOAD_FINISH","Loading Complete",
"$UI_MOD_LOAD_FINISH_TEXT","Mod loaded successfully.<N>Game will now Restart.",
"$UI_MOD_LOAD_FAIL","Loading Failed!",
"$UI_MOD_LOAD_FAIL_TEXT","Error loading mod:",
"$UI_MOD_NAME","Enter a Name for this Mod",
"$UI_MOD_EXPORTING","Exporting Data",
"$UI_MOD_EXPORT_FINISH","Export Complete!",
"$UI_MOD_EXPORT_FINISH_TEXT","Your mod is located at:",
"$UI_MOD_EXPORT_CANCEL","Export Cancelled!",
"$UI_MOD_EXPORT_CANCEL_TEXT","Files are located at:",
"$UI_MOD_EXPORT_FAIL","Export Failed!",
"$UI_MOD_EXPORT_FAIL_TEXT","There was an error!",
"$UI_MOD_EXPORT_CHURN","Task <TASK_PROGRESS><N><N><TASK><N><PROGRESS>",
"$UI_MOD_DEFQ_SAVE","Defender's Quest Save Files (*.dfq)",
"$UI_MOD_ALL_FILES","All Files (*.*)",
"$UI_MOD_AUTHOR","Author",
"$UI_MOD_PLAY","Play",
"$UI_MOD_SHARE","Share",
"$UI_MOD_UPDATE","Update",
"$UI_MOD_EDIT","Edit",
"$UI_MOD_WORKSHOP","Workshop",
"$UI_MOD_SHARE_TITLE","Share Mod",
"$UI_MOD_SHARE_TEXT_LOCAL","This will package your mod into a single file for easy distribution.",
"$UI_MOD_SHARE_TEXT_STEAM","This will package and upload your mod to Steam Workshop.",
"$UI_MOD_UPDATE_TEXT_STEAM","This will update your mod on Steam Workshop.",
"$UI_MOD_ZIP_PROGRESS","Task <TASK><N>File <FILE><N>",
"$UI_MOD_ZIP_FINISH","Packaging Complete",
"$UI_MOD_ZIP_FINISH_TEXT","Mod zipped successfully.",
"$UI_MOD_ZIP_FAIL","Packaging Failed!",
