flag	content
$LINE_COLISEUM_INTRO_30_CHAR	PRISIONERO
$LINE_COLISEUM_INTRO_30_TEXT	Exacto. En unos segundos se abrirán esas puertas por las que saldrán hordas de monstruos que nos devorarán.
$LINE_COLISEUM_INTRO_40_CHAR	$MCG
$LINE_COLISEUM_INTRO_40_TEXT	Así que simplemente... ¿vamos a morir?
$LINE_COLISEUM_INTRO_50_CHAR	PRISIONERO
$LINE_COLISEUM_INTRO_50_TEXT	Eso es. Bienvenida al Foso.
$LINE_COLISEUM_INTRO_60_CHAR	PRISIONERO
$LINE_COLISEUM_INTRO_60_TEXT	No sé tú, princesa, pero yo tengo la intención de morir luchando.
$LINE_COLISEUM_INTRO_70_CHAR	$MCG
$LINE_COLISEUM_INTRO_70_TEXT	*¡Espera! Si vamos a morir, al menos me gustaría saber cuál es tu nombre. Yo soy $MCG.
$LINE_COLISEUM_INTRO_80_CHAR	PRISIONERO
$LINE_COLISEUM_INTRO_80_TEXT	Un placer conocerte. Yo soy...
$SCENE_COLISEUM_OUTRO_TITLE	Contra todo pronóstico
$LINE_COLISEUM_OUTRO_00_CHAR	GUARDIA
$LINE_COLISEUM_OUTRO_00_TEXT	¡Señor! ¡Los zombis están muertos!
$LINE_COLISEUM_OUTRO_10_CHAR	OZIMAL
$LINE_COLISEUM_OUTRO_10_TEXT	Imposible. Nadie ha matado nunca un zombi.
$LINE_COLISEUM_OUTRO_20_CHAR	GUARDIA
$LINE_COLISEUM_OUTRO_20_TEXT	Es esa chica nueva... No sé lo que hizo, pero los prisioneros están vivos y los zombis están todos muertos.
$LINE_COLISEUM_OUTRO_30_CHAR	OZIMAL
$LINE_COLISEUM_OUTRO_30_TEXT	Interesante...
$LINE_COLISEUM_OUTRO_40_CHAR	OZIMAL
$LINE_COLISEUM_OUTRO_40_TEXT	Metedlos en una celda.
$LINE_COLISEUM_OUTRO_50_CHAR	GUARDIA
$LINE_COLISEUM_OUTRO_50_TEXT	¡Sí, señor!
$LINE_COLISEUM_OUTRO_60_CHAR	OZIMAL
$LINE_COLISEUM_OUTRO_60_TEXT	Después envía una carta a nuestro amigo, el coleccionista.
$LINE_COLISEUM_OUTRO_70_CHAR	OZIMAL
$LINE_COLISEUM_OUTRO_70_TEXT	Dile que tengo un nuevo artículo interesante en venta.
$SCENE_OZIMAL_PRISON_TITLE	Tras los barrotes
$LINE_OZIMAL_PRISON_00_CHAR	$RAN
$LINE_OZIMAL_PRISON_00_TEXT	Vale, ¿qué es lo que has hecho?
$LINE_OZIMAL_PRISON_10_CHAR	$RAN
$LINE_OZIMAL_PRISON_10_TEXT	Sentí como si... me tiraran del corazón en dos direcciones al mismo tiempo.
$LINE_OZIMAL_PRISON_20_CHAR	$MCG
$LINE_OZIMAL_PRISON_20_TEXT	Lo siento, pero no lo sé, de verdad. Lo único que sé es que funciona.
$LINE_OZIMAL_PRISON_30_CHAR	$MCG
$LINE_OZIMAL_PRISON_30_TEXT	¡Al menos estamos todos vivos! Eso tiene que servir de algo, ¿no?
$LINE_OZIMAL_PRISON_40_CHAR	$RAN
$LINE_OZIMAL_PRISON_40_TEXT	Vivos y perdiendo la cabeza por momentos, al parecer. Por todos los dioses, necesito un trago.
$LINE_OZIMAL_PRISON_50_CHAR	$MCG
$LINE_OZIMAL_PRISON_50_TEXT	Que sean dos.
$LINE_OZIMAL_PRISON_60_CHAR	EXTRAÑO MISTERIOSO
$LINE_OZIMAL_PRISON_60_TEXT	*¡Pssst! ¡$MCG! ¡Aquí!
$LINE_OZIMAL_PRISON_70_CHAR	$MCG
$LINE_OZIMAL_PRISON_70_TEXT	¿Cómo sabes mi nombre?
$LINE_OZIMAL_PRISON_80_CHAR	EXTRAÑO MISTERIOSO
$LINE_OZIMAL_PRISON_80_TEXT	Los guardias volverán pronto. Si queréis escapar vivos de aquí tenéis que escucharme.
$LINE_OZIMAL_PRISON_90_CHAR	$MCG
$LINE_OZIMAL_PRISON_90_TEXT	¿Quién eres?
$LINE_OZIMAL_PRISON_100_CHAR	EXTRAÑO MISTERIOSO
$LINE_OZIMAL_PRISON_100_TEXT	Un amigo.
$LINE_OZIMAL_PRISON_110_CHAR	EXTRAÑO MISTERIOSO
$LINE_OZIMAL_PRISON_110_TEXT	Escucha atentamente: Ozimal intentará venderte mañana a un hombre vestido de rojo. No puedo dejar que eso ocurra.
$LINE_OZIMAL_PRISON_120_CHAR	$MCG
$LINE_OZIMAL_PRISON_120_TEXT	...
$LINE_OZIMAL_PRISON_130_CHAR	EXTRAÑO MISTERIOSO
$LINE_OZIMAL_PRISON_130_TEXT	Volverá a enviarte al Coliseo otra vez para que demuestres tus habilidades.
$LINE_OZIMAL_PRISON_140_CHAR	$MCG
$LINE_OZIMAL_PRISON_140_TEXT	¿Pero cómo sabes...?
$LINE_OZIMAL_PRISON_150_CHAR	EXTRAÑO MISTERIOSO
$LINE_OZIMAL_PRISON_150_TEXT	Cuando esto ocurra, crearé una distracción. Ese será el momento para escapar.
$LINE_OZIMAL_PRISON_160_CHAR	EXTRAÑO MISTERIOSO
$LINE_OZIMAL_PRISON_160_TEXT	Toma esta chatarra. Ofrécesela a los demás prisioneros a cambio de su ayuda. Debes prepararte para mañana.
$LINE_OZIMAL_PRISON_170_CHAR	$MCG
$LINE_OZIMAL_PRISON_170_TEXT	¿Por qué me ayudas?
$LINE_OZIMAL_PRISON_180_CHAR	EXTRAÑO MISTERIOSO
$LINE_OZIMAL_PRISON_180_TEXT	Es más seguro si no lo sabes, por ahora. Reúnete conmigo en el Monasterio. Te lo explicaré todo allí.
$LINE_OZIMAL_PRISON_190_CHAR	$MCG
$LINE_OZIMAL_PRISON_190_TEXT	De acuerdo, supongo...
$LINE_OZIMAL_PRISON_200_CHAR	EXTRAÑO MISTERIOSO
$LINE_OZIMAL_PRISON_200_TEXT	*$MCG, no puedes caer en sus manos.
$SCENE_COLISEUM_2_INTRO_TITLE	Una pequeña demostración
$LINE_COLISEUM_2_INTRO_00_CHAR	OZIMAL
$LINE_COLISEUM_2_INTRO_00_TEXT	Bueno, estimado invitado, ¿cómo van las cosas en el mundo exterior?
$LINE_COLISEUM_2_INTRO_10_CHAR	HOMBRE DE ROJO
$LINE_COLISEUM_2_INTRO_10_TEXT	La peste ha destruido el Imperio Quaid por completo. No queda nada salvo las perversas e inhumanas hordas de infectados.
$LINE_COLISEUM_2_INTRO_20_CHAR	OZIMAL
$LINE_COLISEUM_2_INTRO_20_TEXT	Bien, me encanta oír eso.
$LINE_COLISEUM_2_INTRO_30_CHAR	HOMBRE DE ROJO
$LINE_COLISEUM_2_INTRO_30_TEXT	Ahora se extiende por el Reino de Ash. Si nadie hace nada, esta enfermedad conseguirá lo que los ejércitos Quaid no pudieron lograr.
$LINE_COLISEUM_2_INTRO_40_CHAR	OZIMAL
$LINE_COLISEUM_2_INTRO_40_TEXT	Bueno, mientras los asustadizos Ashani sigan exiliando a los infectados aquí, nosotros, los señores del Foso, seguiremos en este negocio.
$LINE_COLISEUM_2_INTRO_50_CHAR	OZIMAL
$LINE_COLISEUM_2_INTRO_50_TEXT	Las monstruosidades de la peste son muy valiosas para el que sabe cómo usarlas, ¿verdad?
$LINE_COLISEUM_2_INTRO_60_CHAR	HOMBRE DE ROJO
$LINE_COLISEUM_2_INTRO_60_TEXT	Basta de cháchara. ¿Dónde está la chica?
$LINE_COLISEUM_2_INTRO_70_CHAR	OZIMAL
$LINE_COLISEUM_2_INTRO_70_TEXT	Por aquí. Creo que te interesarán bastante sus habilidades.
$LINE_COLISEUM_2_INTRO_80_CHAR	HOMBRE DE ROJO
$LINE_COLISEUM_2_INTRO_80_TEXT	Ya veremos.
$LINE_COLISEUM_2_INTRO_90_CHAR	OZIMAL
$LINE_COLISEUM_2_INTRO_90_TEXT	Entra en un trance y parece como si sus compañeros se desvanecieran en el vacío.
$LINE_COLISEUM_2_INTRO_100_CHAR	OZIMAL
$LINE_COLISEUM_2_INTRO_100_TEXT	Los zombis a su alrededor desfallecen unos tras otros, como si los atacaran con golpes invisibles.
$LINE_COLISEUM_2_INTRO_110_CHAR	HOMBRE DE ROJO
$LINE_COLISEUM_2_INTRO_110_TEXT	Muéstramelo.
$LINE_COLISEUM_2_INTRO_120_CHAR	OZIMAL
$LINE_COLISEUM_2_INTRO_120_TEXT	¡Guardias, soltad a los zombis!
$SCENE_COLISEUM_2_OUTRO_TITLE	La intrépida huida
$LINE_COLISEUM_2_OUTRO_00_CHAR	HOMBRE DE ROJO
$LINE_COLISEUM_2_OUTRO_00_TEXT	Increíble. Ella los ve como realmente son.
$LINE_COLISEUM_2_OUTRO_10_CHAR	HOMBRE DE ROJO
$LINE_COLISEUM_2_OUTRO_10_TEXT	Lucha contra ellos en su propio mundo.
$LINE_COLISEUM_2_OUTRO_20_CHAR	OZIMAL
$LINE_COLISEUM_2_OUTRO_20_TEXT	¿Así que estás interesado?
$LINE_COLISEUM_2_OUTRO_30_CHAR	HOMBRE DE ROJO
$LINE_COLISEUM_2_OUTRO_30_TEXT	*Te pagaré el doble, sin duda.$NNo encuentro un igual a menudo.
$LINE_COLISEUM_2_OUTRO_40_CHAR	HOMBRE DE ROJO
$LINE_COLISEUM_2_OUTRO_40_TEXT	¿Qué es lo que pasa?
$LINE_COLISEUM_2_OUTRO_50_CHAR	OZIMAL
$LINE_COLISEUM_2_OUTRO_50_TEXT	¡Guardias!
$LINE_COLISEUM_2_OUTRO_60_CHAR	GUARDIA
$LINE_COLISEUM_2_OUTRO_60_TEXT	¡Señor, la muralla sur del Coliseo se ha derrumbado!
$LINE_COLISEUM_2_OUTRO_70_CHAR	GUARDIA
$LINE_COLISEUM_2_OUTRO_70_TEXT	¡Los prisioneros han escapado!
$LINE_COLISEUM_2_OUTRO_80_CHAR	OZIMAL
$LINE_COLISEUM_2_OUTRO_80_TEXT	¿¡CÓMO!?
$LINE_COLISEUM_2_OUTRO_90_CHAR	OZIMAL
$LINE_COLISEUM_2_OUTRO_90_TEXT	¡Suelta a nuestros zombis! ¡Dadles caza!
$SCENE_RIVER_INTRO_TITLE	Sobre el río
$LINE_RIVER_INTRO_00_CHAR	$MCG
$LINE_RIVER_INTRO_00_TEXT	¡Por aquí, venid!
$LINE_RIVER_INTRO_10_CHAR	$RAN
$LINE_RIVER_INTRO_10_TEXT	No tiene sentido, ¡nos están alcanzando!
$LINE_RIVER_INTRO_20_CHAR	$MCG
$LINE_RIVER_INTRO_20_TEXT	¡Rápido, crucemos el río! ¡Los contendremos en el vado!
$LINE_RIVER_INTRO_30_CHAR	$RAN
$LINE_RIVER_INTRO_30_TEXT	¡Hay demasiados!
$LINE_RIVER_INTRO_40_CHAR	$BER
$LINE_RIVER_INTRO_40_TEXT	Solo hay una solución...
$LINE_RIVER_INTRO_50_CHAR	$BER
$LINE_RIVER_INTRO_50_TEXT	¡¡¡Hora de arrasar con frenesí suicida!!!
$LINE_RIVER_INTRO_60_CHAR	$MCG
$LINE_RIVER_INTRO_60_TEXT	Creo que puede que tengas algo...
$LINE_RIVER_INTRO_70_CHAR	$BER
$LINE_RIVER_INTRO_70_TEXT	¿Como si quisieras masacrar todo lo que se mueve y después bailar mientras llueven vísceras como si fuera confeti húmedo de la mejor fiesta de cumpleaños de la historia?
$SCENE_RIVER_OUTRO_TITLE	A la fuga
$NARR_RIVER_OUTRO_00_TEXT	ACTO II
$NARR_RIVER_OUTRO_00_SUB_TEXT	*Escupo en el rostro del traidor, el asesino del honor.$NOjalá se ahogue en su propia sangre.$NQue su cadáver se pudra sobre esta tierra.$NQue el frío eterno congele sus huesos.
$NARR_RIVER_OUTRO_00_SUB_SUB_TEXT	*$N$N$N$N$N-extracto del Juramento de lealtad del Imperio Quaid
$LINE_RIVER_OUTRO_00_CHAR	$BER
$LINE_RIVER_OUTRO_00_TEXT	¿Quién está listo para la segunda ronda?
$LINE_RIVER_OUTRO_10_CHAR	$BER
$LINE_RIVER_OUTRO_10_TEXT	¡Os arrancaré la cara y usaré vuestras calaveras como MACETEROS!
$LINE_RIVER_OUTRO_20_CHAR	$MCG
$LINE_RIVER_OUTRO_20_TEXT	*$BER, ya están muertos... Además, todas tus plantas olerían a gente muerta.
$LINE_RIVER_OUTRO_30_CHAR	$BER
$LINE_RIVER_OUTRO_30_TEXT	Oh.
$LINE_RIVER_OUTRO_40_CHAR	$BER
$LINE_RIVER_OUTRO_40_TEXT	¿Y ahora cuál es el plan?
$LINE_RIVER_OUTRO_50_CHAR	$MCG
$LINE_RIVER_OUTRO_50_TEXT	Bueno, ese anciano misterioso dijo que nos reuniéramos con él en <LQ>el Monasterio<RQ>...
$LINE_RIVER_OUTRO_60_CHAR	$BER
$LINE_RIVER_OUTRO_60_TEXT	Ah, debía referirse al Capitolio Selini, al norte del Foso.
$LINE_RIVER_OUTRO_70_CHAR	$MCG
$LINE_RIVER_OUTRO_70_TEXT	¿Hay monjes del Templo de Ash aquí en esta... colonia infectada?
$LINE_RIVER_OUTRO_80_CHAR	$BER
$LINE_RIVER_OUTRO_80_TEXT	¿Qué lugar podría ser mejor para un hospital? Vamos, os mostraré el camino.
$LINE_RIVER_OUTRO_90_CHAR	$RAN
$LINE_RIVER_OUTRO_90_TEXT	¿Confías en este tío?
$LINE_RIVER_OUTRO_100_CHAR	$MCG
$LINE_RIVER_OUTRO_100_TEXT	Bueno, está completamente tarumba, eso seguro, pero parece leal. No puedo permitirme ser exigente en lo que a amigos se refiere.
$LINE_RIVER_OUTRO_110_CHAR	$RAN
$LINE_RIVER_OUTRO_110_TEXT	No, no me refiero a este payaso, me refiero al anciano misterioso.
$LINE_RIVER_OUTRO_120_CHAR	$MCG
